pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
30-15,1-0,1-0,,3099618,,,,,16,Ad,Rudy Quan,Near,,,,,,,,,,135,573,Down the Line,Forehand,,,,,,,,,,122,-441,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3100912,,,,,17,Deuce,Rudy Quan,Near,,,,,,,,,,143,-616,Crosscourt,Forehand,,,,,,,,,,-132,208,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3102135,1,3105399,,,18,Deuce,Rudy Quan,Near,,,,,,,,,,-145,567,Down the Line,Forehand,,,,,,,,,,-97,24,,,,1,,,,,,,,,,,,,,,,
40-15,1-0,1-0,1,3109079,,,,,1,Deuce,Rudy Quan,Near,1,T,-21,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3140485,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-117,586,Down the Line,Backhand,,,,,,,,,,-13,-303,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3140693,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-111,620,Down the Line,Backhand,,,,,,,,,,-34,-287,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3142120,,,,,3,Deuce,Rudy Quan,Near,,,,,,,,,,43,-560,Crosscourt,Forehand,,,,,,,,,,-143,297,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3142153,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-21,-513,Down the Line,Forehand,,,,,,,,,,-141,411,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3143063,,,,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-144,538,Crosscourt,Forehand,,,,,,,,,,56,-265,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3143064,,,,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-186,555,Crosscourt,Forehand,,,,,,,,,,35,-223,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3144277,,,,,5,Deuce,Rudy Quan,Near,,,,,,,,,,49,-415,Down the Line,Forehand,,,,,,,,,,105,264,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3144335,,,,,5,Deuce,Rudy Quan,Near,,,,,,,,,,40,-447,Down the Line,Forehand,,,,,,,,,,94,376,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3145358,,,,,6,Ad,Rudy Quan,Near,,,,,,,,,,118,556,Crosscourt,Backhand,,,,,,,,,,-111,-393,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3145395,,,,,6,Ad,Rudy Quan,Near,,,,,,,,,,118,572,Crosscourt,Backhand,,,,,,,,,,-98,-426,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3146893,,,,,7,Ad,Rudy Quan,Near,,,,,,,,,,-106,-494,Crosscourt,Backhand,,,,,,,,,,83,411,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3147012,,,,,7,Ad,Rudy Quan,Near,,,,,,,,,,-130,-487,Crosscourt,Backhand,,,,,,,,,,83,424,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3148404,,,,,8,Ad,Rudy Quan,Near,,,,,,,,,,121,588,Crosscourt,Backhand,,,,,,,,,,-87,-443,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3148702,,,,,8,Ad,Rudy Quan,Near,,,,,,,,,,128,572,Crosscourt,Backhand,,,,,,,,,,-74,-429,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3149649,,,,,9,Ad,Rudy Quan,Near,,,,,,,,,,-122,-516,Crosscourt,Forehand,,,,,,,,,,62,284,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3149703,,,,,9,Ad,Rudy Quan,Near,,,,,,,,,,-117,-534,Crosscourt,Forehand,,,,,,,,,,86,277,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3150947,,,,,10,Ad,Rudy Quan,Near,,,,,,,,,,110,516,Down the Line,Backhand,,,,,,,,,,128,-75,,,,,,,,,,,,,,,,,,,,
40-15,1-0,1-0,,3153069,1,3154809,,,11,Deuce,Rudy Quan,Near,,,,,,,,,,112,-92,Down the Line,Forehand,,,,,,,,,,27,-19,,,,1,,,,,,,,,,,,,,,,
40-30,1-0,1-0,1,3160968,,,,,1,Ad,Rudy Quan,Near,1,Wide,123,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,1-0,1-0,,3197971,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,152,556,Crosscourt,Backhand,,,,,,,,,,-72,-284,,,,,,,,,,,,,,,,,,,,
40-30,1-0,1-0,,3199368,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-157,-503,Crosscourt,Backhand,,,,,,,,,,88,418,,,,,,,,,,,,,,,,,,,,
40-30,1-0,1-0,,3200168,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,102,545,Crosscourt,Backhand,,,,,,,,,,-61,-302,,,,,,,,,,,,,,,,,,,,
40-30,1-0,1-0,,3201435,,,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-130,-551,Crosscourt,Backhand,,,,,,,,,,91,213,,,,,,,,,,,,,,,,,,,,
40-30,1-0,1-0,,3202252,,,,,6,Ad,Rudy Quan,Near,,,,,,,,,,118,511,Crosscourt,Backhand,,,,,,,,,,-122,-334,,,,,,,,,,,,,,,,,,,,
40-30,1-0,1-0,,3204223,1,3205851,,,7,Ad,Rudy Quan,Near,,,,,,,,,,-149,-474,Down the Line,Backhand,,,,,,,,,,-93,-33,,,,1,,,,,,,,,,,,,,,,
40-40,1-0,1-0,1,3214278,,,,1,1,Deuce,Rudy Quan,Near,1,Body,-90,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3233818,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-162,567,Down the Line,Forehand,,,,,,,,,,-45,-371,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3235186,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-53,-580,Crosscourt,Backhand,,,,,,,,,,27,376,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3235672,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,46,527,Down the Line,Backhand,,,,,,,,,,43,-335,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3237602,,,,,5,Deuce,Rudy Quan,Near,,,,,,,,,,27,-525,Crosscourt,Forehand,,,,,,,,,,-109,215,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3239783,,,,,6,Deuce,Rudy Quan,Near,,,,,,,,,,-114,539,Crosscourt,Forehand,,,,,,,,,,67,-316,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3240373,,,,,7,Deuce,Rudy Quan,Near,,,,,,,,,,166,-573,Crosscourt,Forehand,,,,,,,,,,-109,399,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3241811,,,,,8,Deuce,Rudy Quan,Near,,,,,,,,,,-146,547,Down the Line,Forehand,,,,,,,,,,-109,-392,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3243659,,,,,9,Ad,Rudy Quan,Near,,,,,,,,,,-210,-540,Down the Line,Backhand,,,,,,,,,,-40,408,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3245068,,,,,10,Deuce,Rudy Quan,Near,,,,,,,,,,-106,567,Crosscourt,Forehand,,,,,,,,,,91,-379,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3245953,,,,,11,Deuce,Rudy Quan,Near,,,,,,,,,,198,-564,Crosscourt,Forehand,,,,,,,,,,-53,400,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3247463,,,,,12,Deuce,Rudy Quan,Near,,,,,,,,,,-45,431,Down the Line,Forehand,,,,,,,,,,-109,-352,,,,,,,,,,,,,,,,,,,,
40-40,1-0,1-0,,3249319,1,3249329,,,13,Ad,Rudy Quan,Near,,,,,,,,,,-200,-575,Down the Line,Backhand,,,,,,,,,,-18,568,,,,,1,,,,,,,,,,,,,,,
0-0,1-1,1-0,1,3262126,,,,,1,Deuce,Aristotelis Thanos,Far,1,T,26,-216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,1-1,1-0,,3299196,1,3301582,,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,71,-567,Crosscourt,Backhand,,,,,,,,,,-132,549,,,,,1,,,,,,,,,,,,,,,
15-0,1-1,1-0,1,3302684,,,,,1,Ad,Aristotelis Thanos,Far,1,T,-11,-227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,1-1,1-0,,3318577,,,,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-30,-543,Crosscourt,Forehand,,,,,,,,,,5,416,,,,,,,,,,,,,,,,,,,,
15-0,1-1,1-0,,3319824,,,,,3,Ad,Aristotelis Thanos,Far,,,,,,,,,,42,546,Crosscourt,Forehand,,,,,,,,,,-97,-355,,,,,,,,,,,,,,,,,,,,
15-0,1-1,1-0,,3320913,,,,,4,Ad,Aristotelis Thanos,Far,,,,,,,,,,-188,-556,Crosscourt,Backhand,,,,,,,,,,87,383,,,,,,,,,,,,,,,,,,,,
15-0,1-1,1-0,,3324368,,,,,5,Ad,Aristotelis Thanos,Far,,,,,,,,,,103,422,Crosscourt,Backhand,1,,,,,,,,,-27,-418,,,,,,,,,,,,,,,,,,,,
15-0,1-1,1-0,,3324369,,,,,6,Ad,Aristotelis Thanos,Far,,,,,,,,,,-35,-600,Down the Line,Forehand,,,,,,,,,,-137,202,,,,,,,,,,,,,,,,,,,,
15-0,1-1,1-0,,3325839,,,,,7,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-212,551,Crosscourt,Forehand,,,,,,,,,,135,-224,,,,,,,,,,,,,,,,,,,,
15-0,1-1,1-0,,3327271,1,3328589,,,8,Deuce,Aristotelis Thanos,Far,,,,,,,,,,183,-487,Down the Line,Forehand,,,,,,,,,,117,-43,,,,1,,,,,,,,,,,,,,,,
30-0,1-1,1-0,1,3329540,,,,,1,Deuce,Aristotelis Thanos,Far,1,T,39,-224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,1-1,1-0,,3361351,,,,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,93,-609,Crosscourt,Backhand,,,,,,,,,,-124,413,,,,,,,,,,,,,,,,,,,,
30-0,1-1,1-0,,3363905,,,,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-150,559,Crosscourt,Forehand,,,,,,,,,,95,-275,,,,,,,,,,,,,,,,,,,,
30-0,1-1,1-0,,3364603,,,,,4,Deuce,Aristotelis Thanos,Far,,,,,,,,,,189,-559,Crosscourt,Forehand,,,,,,,,,,-113,423,,,,,,,,,,,,,,,,,,,,
30-0,1-1,1-0,,3366258,1,3368761,,,5,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-153,572,Down the Line,Forehand,,,,,,,,,,-132,-564,,,,,1,,,,,,,,,,,,,,,
30-15,1-1,1-0,1,3369440,,,,,1,Ad,Aristotelis Thanos,Far,1,Wide,-134,-217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,1-1,1-0,,3395925,,,,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-268,-573,Crosscourt,Backhand,,,,,,,,,,12,412,,,,,,,,,,,,,,,,,,,,
30-15,1-1,1-0,,3396608,1,3398513,,,3,Ad,Aristotelis Thanos,Far,,,,,,,,,,111,438,Crosscourt,Forehand,,,,,,,,,,-185,-569,,1,,,1,,,,,,,,,,,,,,,
30-30,1-1,1-0,1,3400850,,,,,1,Deuce,Aristotelis Thanos,Far,0,Wide,121,-286,1,Body,62,-213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,1-1,1-0,,3445083,,,,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,166,-532,Crosscourt,Forehand,,,,,,,,,,-26,405,,,,,,,,,,,,,,,,,,,,
30-30,1-1,1-0,,3445994,,,,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-87,503,Crosscourt,Forehand,,,,,,,,,,78,-272,,,,,,,,,,,,,,,,,,,,
30-30,1-1,1-0,,3446772,,,,,4,Deuce,Aristotelis Thanos,Far,,,,,,,,,,126,-579,Crosscourt,Forehand,,,,,,,,,,-10,204,,,,,,,,,,,,,,,,,,,,
30-30,1-1,1-0,,3449207,1,3452595,,,5,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-53,405,Crosscourt,Forehand,,,,,1,,,,,163,-47,,,1,,,,,,,,,,,,,,,,,
30-40,1-1,1-0,1,3460403,,,,1,1,Ad,Aristotelis Thanos,Far,1,Wide,-132,-219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,1-1,1-0,,3491379,,,,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-322,-559,Crosscourt,Backhand,,,,,,,,,,108,408,,,,,,,,,,,,,,,,,,,,
30-40,1-1,1-0,,3493137,,,,,3,Ad,Aristotelis Thanos,Far,,,,,,,,,,164,509,Crosscourt,Backhand,,,,,,,,,,-15,-291,,,,,,,,,,,,,,,,,,,,
30-40,1-1,1-0,,3494586,,,,,4,Ad,Aristotelis Thanos,Far,,,,,,,,,,-39,-572,Down the Line,Forehand,,,,,,,,,,-114,422,,,,,,,,,,,,,,,,,,,,
30-40,1-1,1-0,,3495700,1,3497172,,,5,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-164,549,Crosscourt,Forehand,,,,,,,,,,231,-357,,,1,,,,,,,,,,,,,,,,,
0-0,2-1,1-0,1,3594851,,,,,1,Deuce,Rudy Quan,Far,1,Body,87,-214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-1,1-0,,3610982,,,,,2,Deuce,Rudy Quan,Far,,,,,,,,,,151,-545,Crosscourt,Forehand,,,,,,,,,,-108,408,,,,,,,,,,,,,,,,,,,,
0-0,2-1,1-0,,3612744,,,,,3,Deuce,Rudy Quan,Far,,,,,,,,,,-177,549,Down the Line,Forehand,,,,,,,,,,-95,-387,,,,,,,,,,,,,,,,,,,,
0-0,2-1,1-0,,3613856,,,,,4,Ad,Rudy Quan,Far,,,,,,,,,,-92,-519,Crosscourt,Backhand,,,,,,,,,,119,373,,,,,,,,,,,,,,,,,,,,
0-0,2-1,1-0,,3614826,,,,,5,Ad,Rudy Quan,Far,,,,,,,,,,111,541,Crosscourt,Backhand,,,,,,,,,,-84,-360,,,,,,,,,,,,,,,,,,,,
0-0,2-1,1-0,,3616614,1,,,,6,Ad,Rudy Quan,Far,,,,,,,,,,-153,-577,Crosscourt,Backhand,,,,,,,,,,79,312,1,,,,,,,,,,,,,,,,,,,
15-0,2-1,1-0,1,3653000,,,,,1,Ad,Rudy Quan,Far,1,Body,-87,-240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,2-1,1-0,,3656294,,,,,2,Ad,Rudy Quan,Far,,,,,,,,,,-121,-566,Crosscourt,Forehand,,,,,,,,,,71,420,,,,,,,,,,,,,,,,,,,,
15-0,2-1,1-0,,3657486,,,,,3,Ad,Rudy Quan,Far,,,,,,,,,,65,536,Crosscourt,Backhand,,,,,,,,,,-28,-414,,,,,,,,,,,,,,,,,,,,
15-0,2-1,1-0,,3658936,,,,,4,Ad,Rudy Quan,Far,,,,,,,,,,-60,-580,Crosscourt,Forehand,,,,,,,,,,97,394,,,,,,,,,,,,,,,,,,,,
15-0,2-1,1-0,,3660332,,,,,5,Ad,Rudy Quan,Far,,,,,,,,,,129,521,Crosscourt,Backhand,,,,,,,,,,-60,-339,,,,,,,,,,,,,,,,,,,,
15-0,2-1,1-0,,3662008,,,,,6,Ad,Rudy Quan,Far,,,,,,,,,,-169,-546,Crosscourt,Forehand,,,,,,,,,,113,344,,,,,,,,,,,,,,,,,,,,
15-0,2-1,1-0,,3663119,,,,,7,Ad,Rudy Quan,Far,,,,,,,,,,135,503,Down the Line,Backhand,,,,,,,,,,68,-307,,,,,,,,,,,,,,,,,,,,
15-0,2-1,1-0,,3664628,1,3665715,,,8,Ad,Rudy Quan,Far,,,,,,,,,,-28,-490,Down the Line,Forehand,,,,,,,,,,-71,-25,,,,1,,,,,,,,,,,,,,,,
30-0,2-1,1-0,1,3700490,,,,,1,Deuce,Rudy Quan,Far,1,T,28,-219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,2-1,1-0,,3701861,,,,,2,Deuce,Rudy Quan,Far,,,,,,,,,,84,-572,Crosscourt,Backhand,,,,,,,,,,-119,232,,,,,,,,,,,,,,,,,,,,
30-0,2-1,1-0,,3704221,,,,,3,Deuce,Rudy Quan,Far,,,,,,,,,,-156,514,Crosscourt,Forehand,,,,,,,,,,60,-389,,,,,,,,,,,,,,,,,,,,
30-0,2-1,1-0,,3705038,,,,,4,Deuce,Rudy Quan,Far,,,,,,,,,,111,-550,Crosscourt,Forehand,,,,,,,,,,-127,416,,,,,,,,,,,,,,,,,,,,
30-0,2-1,1-0,,3706392,,,,,5,Deuce,Rudy Quan,Far,,,,,,,,,,-207,538,Crosscourt,Forehand,,,,,,,,,,49,-280,,,,,,,,,,,,,,,,,,,,
30-0,2-1,1-0,,3707309,,,,,6,Deuce,Rudy Quan,Far,,,,,,,,,,63,-533,Crosscourt,Forehand,,,,,,,,,,-41,421,,,,,,,,,,,,,,,,,,,,
30-0,2-1,1-0,,3708521,,,,,7,Deuce,Rudy Quan,Far,,,,,,,,,,-65,548,Down the Line,Forehand,,,,,,,,,,-79,-286,,,,,,,,,,,,,,,,,,,,
30-0,2-1,1-0,,3709741,,,,,8,Ad,Rudy Quan,Far,,,,,,,,,,-116,-511,Down the Line,Forehand,,,,,,,,,,-153,349,,,,,,,,,,,,,,,,,,,,
30-0,2-1,1-0,,3711691,1,3712719,,,9,Deuce,Rudy Quan,Far,,,,,,,,,,-191,588,Crosscourt,Forehand,,,,,,,,,,41,21,,,,1,,,,,,,,,,,,,,,,
30-15,2-1,1-0,1,3739950,,,,,1,Ad,Rudy Quan,Far,1,Wide,-127,-216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,2-1,1-0,,3745491,1,3748415,,,2,Ad,Rudy Quan,Far,,,,,,,,,,-204,-555,Down the Line,Backhand,,,,,,,,,,-41,489,,,,,1,,,,,,,,,,,,,,,
40-15,2-1,1-0,1,3759686,,,,,1,Deuce,Rudy Quan,Far,1,Body,84,-216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3769135,,,,,2,Deuce,Rudy Quan,Far,,,,,,,,,,167,-577,Down the Line,Forehand,,,,,,,,,,68,411,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3770692,,,,,3,Ad,Rudy Quan,Far,,,,,,,,,,73,519,Crosscourt,Backhand,,,,,,,,,,-103,-216,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3771988,,,,,4,Ad,Rudy Quan,Far,,,,,,,,,,-151,-509,Crosscourt,Backhand,,,,,,,,,,119,432,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3773675,,,,,5,Ad,Rudy Quan,Far,,,,,,,,,,116,588,Crosscourt,Backhand,,,,,,,,,,-76,-278,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3774787,,,,,6,Ad,Rudy Quan,Far,,,,,,,,,,-161,-572,Crosscourt,Backhand,,,,,,,,,,63,416,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3776207,,,,,7,Ad,Rudy Quan,Far,,,,,,,,,,100,527,Crosscourt,Backhand,,,,,,,,,,-121,-320,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3777501,,,,,8,Ad,Rudy Quan,Far,,,,,,,,,,-159,-482,Crosscourt,Backhand,,,,,,,,,,105,423,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3779505,,,,,9,Ad,Rudy Quan,Far,,,,,,,,,,113,492,Crosscourt,Backhand,,,,,,,,,,-17,-428,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3780845,,,,,10,Deuce,Rudy Quan,Far,,,,,,,,,,41,-536,Crosscourt,Forehand,,,,,,,,,,-135,351,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3781690,,,,,11,Deuce,Rudy Quan,Far,,,,,,,,,,-257,532,Down the Line,Forehand,,,,,,,,,,-1,-262,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3782795,,,,,12,Ad,Rudy Quan,Far,,,,,,,,,,-9,-370,Crosscourt,Forehand,,,,,,,,,,28,199,,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-0,,3784457,1,3787344,,,13,Ad,Rudy Quan,Far,,,,,,,,,,84,494,Crosscourt,Forehand,,,1,,,,,,,-271,354,,1,,1,,,,,,,,,,,,,,,,
0-0,3-1,1-0,1,3816274,,,,,1,Deuce,Aristotelis Thanos,Near,0,Body,-81,-24,1,T,-31,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,3-1,1-0,,3842622,,,,,2,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-68,546,Down the Line,Backhand,,,,,,,,,,-1,-418,,,,,,,,,,,,,,,,,,,,
0-0,3-1,1-0,,3844896,,,,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-20,-600,Down the Line,Forehand,,,,,,,,,,-143,274,,,,,,,,,,,,,,,,,,,,
0-0,3-1,1-0,,3845872,1,3848630,,,4,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-249,511,Down the Line,Forehand,,,,,,,,,,-116,21,,,,1,,,,,,,,,,,,,,,,
15-0,3-1,1-0,1,3862543,,,,,1,Ad,Aristotelis Thanos,Near,1,Wide,121,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,3-1,1-0,,3877252,,,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,177,543,Crosscourt,Backhand,,,,,,,,,,-79,-367,,,,,,,,,,,,,,,,,,,,
15-0,3-1,1-0,,3879165,,,,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-116,-541,Crosscourt,Forehand,,,,,,,,,,71,236,,,,,,,,,,,,,,,,,,,,
15-0,3-1,1-0,,3880464,,,,,4,Ad,Aristotelis Thanos,Near,,,,,,,,,,135,500,Down the Line,Backhand,,,,,,,,,,28,-380,,,,,,,,,,,,,,,,,,,,
15-0,3-1,1-0,,3882163,,,,,5,Deuce,Aristotelis Thanos,Near,,,,,,,,,,17,-501,Crosscourt,Forehand,,,,,,,,,,-135,396,,,,,,,,,,,,,,,,,,,,
15-0,3-1,1-0,,3883557,,,,,6,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-209,526,Crosscourt,Forehand,,,,,,,,,,1,-310,,,,,,,,,,,,,,,,,,,,
15-0,3-1,1-0,,3884440,1,3887766,,,7,Ad,Aristotelis Thanos,Near,,,,,,,,,,-20,-498,Crosscourt,Forehand,,,,,,,,,,60,514,,,,,1,,,,,,,,,,,,,,,
15-15,3-1,1-0,1,3894693,,,,,1,Deuce,Aristotelis Thanos,Near,1,Wide,-129,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,3-1,1-0,,3920040,,,,,2,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-217,524,Crosscourt,Forehand,,,,,,,,,,1,-289,,,,,,,,,,,,,,,,,,,,
15-15,3-1,1-0,,3921447,,,,,3,Deuce,Aristotelis Thanos,Near,,,,,,,,,,7,-482,Down the Line,Forehand,,,,,,,,,,81,413,,,,,,,,,,,,,,,,,,,,
15-15,3-1,1-0,,3922840,1,3923626,,,4,Ad,Aristotelis Thanos,Near,,,,,,,,,,97,543,Down the Line,Backhand,,,,,,,,,,17,23,,,,1,,,,,,,,,,,,,,,,
30-15,3-1,1-0,1,3939103,,,,,1,Ad,Aristotelis Thanos,Near,1,Wide,143,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,3-1,1-0,,3952876,,,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,169,559,Crosscourt,Backhand,,,,,,,,,,-63,-273,,,,,,,,,,,,,,,,,,,,
30-15,3-1,1-0,,3954763,,,,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-129,-445,Down the Line,Forehand,,,,,,,,,,-119,423,,,,,,,,,,,,,,,,,,,,
30-15,3-1,1-0,,3955996,1,3957060,,,4,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-124,561,Down the Line,Forehand,,,,,,,,,,-71,20,,,,1,,,,,,,,,,,,,,,,
40-15,3-1,1-0,1,3966659,,,,,1,Deuce,Aristotelis Thanos,Near,0,Wide,-119,-32,1,T,-39,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,3-1,1-0,,4002230,,,,,2,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-66,503,Down the Line,Forehand,,,,,,,,,,-26,-223,,,,,,,,,,,,,,,,,,,,
40-15,3-1,1-0,,4003573,1,4007456,,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-15,-504,Down the Line,Forehand,,,,,,,,,,-181,439,,,1,,,,,,,,,,,,,,,,,
40-30,3-1,1-0,1,4024246,,,,,1,Ad,Aristotelis Thanos,Near,1,Wide,126,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,3-1,1-0,,4031290,1,4035355,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,166,560,Down the Line,Backhand,,,,,,,,,,180,-106,,,1,,,,,,,,,,,,,,,,,
0-0,3-2,1-0,1,4135000,,,,,1,Deuce,Rudy Quan,Near,0,T,-31,-21,1,Body,-79,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,3-2,1-0,,4161098,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-109,570,Down the Line,Forehand,,,,,,,,,,-77,-299,,,,,,,,,,,,,,,,,,,,
0-0,3-2,1-0,,4162648,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-72,-556,Crosscourt,Backhand,,,,,,,,,,56,312,,,,,,,,,,,,,,,,,,,,
0-0,3-2,1-0,,4163949,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,59,505,Crosscourt,Backhand,,,,,,,,,,-96,-291,,,,,,,,,,,,,,,,,,,,
0-0,3-2,1-0,,4165047,,,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-107,-578,Crosscourt,Backhand,,,,,,,,,,86,258,,,,,,,,,,,,,,,,,,,,
