pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement
0-30,4-1,1-0,1.0,5123888,,,108,,1,Deuce,Motka Komac,Far,1.0,Body,50.0,-233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,1st Serve In,Body
0-30,4-1,1-0,,5150812,,,108,,2,Deuce,Motka Komac,Far,,,,,,,,,,178.0,-514.0,Down the Line,Backhand,,,,,,,,,,32.0,389.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
0-30,4-1,1-0,,5152524,1.0,,108,,3,Deuce,Motka Komac,Far,,,,,,,,,,-30.0,482.0,Crosscourt,Backhand,,,,,,,,,,32.0,3.0,,,,1.0,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,Elise Wagle,1,,
15-30,4-1,1-0,1.0,5152525,,,109,,1,Ad,Motka Komac,Far,1.0,Wide,-123.0,-151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,1st Serve In,Wide
15-30,4-1,1-0,,5177456,,,109,,2,Ad,Motka Komac,Far,,,,,,,,,,-139.0,-488.0,Crosscourt,Backhand,,,,,,,,,,32.0,381.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
15-30,4-1,1-0,,5179350,,,109,,3,Ad,Motka Komac,Far,,,,,,,,,,45.0,477.0,Down the Line,Backhand,,,,,,,,,,74.0,-400.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
15-30,4-1,1-0,,5181446,,,109,,4,Deuce,Motka Komac,Far,,,,,,,,,,112.0,-610.0,Down the Line,Forehand,,,,,,,,,1.0,56.0,365.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
15-30,4-1,1-0,,5183368,,,109,,5,Ad,Motka Komac,Far,,,,,,,,,,93.0,560.0,Crosscourt,Forehand,,,,,,,,,,-46.0,-314.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
15-30,4-1,1-0,,5185190,,,109,,6,Ad,Motka Komac,Far,,,,,,,,,,-78.0,-541.0,Crosscourt,Backhand,,,,,,,,,,8.0,229.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
15-30,4-1,1-0,,5186573,,,109,,7,Ad,Motka Komac,Far,,,,,,,,,,85.0,472.0,Crosscourt,Forehand,,,,,,,,,,-72.0,-290.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
15-30,4-1,1-0,,5188052,,,109,,8,Ad,Motka Komac,Far,,,,,,,,,,-128.0,-496.0,Down the Line,Backhand,,,,,,,,,,-112.0,397.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
15-30,4-1,1-0,,5189857,,,109,,9,Deuce,Motka Komac,Far,,,,,,,,,,-107.0,509.0,Crosscourt,Forehand,1.0,,,,,,,,,85.0,-298.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
15-30,4-1,1-0,,5191340,,,109,,10,Deuce,Motka Komac,Far,,,,,,,,,,90.0,-456.0,Crosscourt,Forehand,,,,,,,,,,-118.0,253.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
15-30,4-1,1-0,,5193609,,,109,,11,Deuce,Motka Komac,Far,,,,,,,,,,-227.0,509.0,Down the Line,Forehand,,,,,,,,,,-64.0,-232.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
15-30,4-1,1-0,,5194760,1.0,,109,,12,Ad,Motka Komac,Far,,,,,,,,,,-86.0,-477.0,Crosscourt,Forehand,,,,,,,,,,165.0,424.0,,1.0,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,Motka Komac,1,,
15-40,4-1,1-0,1.0,5196409,,,110,,1,Deuce,Motka Komac,Far,0.0,T,48.0,-1.0,1.0,Body,85.0,-147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,2nd Serve In,Body
15-40,4-1,1-0,,5245553,1.0,,110,,2,Deuce,Motka Komac,Far,,,,,,,,,,120.0,-437.0,Down the Line,Forehand,,,,,,,,,,141.0,429.0,1.0,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,Elise Wagle,0,,
30-40,4-1,1-0,1.0,5246897,,,111,,1,Ad,Motka Komac,Far,1.0,Body,-86.0,-217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,1st Serve In,Body
30-40,4-1,1-0,,5272431,,,111,,2,Ad,Motka Komac,Far,,,,,,,,,,-91.0,-522.0,Down the Line,Backhand,,,,,,,,,,-56.0,373.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
30-40,4-1,1-0,,5273491,,,111,,3,Deuce,Motka Komac,Far,,,,,,,,,,-19.0,522.0,Down the Line,Forehand,,,,,,,,,,-70.0,-290.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
30-40,4-1,1-0,,5274886,,,111,,4,Ad,Motka Komac,Far,,,,,,,,,,-64.0,-522.0,Down the Line,Backhand,,,,,,,,,,-67.0,341.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
30-40,4-1,1-0,,5276371,,,111,,5,Deuce,Motka Komac,Far,,,,,,,,,,-51.0,533.0,Crosscourt,Forehand,,,,,,,,,,29.0,-301.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
30-40,4-1,1-0,,5277804,,,111,,6,Deuce,Motka Komac,Far,,,,,,,,,,74.0,-562.0,Crosscourt,Forehand,,,,,,,,,,-67.0,370.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
30-40,4-1,1-0,,5279807,,,111,,7,Deuce,Motka Komac,Far,,,,,,,,,,-83.0,554.0,Down the Line,Forehand,,,,,,,,,,-86.0,-139.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
30-40,4-1,1-0,,5281313,,,111,,8,Ad,Motka Komac,Far,,,,,,,,,,-48.0,-429.0,Crosscourt,Backhand,,,,,,,,,,82.0,368.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,,0,,
30-40,4-1,1-0,,5282741,,,111,,9,Ad,Motka Komac,Far,,,,,,,,,,104.0,514.0,Down the Line,Forehand,,,,,,,,,,18.0,-240.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,,
30-40,4-1,1-0,,5283871,1.0,,111,,10,Ad,Motka Komac,Far,,,,,,,,,,-62.0,-480.0,Down the Line,Forehand,,,,,,,,,,-88.0,0.0,,,,1.0,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,Motka Komac,1,,
0-0,4-2,1-0,1.0,5311381,,,112,,1,Deuce,Elise Wagle,Near,0.0,Body,-91.0,270.0,1.0,T,-38.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,2nd Serve In,T
0-0,4-2,1-0,,5346941,,,112,,2,Deuce,Elise Wagle,Near,,,,,,,,,,-46.0,480.0,Crosscourt,Forehand,,,,,,,,,,34.0,-357.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
0-0,4-2,1-0,,5347955,,,112,,3,Deuce,Elise Wagle,Near,,,,,,,,,,32.0,-557.0,Down the Line,Forehand,,,,,,,,,,53.0,344.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
0-0,4-2,1-0,,5349730,,,112,,4,Ad,Elise Wagle,Near,,,,,,,,,,61.0,544.0,Crosscourt,Forehand,,,,,,,,,,-54.0,-277.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
0-0,4-2,1-0,,5351132,,,112,,5,Ad,Elise Wagle,Near,,,,,,,,,,-83.0,-514.0,Crosscourt,Backhand,,,,,,,,,,34.0,293.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
0-0,4-2,1-0,,5352410,,,112,,6,Ad,Elise Wagle,Near,,,,,,,,,,37.0,490.0,Down the Line,Backhand,,,,,,,,,,10.0,-330.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
0-0,4-2,1-0,,5353753,,,112,,7,Ad,Elise Wagle,Near,,,,,,,,,,-62.0,-533.0,Crosscourt,Forehand,,,,,,,,,,136.0,400.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
0-0,4-2,1-0,,5355118,,,112,,8,Ad,Elise Wagle,Near,,,,,,,,,,149.0,517.0,Down the Line,Backhand,,,,,,,,,,125.0,-309.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
0-0,4-2,1-0,,5356662,,,112,,9,Deuce,Elise Wagle,Near,,,,,,,,,,77.0,-482.0,Crosscourt,Forehand,,,,,,,,,,-86.0,341.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
0-0,4-2,1-0,,5358146,,,112,,10,Deuce,Elise Wagle,Near,,,,,,,,,,-173.0,512.0,Down the Line,Forehand,,,,,,,,,,-59.0,-296.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
0-0,4-2,1-0,,5359481,,,112,,11,Ad,Elise Wagle,Near,,,,,,,,,,-6.0,-517.0,Crosscourt,Backhand,,,,,,,,,,29.0,381.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
0-0,4-2,1-0,,5360871,,,112,,12,Ad,Elise Wagle,Near,,,,,,,,,,40.0,496.0,Crosscourt,Backhand,,,,,,,,,,-14.0,-221.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
0-0,4-2,1-0,,5361906,,,112,,13,Ad,Elise Wagle,Near,,,,,,,,,,-80.0,-485.0,Down the Line,Forehand,,,,,,,,,,-91.0,266.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
0-0,4-2,1-0,,5363239,,,112,,14,Deuce,Elise Wagle,Near,,,,,,,,,,-104.0,493.0,Crosscourt,Forehand,,,,,,,,,,104.0,-216.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
0-0,4-2,1-0,,5364636,,,112,,15,Deuce,Elise Wagle,Near,,,,,,,,,,141.0,-477.0,Crosscourt,Forehand,,,,,,,,,,-142.0,187.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
0-0,4-2,1-0,,5366862,,,112,,16,Deuce,Elise Wagle,Near,,,,,,,,,,-336.0,461.0,Down the Line,Forehand,,,,,,,,,,-102.0,-288.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
0-0,4-2,1-0,,5367887,1.0,,112,,17,Ad,Elise Wagle,Near,,,,,,,,,,-72.0,-480.0,Crosscourt,Backhand,,,,,,,,,,34.0,224.0,1.0,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,Elise Wagle,0,,
15-0,4-2,1-0,1.0,5369035,,,113,,1,Ad,Elise Wagle,Near,0.0,Wide,168.0,230.0,1.0,Body,88.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,2nd Serve In,Body
15-0,4-2,1-0,,5411989,1.0,,113,,2,Ad,Elise Wagle,Near,,,,,,,,,,85.0,480.0,Down the Line,Backhand,,,,,,,,,,186.0,-256.0,,,1.0,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,Elise Wagle,1,,
30-0,4-2,1-0,1.0,5413111,,,114,,1,Deuce,Elise Wagle,Near,1.0,Body,-78.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,1st Serve In,Body
30-0,4-2,1-0,,5443981,,,114,,2,Deuce,Elise Wagle,Near,,,,,,,,,,-152.0,498.0,Down the Line,Forehand,,,,,,,,,,-48.0,-256.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-0,4-2,1-0,,5444935,,,114,,3,Deuce,Elise Wagle,Near,,,,,,,,,,26.0,-477.0,Crosscourt,Backhand,,,,,,,,,,-43.0,328.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-0,4-2,1-0,,5446521,,,114,,4,Deuce,Elise Wagle,Near,,,,,,,,,,-35.0,488.0,Down the Line,Forehand,,,,,,,,,,-32.0,-328.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-0,4-2,1-0,,5447939,,,114,,5,Deuce,Elise Wagle,Near,,,,,,,,,,34.0,-541.0,Crosscourt,Backhand,,,,,,,,,,-88.0,184.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-0,4-2,1-0,,5449172,,,114,,6,Deuce,Elise Wagle,Near,,,,,,,,,,-88.0,485.0,Down the Line,Forehand,,,,,,,,,,-6.0,-171.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-0,4-2,1-0,,5450570,,,114,,7,Deuce,Elise Wagle,Near,,,,,,,,,,18.0,-490.0,Down the Line,Forehand,,,,,,,,,,109.0,362.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-0,4-2,1-0,,5451873,,,114,,8,Ad,Elise Wagle,Near,,,,,,,,,,120.0,488.0,Down the Line,Backhand,,,,,,,,,,26.0,-296.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-0,4-2,1-0,,5453325,1.0,,114,,9,Ad,Elise Wagle,Near,,,,,,,,,,-48.0,-501.0,Down the Line,Forehand,,,,,,,,,,-91.0,0.0,,,,1.0,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,Motka Komac,1,,
30-15,4-2,1-0,1.0,5456376,,,115,,1,Ad,Elise Wagle,Near,1.0,Body,61.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,1st Serve In,Body
30-15,4-2,1-0,,5486236,,,115,,2,Ad,Elise Wagle,Near,,,,,,,,,,93.0,488.0,Down the Line,Forehand,,,,,,,,,1.0,64.0,-309.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-15,4-2,1-0,,5488013,,,115,,3,Ad,Elise Wagle,Near,,,,,,,,,,-3.0,-482.0,Down the Line,Forehand,,,,,,,,,,-83.0,370.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-15,4-2,1-0,,5489612,,,115,,4,Deuce,Elise Wagle,Near,,,,,,,,,,-102.0,520.0,Down the Line,Forehand,,,,,,,,,,-56.0,-370.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-15,4-2,1-0,,5491050,,,115,,5,Ad,Elise Wagle,Near,,,,,,,,,,-46.0,-546.0,Crosscourt,Backhand,,,,,,,,,,61.0,376.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-15,4-2,1-0,,5493861,,,115,,6,Ad,Elise Wagle,Near,,,,,,,,,,40.0,514.0,Crosscourt,Backhand,,,,,,,,,,-22.0,-165.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-15,4-2,1-0,,5494445,,,115,,7,Ad,Elise Wagle,Near,,,,,,,,,,-91.0,-512.0,Crosscourt,Forehand,,,,,,,,,,77.0,368.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-15,4-2,1-0,,5496013,,,115,,8,Ad,Elise Wagle,Near,,,,,,,,,,40.0,506.0,Crosscourt,Backhand,,,,,,,,,,-16.0,-205.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-15,4-2,1-0,,5497354,,,115,,9,Ad,Elise Wagle,Near,,,,,,,,,,-83.0,-509.0,Crosscourt,Forehand,,,,,,,,,,106.0,258.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-15,4-2,1-0,,5498643,,,115,,10,Ad,Elise Wagle,Near,,,,,,,,,,114.0,485.0,Crosscourt,Backhand,,,,,,,,,,-94.0,-338.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-15,4-2,1-0,,5500120,1.0,,115,,11,Ad,Elise Wagle,Near,,,,,,,,,,-107.0,-514.0,Down the Line,Backhand,,,,,,,,,,-22.0,504.0,,,,,1.0,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,Motka Komac,1,,
30-30,4-2,1-0,1.0,5501591,,,116,,1,Deuce,Elise Wagle,Near,0.0,Body,-56.0,1.0,1.0,T,-46.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,2nd Serve In,T
30-30,4-2,1-0,,5549541,,,116,,2,Deuce,Elise Wagle,Near,,,,,,,,,,-88.0,482.0,Down the Line,Backhand,,,,,,,,,,-6.0,-392.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-30,4-2,1-0,,5550767,,,116,,3,Ad,Elise Wagle,Near,,,,,,,,,,-46.0,-581.0,Crosscourt,Forehand,,,,,,,,,,45.0,426.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-30,4-2,1-0,,5552509,,,116,,4,Ad,Elise Wagle,Near,,,,,,,,,,64.0,544.0,Down the Line,Backhand,,,,,,,,,1.0,58.0,-333.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
30-30,4-2,1-0,,5554812,,,116,,5,Ad,Elise Wagle,Near,,,,,,,,,,-8.0,-466.0,Crosscourt,Forehand,,,,,,,,,,37.0,256.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
30-30,4-2,1-0,,5556178,1.0,,116,,6,Ad,Elise Wagle,Near,,,,,,,,,,5.0,496.0,Crosscourt,Backhand,,,,,,,,,,-72.0,-533.0,,,,,1.0,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,Elise Wagle,1,,
40-30,4-2,1-0,1.0,5557987,,,117,,1,Ad,Elise Wagle,Near,1.0,Wide,120.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,1st Serve In,Wide
40-30,4-2,1-0,,5578874,,,117,,2,Ad,Elise Wagle,Near,,,,,,,,,,128.0,498.0,Crosscourt,Backhand,,,,,,,,,,-30.0,-226.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
40-30,4-2,1-0,,5580720,,,117,,3,Ad,Elise Wagle,Near,,,,,,,,,,-72.0,-461.0,Down the Line,Backhand,,,,1.0,,,,,,-136.0,416.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
40-30,4-2,1-0,,5582620,1.0,,117,,4,Deuce,Elise Wagle,Near,,,,,,,,,,-155.0,528.0,Down the Line,Forehand,,,,,,,,,,-128.0,-344.0,1.0,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,Motka Komac,0,,
40-40,4-2,1-0,1.0,5583614,,,118,1.0,1,Ad,Elise Wagle,Near,1.0,Wide,138.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,1st Serve In,Wide
40-40,4-2,1-0,,5615173,,,118,,2,Ad,Elise Wagle,Near,,,,,,,,,,122.0,493.0,Crosscourt,Backhand,,,,,,,,,,-94.0,-362.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
40-40,4-2,1-0,,5617081,,,118,,3,Ad,Elise Wagle,Near,,,,,,,,,,-150.0,-541.0,Crosscourt,Backhand,,,,,,,,,,40.0,410.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
40-40,4-2,1-0,,5618795,,,118,,4,Ad,Elise Wagle,Near,,,,,,,,,,106.0,520.0,Crosscourt,Forehand,,,,,,,,,,-67.0,-280.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
40-40,4-2,1-0,,5620506,,,118,,5,Ad,Elise Wagle,Near,,,,,,,,,,-88.0,-517.0,Crosscourt,Backhand,,,,,,,,,,64.0,394.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
40-40,4-2,1-0,,5621901,,,118,,6,Ad,Elise Wagle,Near,,,,,,,,,,82.0,512.0,Crosscourt,Backhand,,,,,,,,,,-75.0,-272.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
40-40,4-2,1-0,,5623184,,,118,,7,Ad,Elise Wagle,Near,,,,,,,,,,-136.0,-501.0,Down the Line,Backhand,,,,,,,,,,-99.0,256.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
40-40,4-2,1-0,,5624556,,,118,,8,Deuce,Elise Wagle,Near,,,,,,,,,,-67.0,525.0,Crosscourt,Forehand,,,,,,,,,,34.0,-269.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
40-40,4-2,1-0,,5625983,,,118,,9,Deuce,Elise Wagle,Near,,,,,,,,,,34.0,-498.0,Down the Line,Forehand,,,,,,,,,,82.0,442.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
40-40,4-2,1-0,,5627848,,,118,,10,Ad,Elise Wagle,Near,,,,,,,,,,64.0,448.0,Crosscourt,Backhand,,,,,,,,,,-46.0,-203.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,,0,,
40-40,4-2,1-0,,5628796,,,118,,11,Ad,Elise Wagle,Near,,,,,,,,,,-67.0,-466.0,Down the Line,Backhand,1.0,,,,,,,,,-75.0,397.0,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Elise Wagle,,,,,0,,
40-40,4-2,1-0,,5630861,1.0,,118,,12,Deuce,Elise Wagle,Near,,,,,,,,,,-88.0,488.0,Down the Line,Forehand,,,,,,,,,,-62.0,0.0,,,,1.0,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Motka Komac,Motka Komac,,,,Elise Wagle,1,,
0-0,5-2,1-0,1.0,5752342,,,119,,1,Deuce,Motka Komac,Near,1.0,Body,-78.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,1st Serve In,Body
0-0,5-2,1-0,,5755022,1.0,,119,,2,Deuce,Motka Komac,Near,,,,,,,,,,-147.0,496.0,Crosscourt,Forehand,,,,,,,,,,341.0,248.0,,,1.0,1.0,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Elise Wagle,,,,Motka Komac,1,,
0-15,5-2,1-0,1.0,5757457,,,120,,1,Ad,Motka Komac,Near,1.0,Wide,114.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise Wagle,Motka Komac,right,right,,,,,Elise Wagle,Motka Komac,,,,,0,1st Serve In,Wide
