pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
30-40,2-5,0-0,,2211097,,,,,2,Ad,Nishesh Basavareddy,Near,,,,,,,,,,64,480,Crosscourt,Forehand,,,,,,,,,,-48,-341,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-5,0-0,,2212976,,,,,3,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-74,-437,Crosscourt,Backhand,,,,,,,,,,46,256,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-5,0-0,,2214260,1,,,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,107,461,Crosscourt,Forehand,,,,,,,,,,-197,-357,,1,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-0,0-1,1,2366986,,,,,1,Deuce,Govind Nanda,Far,1,Wide,139,-226,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-0,0-1,,2382550,1,,,,2,Deuce,Govind Nanda,Far,,,,,,,,,,208,-378,Crosscourt,Forehand,,,,,,,,,,-152,477,,,,,1,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,1,2382551,,,,,1,Ad,Govind Nanda,Far,1,Body,-101,-234,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2392465,,,,,2,Ad,Govind Nanda,Far,,,,,,,,,,-149,-445,Crosscourt,Backhand,,,,,,,,,,112,400,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2393753,,,,,3,Ad,Govind Nanda,Far,,,,,,,,,,168,469,Crosscourt,Backhand,,,,,,,,,,-10,-322,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2395038,,,,,4,Ad,Govind Nanda,Far,,,,,,,,,,-53,-453,Down the Line,Backhand,,,,,,,,,,-88,256,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2396180,,,,,5,Deuce,Govind Nanda,Far,,,,,,,,,,-93,464,Crosscourt,Forehand,,,,,,,,,,54,-400,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2397430,,,,,6,Deuce,Govind Nanda,Far,,,,,,,,,,75,-477,Down the Line,Forehand,,,,,,,,,,78,261,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2398797,,,,,7,Ad,Govind Nanda,Far,,,,,,,,,,56,458,Crosscourt,Backhand,,,,,,,,,,-66,-242,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2400060,,,,,8,Ad,Govind Nanda,Far,,,,,,,,,,-186,-472,Crosscourt,Backhand,1,,,,,,,,,59,147,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2401964,,,,,9,Ad,Govind Nanda,Far,,,,,,,,,,67,101,Down the Line,Backhand,,1,,,,,1,,,107,-338,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2402922,,,,,10,Deuce,Govind Nanda,Far,,,,,,,,,,99,-410,Down the Line,Forehand,,,,,,,1,,,125,85,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2404554,,,,,11,Ad,Govind Nanda,Far,,,,,,,,,,99,93,Crosscourt,Backhand,,1,,,,,1,,,-120,-320,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-0,0-1,,2406523,1,,,,12,Ad,Govind Nanda,Far,,,,,,,,,,-112,-410,Down the Line,Backhand,,,,,,,1,,,-74,0,,,,1,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,0-0,0-1,1,2409076,,,,,1,Deuce,Govind Nanda,Far,1,Body,96,-242,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,0-0,0-1,,2440615,1,,,,2,Deuce,Govind Nanda,Far,,,,,,,,,,163,-445,Down the Line,Forehand,,,,,,,,,,40,0,,,,1,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-0,0-0,0-1,1,2440616,,,,,1,Ad,Govind Nanda,Far,0,Body,-61,0,1,Body,-80,-226,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-0,0-0,0-1,,2486946,,,,,2,Ad,Govind Nanda,Far,,,,,,,,,,-133,-384,Crosscourt,Backhand,,,,,,,,,,109,413,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-0,0-0,0-1,,2488634,,,,,3,Ad,Govind Nanda,Far,,,,,,,,,,112,469,Crosscourt,Backhand,,,,,,,,,,-58,-322,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-0,0-0,0-1,,2489889,1,,,,4,Ad,Govind Nanda,Far,,,,,,,,,,-64,-440,Crosscourt,Backhand,1,,,,,,,,,83,75,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-15,0-0,0-1,1,2495126,,,,,1,Deuce,Govind Nanda,Far,0,T,-21,-136,1,Wide,133,-139,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-15,0-0,0-1,,2526342,1,,,,2,Deuce,Govind Nanda,Far,,,,,,,,,,136,-365,Down the Line,Forehand,,,,,,,,,,107,392,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-30,0-0,0-1,1,2527326,,,,,1,Ad,Govind Nanda,Far,0,Wide,-117,-389,1,Body,-82,-107,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-30,0-0,0-1,,2572345,,,,,2,Ad,Govind Nanda,Far,,,,,,,,,,-82,-402,Crosscourt,Backhand,,,,,,,,,,72,328,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-30,0-0,0-1,,2573231,,,,,3,Ad,Govind Nanda,Far,,,,,,,,,,131,490,Crosscourt,Backhand,,,,,,,,,,-56,-306,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-30,0-0,0-1,,2573965,1,,,,4,Ad,Govind Nanda,Far,,,,,,,,,,-58,-402,Down the Line,Backhand,,,,,,,,,,-141,290,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-40,0-0,0-1,1,2575021,,,,1,1,Ad,Govind Nanda,Far,1,Wide,-114,-173,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-40,0-0,0-1,,2607814,,,,,2,Ad,Govind Nanda,Far,,,,,,,,,,-168,-461,Down the Line,Backhand,,,,,,,,,,-21,288,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-40,0-0,0-1,,2609183,,,,,3,Deuce,Govind Nanda,Far,,,,,,,,,,-13,269,Crosscourt,Backhand,1,,,1,,,,,,86,-298,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-40,0-0,0-1,,2610137,,,,,4,Deuce,Govind Nanda,Far,,,,,,,,,,157,-477,Down the Line,Forehand,,,,,,,,,1,83,218,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-40,0-0,0-1,,2612310,,,,,5,Ad,Govind Nanda,Far,,,,,,,,,,80,210,Down the Line,Forehand,,,1,,,,,,,80,-245,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-40,0-0,0-1,,2613072,,,,,6,Deuce,Govind Nanda,Far,,,,,,,,,,80,-400,Crosscourt,Forehand,,,,,,,,,,-56,293,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-40,0-0,0-1,,2614039,,,,,7,Deuce,Govind Nanda,Far,,,,,,,,,,-128,466,Down the Line,Forehand,,,,,,,,,,-32,-333,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-40,0-0,0-1,,2615277,1,,,,8,Ad,Govind Nanda,Far,,,,,,,,,,-85,-365,Crosscourt,Forehand,,,,,,,,,,131,352,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-1,0-1,1,2720265,1,,,,1,Deuce,Nishesh Basavareddy,Far,0,Body,94,0,0,T,32,0,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,1,2742696,,,,,1,Ad,Nishesh Basavareddy,Far,0,Wide,-197,-245,1,Wide,-130,-195,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2772971,,,,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-194,-365,Crosscourt,Backhand,,,,,,,,,,96,400,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2774567,,,,,3,Ad,Nishesh Basavareddy,Far,,,,,,,,,,88,461,Down the Line,Backhand,,,,,,,,,,83,-229,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2775575,,,,,4,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,70,-469,Down the Line,Forehand,,,,,,,,,,88,373,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2777193,,,,,5,Ad,Nishesh Basavareddy,Far,,,,,,,,,,64,469,Crosscourt,Backhand,,,,,,,,,,-82,-256,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2778647,,,,,6,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-170,-464,Down the Line,Forehand,,,,,,,,,,-133,408,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2780250,,,,,7,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-130,522,Crosscourt,Forehand,,,,,,,,,1,46,-424,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2782253,,,,,8,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-10,-538,Down the Line,Forehand,,,,,,,,,,-114,368,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2783311,,,,,9,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-152,496,Crosscourt,Forehand,,,,,,,,,,11,-346,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2784763,,,,,10,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,30,-458,Down the Line,Forehand,,,,,1,,,,,94,173,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2787887,,,,,11,Ad,Nishesh Basavareddy,Far,,,,,,,,,,56,179,Down the Line,Backhand,1,,,,,,,,,16,-123,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-1,0-1,,2787392,1,,,,12,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,91,-218,Down the Line,Forehand,,1,,,,,1,,,173,232,,1,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,1,2807506,,,,,1,Deuce,Nishesh Basavareddy,Far,1,T,27,-210,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2826586,,,,,2,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,72,-466,Down the Line,Backhand,,,,,,,,,,38,280,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2827842,,,,,3,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-8,466,Down the Line,Backhand,,,,,,,,,,-64,-365,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2829218,,,,,4,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-80,-533,Crosscourt,Backhand,,,,,,,,,,64,237,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2830437,,,,,5,Ad,Nishesh Basavareddy,Far,,,,,,,,,,115,480,Crosscourt,Backhand,1,,,,,,,,,-56,-344,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2832082,,,,,6,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-165,-525,Crosscourt,Forehand,,,,,,,,,,120,392,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2833777,,,,,7,Ad,Nishesh Basavareddy,Far,,,,,,,,,,147,493,Crosscourt,Backhand,,,,,,,,,,-42,-248,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2835069,,,,,8,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-168,-496,Crosscourt,Backhand,,,,,,,,,,40,208,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2836645,,,,,9,Ad,Nishesh Basavareddy,Far,,,,,,,,,,78,482,Down the Line,Backhand,1,,,,,,,,,104,-317,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2838101,,,,,10,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,120,-432,Crosscourt,Forehand,,,,,,,,,,-133,405,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2839461,,,,,11,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-170,509,Down the Line,Forehand,1,,,,,,,,,-77,-389,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2840980,,,,,12,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-96,-466,Down the Line,Forehand,,,,,,,,,,-5,402,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-1,0-1,,2845255,1,,,,13,Ad,Nishesh Basavareddy,Far,,,,,,,,,,40,464,Crosscourt,Backhand,,,,,,,,,,-77,0,,,,1,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,0-1,0-1,1,2852799,,,,,1,Ad,Nishesh Basavareddy,Far,0,T,-42,-362,1,T,-45,-232,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,0-1,0-1,,2894253,1,,,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-26,-384,Crosscourt,Forehand,,,,,,,,,,109,0,,,,1,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,0-1,0-1,1,2897558,,,,,1,Deuce,Nishesh Basavareddy,Far,0,Wide,187,-210,1,Body,86,-176,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,0-1,0-1,,2942857,,,,,2,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,107,-368,Down the Line,Forehand,,,,,,,,,,70,269,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,0-1,0-1,,2944151,,,,,3,Ad,Nishesh Basavareddy,Far,,,,,,,,,,3,442,Crosscourt,Backhand,,,,,,,,,,-114,-397,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,0-1,0-1,,2945291,,,,,4,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-157,-504,Crosscourt,Backhand,,,,,,,,,,3,365,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,0-1,0-1,,2946737,,,,,5,Ad,Nishesh Basavareddy,Far,,,,,,,,,,102,474,Down the Line,Forehand,,,,,,,,,,128,-229,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,0-1,0-1,,2947865,1,,,,6,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,189,-512,Down the Line,Forehand,,,,,,,,,,157,0,,,,1,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-30,0-1,0-1,1,2952286,,,,,1,Ad,Nishesh Basavareddy,Far,1,Body,-58,-213,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-30,0-1,0-1,,2990480,,,,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-74,-482,Down the Line,Forehand,,,,,,,,,,-58,269,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-30,0-1,0-1,,2991644,,,,,3,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-2,480,Crosscourt,Forehand,,,,,,,,,,136,-285,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
40-30,0-1,0-1,,2993433,1,,,,4,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,221,-488,Down the Line,Forehand,,,,,,,,,,141,480,,,,,1,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,1,3005278,,,,,1,Deuce,Govind Nanda,Near,1,Body,-74,197,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3029478,,,,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-122,466,Down the Line,Forehand,,,,,,,,,,-37,-455,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3030224,,,,,3,Ad,Govind Nanda,Near,,,,,,,,,,-32,-549,Crosscourt,Forehand,,,,,,,,,,136,317,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3032230,,,,,4,Ad,Govind Nanda,Near,,,,,,,,,,83,354,Down the Line,Backhand,,,,,,,,,,115,498,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3033866,,,,,5,Ad,Govind Nanda,Near,,,,,,,,,,-85,-442,Crosscourt,Backhand,,,,,,,,,,109,360,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3035004,,,,,6,Ad,Govind Nanda,Near,,,,,,,,,,112,477,Crosscourt,Backhand,,,,,,,,,,-122,-376,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3035005,,,,,7,Ad,Govind Nanda,Near,,,,,,,,,,-130,-501,Down the Line,Backhand,,,,,,,,,,-112,293,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3036264,,,,,8,Deuce,Govind Nanda,Near,,,,,,,,,,-48,466,Crosscourt,Forehand,,,,,,,,,,70,-237,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3037666,,,,,9,Deuce,Govind Nanda,Near,,,,,,,,,,70,-442,Crosscourt,Forehand,,,,,,,,,,-69,224,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3038647,,,,,10,Deuce,Govind Nanda,Near,,,,,,,,,,-144,434,Crosscourt,Forehand,,,,,,,,,,104,-226,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,0-2,0-1,,3040125,1,,,,11,Deuce,Govind Nanda,Near,,,,,,,,,,187,-450,Crosscourt,Forehand,,,,,,,,,,-77,218,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-2,0-1,1,3041433,,,,,1,Ad,Govind Nanda,Near,0,Wide,181,237,1,Body,70,229,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-2,0-1,,3087245,,,,,2,Ad,Govind Nanda,Near,,,,,,,,,,107,442,Down the Line,Forehand,,,,,,,,,,80,-370,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-2,0-1,,3088291,,,,,3,Deuce,Govind Nanda,Near,,,,,,,,,,14,-440,Crosscourt,Forehand,,,,,,,,,,-10,293,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-2,0-1,,3089350,,,,,4,Deuce,Govind Nanda,Near,,,,,,,,,,-18,448,Crosscourt,Forehand,,,,,,,,,,78,-253,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-2,0-1,,3090420,,,,,5,Deuce,Govind Nanda,Near,,,,,,,,,,136,-509,Down the Line,Forehand,,,,,,,,,,70,229,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-2,0-1,,3091533,,,,,6,Ad,Govind Nanda,Near,,,,,,,,,,27,469,Crosscourt,Backhand,,,,,,,,,,-117,-344,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-2,0-1,,3092961,,,,,7,Ad,Govind Nanda,Near,,,,,,,,,,-186,-498,Down the Line,Backhand,,,,,,,,,,-128,213,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,0-2,0-1,,3095449,1,,,,8,Deuce,Govind Nanda,Near,,,,,,,,,,-122,213,Crosscourt,Forehand,,,,,,,,,,136,-115,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,0-2,0-1,1,3097143,1,,,,1,Deuce,Govind Nanda,Near,1,T,-34,229,,,,,1,,,,,,,,,,,,,,,,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
