pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
15-15,0-1,0-1,,2833777,,,54,,7,Ad,Nishesh Basavareddy,Far,,,,,,,,,,147.0,493.0,Crosscourt,Backhand,,,,,,,,,,-42.0,-248.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-15,0-1,0-1,,2835069,,,54,,8,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-168.0,-496.0,Crosscourt,Backhand,,,,,,,,,,40.0,208.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
15-15,0-1,0-1,,2836645,,,54,,9,Ad,Nishesh Basavareddy,Far,,,,,,,,,,78.0,482.0,Down the Line,Backhand,1.0,,,,,,,,,104.0,-317.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-15,0-1,0-1,,2838101,,,54,,10,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,120.0,-432.0,Crosscourt,Forehand,,,,,,,,,,-133.0,405.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
15-15,0-1,0-1,,2839461,,,54,,11,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-170.0,509.0,Down the Line,Forehand,1.0,,,,,,,,,-77.0,-389.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Deep
15-15,0-1,0-1,,2840980,,,54,,12,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-96.0,-466.0,Down the Line,Forehand,,,,,,,,,,-5.0,402.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,,,,,Deep
15-15,0-1,0-1,,2845255,1.0,,54,,13,Ad,Nishesh Basavareddy,Far,,,,,,,,,,40.0,464.0,Crosscourt,Backhand,,,,,,,,,,-77.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,Govind Nanda,1,,,
15-30,0-1,0-1,1.0,2852799,,,55,,1,Ad,Nishesh Basavareddy,Far,0.0,T,-42.0,-362.0,1.0,T,-45.0,-232.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,2nd Serve In,T,
15-30,0-1,0-1,,2894253,1.0,,55,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-26.0,-384.0,Crosscourt,Forehand,,,,,,,,,,109.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,1.0,,,Nishesh Basavareddy,1,,,
30-30,0-1,0-1,1.0,2897558,,,56,,1,Deuce,Nishesh Basavareddy,Far,0.0,Wide,187.0,-210.0,1.0,Body,86.0,-176.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,2nd Serve In,Body,
30-30,0-1,0-1,,2942857,,,56,,2,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,107.0,-368.0,Down the Line,Forehand,,,,,,,,,,70.0,269.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
30-30,0-1,0-1,,2944151,,,56,,3,Ad,Nishesh Basavareddy,Far,,,,,,,,,,3.0,442.0,Crosscourt,Backhand,,,,,,,,,,-114.0,-397.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Deep
30-30,0-1,0-1,,2945291,,,56,,4,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-157.0,-504.0,Crosscourt,Backhand,,,,,,,,,,3.0,365.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
30-30,0-1,0-1,,2946737,,,56,,5,Ad,Nishesh Basavareddy,Far,,,,,,,,,,102.0,474.0,Down the Line,Forehand,,,,,,,,,,128.0,-229.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,1.0,,,,,,Short
30-30,0-1,0-1,,2947865,1.0,,56,,6,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,189.0,-512.0,Down the Line,Forehand,,,,,,,,,,157.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,Nishesh Basavareddy,1,,,
40-30,0-1,0-1,1.0,2952286,,,57,,1,Ad,Nishesh Basavareddy,Far,1.0,Body,-58.0,-213.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,Body,
40-30,0-1,0-1,,2990480,,,57,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-74.0,-482.0,Down the Line,Forehand,,,,,,,,,,-58.0,269.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,,,,,Short
40-30,0-1,0-1,,2991644,,,57,,3,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-2.0,480.0,Crosscourt,Forehand,,,,,,,,,,136.0,-285.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
40-30,0-1,0-1,,2993433,1.0,,57,,4,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,221.0,-488.0,Down the Line,Forehand,,,,,,,,,,141.0,480.0,,,,,1.0,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,Nishesh Basavareddy,1,,,Long
0-0,0-2,0-1,1.0,3005278,,,58,,1,Deuce,Govind Nanda,Near,1.0,Body,-74.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Body,
0-0,0-2,0-1,,3029478,,,58,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-122.0,466.0,Down the Line,Forehand,,,,,,,,,,-37.0,-455.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,
0-0,0-2,0-1,,3030224,,,58,,3,Ad,Govind Nanda,Near,,,,,,,,,,-32.0,-549.0,Crosscourt,Forehand,,,,,,,,,,136.0,317.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,1.0,,,,,,,Short
0-0,0-2,0-1,,3032230,,,58,,4,Ad,Govind Nanda,Near,,,,,,,,,,83.0,354.0,Down the Line,Backhand,,,,,,,,,,115.0,498.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,
0-0,0-2,0-1,,3033866,,,58,,5,Ad,Govind Nanda,Near,,,,,,,,,,-85.0,-442.0,Crosscourt,Backhand,,,,,,,,,,109.0,360.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Deep
0-0,0-2,0-1,,3035004,,,58,,6,Ad,Govind Nanda,Near,,,,,,,,,,112.0,477.0,Crosscourt,Backhand,,,,,,,,,,-122.0,-376.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Deep
0-0,0-2,0-1,,3035005,,,58,,7,Ad,Govind Nanda,Near,,,,,,,,,,-130.0,-501.0,Down the Line,Backhand,,,,,,,,,,-112.0,293.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
0-0,0-2,0-1,,3036264,,,58,,8,Deuce,Govind Nanda,Near,,,,,,,,,,-48.0,466.0,Crosscourt,Forehand,,,,,,,,,,70.0,-237.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
0-0,0-2,0-1,,3037666,,,58,,9,Deuce,Govind Nanda,Near,,,,,,,,,,70.0,-442.0,Crosscourt,Forehand,,,,,,,,,,-69.0,224.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
0-0,0-2,0-1,,3038647,,,58,,10,Deuce,Govind Nanda,Near,,,,,,,,,,-144.0,434.0,Crosscourt,Forehand,,,,,,,,,,104.0,-226.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
0-0,0-2,0-1,,3040125,1.0,,58,,11,Deuce,Govind Nanda,Near,,,,,,,,,,187.0,-450.0,Crosscourt,Forehand,,,,,,,,,,-77.0,218.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,Govind Nanda,,,,Short
15-0,0-2,0-1,1.0,3041433,,,59,,1,Ad,Govind Nanda,Near,0.0,Wide,181.0,237.0,1.0,Body,70.0,229.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,Body,
15-0,0-2,0-1,,3087245,,,59,,2,Ad,Govind Nanda,Near,,,,,,,,,,107.0,442.0,Down the Line,Forehand,,,,,,,,,,80.0,-370.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,1.0,,,,,,Deep
15-0,0-2,0-1,,3088291,,,59,,3,Deuce,Govind Nanda,Near,,,,,,,,,,14.0,-440.0,Crosscourt,Forehand,,,,,,,,,,-10.0,293.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,0-2,0-1,,3089350,,,59,,4,Deuce,Govind Nanda,Near,,,,,,,,,,-18.0,448.0,Crosscourt,Forehand,,,,,,,,,,78.0,-253.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,0-2,0-1,,3090420,,,59,,5,Deuce,Govind Nanda,Near,,,,,,,,,,136.0,-509.0,Down the Line,Forehand,,,,,,,,,,70.0,229.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,0-2,0-1,,3091533,,,59,,6,Ad,Govind Nanda,Near,,,,,,,,,,27.0,469.0,Crosscourt,Backhand,,,,,,,,,,-117.0,-344.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,0-2,0-1,,3092961,,,59,,7,Ad,Govind Nanda,Near,,,,,,,,,,-186.0,-498.0,Down the Line,Backhand,,,,,,,,,,-128.0,213.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,0-2,0-1,,3095449,1.0,,59,,8,Deuce,Govind Nanda,Near,,,,,,,,,,-122.0,213.0,Crosscourt,Forehand,,,,,,,,1,,136.0,-115.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Short
15-15,0-2,0-1,1.0,3097143,1.0,,60,,1,Deuce,Govind Nanda,Near,1.0,T,-34.0,229.0,,,,,1,,,,,,,,,,,,,,,,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,Govind Nanda,,1st Serve In,T,
30-15,0-2,0-1,1.0,3141391,,,61,,1,Ad,Govind Nanda,Near,1.0,Body,91.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Body,
30-15,0-2,0-1,,3150375,,,61,,2,Ad,Govind Nanda,Near,,,,,,,,,,155.0,461.0,Crosscourt,Backhand,1.0,,,,,,,,,-120.0,-314.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
30-15,0-2,0-1,,3151922,,,61,,3,Ad,Govind Nanda,Near,,,,,,,,,,-224.0,-472.0,Crosscourt,Forehand,,,,,,,,,,46.0,200.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,1.0,,,,,,,Short
30-15,0-2,0-1,,3153155,,,61,,4,Ad,Govind Nanda,Near,,,,,,,,,,80.0,464.0,Crosscourt,Backhand,,,,,,,,,,-29.0,-258.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
30-15,0-2,0-1,,3154242,,,61,,5,Ad,Govind Nanda,Near,,,,,,,,,,-90.0,-485.0,Crosscourt,Backhand,1.0,,,,,,,,,86.0,330.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
30-15,0-2,0-1,,3156179,,,61,,6,Ad,Govind Nanda,Near,,,,,,,,,,96.0,445.0,Down the Line,Backhand,,,,,,,,,,75.0,-266.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
30-15,0-2,0-1,,3157494,,,61,,7,Deuce,Govind Nanda,Near,,,,,,,,,,59.0,-482.0,Crosscourt,Forehand,,,,,,,,,,-90.0,256.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
30-15,0-2,0-1,,3158912,,,61,,8,Deuce,Govind Nanda,Near,,,,,,,,,,-109.0,464.0,Crosscourt,Forehand,,,,,,,,,,83.0,-277.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
30-15,0-2,0-1,,3160433,,,61,,9,Deuce,Govind Nanda,Near,,,,,,,,,,117.0,-490.0,Down the Line,Forehand,,,,,,,,,,75.0,242.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
30-15,0-2,0-1,,3161128,1.0,,61,,10,Deuce,Govind Nanda,Near,,,,,,,,,,-2.0,421.0,Down the Line,Backhand,,,,,,,,,,-18.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,1.0,,Govind Nanda,1,,,
40-15,0-2,0-1,1.0,3163545,,,62,,1,Deuce,Govind Nanda,Near,1.0,Wide,-133.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Wide,
40-15,0-2,0-1,,3196278,1.0,,62,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-184.0,504.0,Crosscourt,Forehand,,,,,,,,,,3.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Govind Nanda,1,,,
0-0,1-2,0-1,1.0,3337183,,,63,,1,Deuce,Nishesh Basavareddy,Near,0.0,Body,-56.0,0.0,1.0,Wide,-114.0,210.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,2nd Serve In,Wide,
0-0,1-2,0-1,,3345018,,,63,,2,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-178.0,496.0,Down the Line,Forehand,,,,,,,,,,-45.0,-336.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,1-2,0-1,,3346679,,,63,,3,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,6.0,-445.0,Down the Line,Backhand,,,,,,,,,,86.0,368.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,1.0,,,,,,Deep
0-0,1-2,0-1,,3347908,,,63,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,83.0,469.0,Crosscourt,Backhand,,,,,,,,,,-58.0,-261.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,1-2,0-1,,3349090,,,63,,5,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-77.0,-450.0,Down the Line,Backhand,,,,,,,,,,-141.0,410.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Deep
0-0,1-2,0-1,,3350829,,,63,,6,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-170.0,485.0,Crosscourt,Forehand,,,,,,,,,,43.0,-258.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,1-2,0-1,,3351736,,,63,,7,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,78.0,-448.0,Crosscourt,Forehand,,,,,,,,,,-96.0,264.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
0-0,1-2,0-1,,3352983,,,63,,8,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-130.0,440.0,Down the Line,Forehand,,,,,,,,,,-125.0,-320.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,1-2,0-1,,3354248,,,63,,9,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-125.0,-493.0,Crosscourt,Backhand,,,,,,,,,,109.0,386.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Deep
0-0,1-2,0-1,,3355681,,,63,,10,Ad,Nishesh Basavareddy,Near,,,,,,,,,,120.0,501.0,Crosscourt,Backhand,,,,,,,,,,-138.0,-277.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,1-2,0-1,,3356779,,,63,,11,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-168.0,-442.0,Down the Line,Backhand,,,,,,,,,,-61.0,386.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Deep
0-0,1-2,0-1,,3358362,,,63,,12,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-61.0,474.0,Crosscourt,Forehand,,,,,,,,,,80.0,-258.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,1-2,0-1,,3359589,,,63,,13,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,86.0,-474.0,Crosscourt,Forehand,,,,,,,,,,-66.0,288.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
0-0,1-2,0-1,,3361509,,,63,,14,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-154.0,482.0,Crosscourt,Forehand,,,,,,,,,,78.0,-277.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,1-2,0-1,,3362605,,,63,,15,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,149.0,-474.0,Crosscourt,Forehand,,,,,,,,,,-69.0,314.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
0-0,1-2,0-1,,3363859,,,63,,16,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-96.0,480.0,Down the Line,Forehand,,,,,,,,,,-101.0,-280.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
