Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time
Aadarsh,9,in_play,FH Volley,Flat,23.382744,15,0,0,no_mans_land,ad,near,-2.022043,1.357528,service_box,deuce,far,-1.016547,16.802876,0.857091,down the line,In,false,21:04:47,315.929993
Ferguson,10,in_play,Backhand,Topspin,36.991787,15,0,0,service_box,ad,far,1.561885,17.752817,out,ad,near,-2.071791,-1.140831,0.582398,cross court,In,false,21:04:49,317.369995
Aadarsh,11,in_play,Overhead,Flat,17.320551,15,0,0,no_mans_land,deuce_alley,near,4.128325,2.406075,service_box,ad,far,1.561885,18.961605,2.771876,down the line,Out,false,21:04:50,318.890015
Aadarsh,1,serve,Serve,Flat,102.573166,17,0,0,service_box,ad,near,-1.179244,7.106328,out,ad,far,1.003333,23.278746,2.558216,down the T,In,false,21:05:16,344.410004
Ferguson,2,return,Forehand,Topspin,39.561008,17,0,0,no_mans_land,deuce_alley,far,-4.838425,22.022467,out,ad,near,-1.741326,-1.372129,0.993682,inside in,Out,false,21:05:17,345.149994
Aadarsh,1,serve,Serve,Flat,55.564281,18,0,0,no_mans_land,deuce,near,3.964668,5.232313,no_mans_land,deuce,far,-1.553828,24.649786,2.630002,out wide,Out,false,21:05:40,368.119995
Aadarsh,1,serve,Serve,Flat,44.371468,19,0,0,service_box,deuce,near,2.19817,7.599908,no_mans_land,deuce,far,-1.47632,24.813681,2.543437,out wide,In,false,21:05:52,380.209991
Aadarsh,2,return,Forehand,Topspin,60.37114,19,0,0,no_mans_land,deuce,far,-1.951153,19.677158,out,deuce,near,3.923393,-0.977165,0.684252,cross court,In,false,21:05:53,381.970001
Aadarsh,3,serve_plus_one,Forehand,Topspin,59.649803,19,0,0,out,deuce,near,3.088618,-1.30065,out,deuce,far,-3.381892,25.134869,1.244325,cross court,Out,false,21:05:55,383.149994
Ferguson,4,return_plus_one,Forehand,Topspin,51.300945,19,0,0,out,ad,far,2.447558,24.894478,out,deuce,near,3.240488,-1.528606,0.801245,down the line,Out,false,21:05:56,384.290009
Aadarsh,1,serve,Serve,Flat,83.635361,21,0,0,no_mans_land,ad,near,-0.792057,4.803041,out,ad,far,1.147303,23.244484,2.531406,down the T,Out,false,21:06:16,404.540009
Ferguson,2,return,Forehand,Flat,39.038597,21,0,0,service_box,ad,far,2.019378,15.467381,out,ad,near,-1.216533,-1.179798,0.929304,inside out,In,false,21:06:17,405.48999
Aadarsh,1,serve,Serve,Flat,71.80645,22,0,0,service_box,ad,near,-2.772235,7.311946,no_mans_land,ad,far,1.505989,24.629559,2.429271,out wide,In,false,21:06:25,413.170013
Aadarsh,2,return,Backhand,Topspin,52.86945,22,0,0,no_mans_land,ad,far,1.104084,19.273155,no_mans_land,ad_alley,near,-5.174555,-0.200566,0.634933,down the line,In,false,21:06:26,414.390015
Aadarsh,3,serve_plus_one,Forehand,Topspin,64.949944,22,0,0,no_mans_land,deuce,near,1.434802,3.153785,out,ad,far,2.197118,24.994558,1.354519,inside in,In,false,21:06:27,415.809998
Ferguson,4,return_plus_one,Forehand,Topspin,46.430904,22,0,0,service_box,ad,far,1.199836,16.779741,out,deuce,near,1.697526,-2.197036,0.9172,down the line,In,false,21:06:29,417.089996
Aadarsh,5,in_play,Forehand,Topspin,61.591446,22,0,0,no_mans_land,deuce,near,2.378376,2.547235,no_mans_land,ad,far,1.529136,23.795135,1.621856,inside in,In,false,21:06:30,418.630005
Ferguson,6,in_play,Forehand,Topspin,53.149731,22,0,0,no_mans_land,deuce,far,-1.887878,20.459778,out,deuce,near,2.609597,-2.347407,0.997521,cross court,In,false,21:06:31,419.75
Aadarsh,7,in_play,Forehand,Topspin,72.205498,22,0,0,no_mans_land,deuce,near,1.181152,3.901639,out,deuce,far,-2.375072,25.402929,1.504949,cross court,In,false,21:06:33,421.089996
Ferguson,8,in_play,Forehand,Topspin,63.365662,22,0,0,out,ad,far,0.748739,25.525755,out,deuce,near,2.664192,-1.785194,0.690079,down the line,Out,false,21:06:34,422.299988
Aadarsh,9,in_play,Forehand,Topspin,58.531731,22,0,0,no_mans_land,ad,near,-3.016293,1.077621,out,ad,far,0.477239,27.076742,1.547479,inside out,In,false,21:06:35,423.76001
Aadarsh,10,in_play,Backhand,Topspin,52.107285,22,0,0,out,ad,far,1.0974,24.100798,out,ad,near,-3.683941,-2.430274,1.063164,cross court,Out,false,21:06:37,425.119995
Aadarsh,11,in_play,Forehand,Topspin,50.097637,22,0,0,service_box,ad,near,-3.021272,7.548539,out,ad,far,1.895675,27.196838,1.626578,inside out,In,false,21:06:38,426.859985
Ferguson,12,in_play,Backhand,Topspin,65.917114,22,0,0,no_mans_land,ad_alley,far,5.349178,22.425705,no_mans_land,ad_alley,near,-4.732838,-0.113351,0.851698,cross court,Out,false,21:06:40,428.640015
Aadarsh,1,serve,Serve,Flat,56.114746,23,0,0,service_box,deuce,near,3.988824,8.940668,no_mans_land,deuce,far,-1.833851,23.749464,2.671371,out wide,In,false,21:07:09,457.839996
Ferguson,2,return,Forehand,Slice,39.168732,23,0,0,service_box,deuce_alley,near,4.176361,7.594562,no_mans_land,deuce_alley,near,4.632224,-0.511395,1.051511,cross court,Net,false,21:07:10,458.720001
Ferguson,1,serve,Serve,Slice,82.104141,25,0,0,service_box,deuce,far,-2.571332,18.016031,no_mans_land,deuce,near,0.842987,-0.387338,2.646525,out wide,In,false,21:07:48,496.980011
Aadarsh,2,return,Forehand,Topspin,47.471725,25,0,0,no_mans_land,ad,near,-0.428469,5.33728,out,deuce_alley,far,-4.920363,25.92071,1.171187,down the line,In,false,21:07:49,497.880005
Ferguson,3,serve_plus_one,Forehand,Topspin,62.109238,25,0,0,no_mans_land,ad,far,2.523703,19.137987,no_mans_land,deuce,near,0.295566,0.325666,1.015541,down the line,In,false,21:07:51,499.320007
Aadarsh,4,return_plus_one,Backhand,Flat,45.873753,25,0,0,no_mans_land,deuce,near,0.564087,3.688711,out,ad,far,3.202802,26.384766,0.925109,down the line,In,false,21:07:52,500.339996
Ferguson,5,in_play,Forehand,Topspin,57.674706,25,0,0,out,deuce,far,-1.689754,23.888464,no_mans_land,deuce,near,0.319136,0.056244,1.184233,cross court,Out,false,21:07:53,501.859985
Aadarsh,6,in_play,Forehand,Topspin,51.592922,25,0,0,out,ad,near,-2.642981,-0.855501,no_mans_land,deuce,far,-2.004757,24.793303,1.875469,down the line,Out,false,21:07:55,503.079987
Ferguson,1,serve,Serve,Slice,49.10928,26,0,0,service_box,ad,far,2.006046,11.961761,no_mans_land,ad,near,-1.061841,0.460673,2.589934,out wide,In,false,21:08:22,530.840027
Aadarsh,2,return,Backhand,Slice,37.921825,26,0,0,no_mans_land,ad,near,-0.339668,3.16535,no_mans_land,ad_alley,far,5.111907,23.888783,0.661051,down the line,In,false,21:08:24,532.140015
Ferguson,3,serve_plus_one,Forehand,Flat,72.739716,26,0,0,no_mans_land,deuce,far,-3.122221,20.266865,out,ad,near,-2.134583,-1.358095,1.037856,inside in,In,false,21:08:26,534.200012
Aadarsh,4,return_plus_one,Forehand,Topspin,45.855717,26,0,0,out,deuce,near,1.943286,-1.480877,out,deuce,far,-2.197558,26.902048,0.841647,cross court,Out,false,21:08:27,535.5
Ferguson,1,serve,Serve,Slice,84.818306,27,0,0,service_box,ad,far,0.378008,16.183365,service_box,deuce,near,1.180449,-0.110966,2.698746,down the T,Out,false,21:08:56,564.219971
Aadarsh,2,return,Backhand,Slice,34.954082,27,0,0,no_mans_land,ad,near,-2.461479,2.381836,out,deuce,far,-0.078867,26.069395,0.906756,inside in,In,false,21:08:57,565.280029
Ferguson,3,serve_plus_one,Forehand,Topspin,56.589508,27,0,0,no_mans_land,ad,far,3.381822,21.13232,out,ad,near,-3.360753,-2.829561,1.281015,inside out,In,false,21:09:00,568.23999
Aadarsh,4,return_plus_one,Backhand,Slice,36.950798,27,0,0,no_mans_land,ad,near,-1.728274,3.081466,no_mans_land,ad_alley,far,4.978921,24.460499,1.160901,down the line,In,false,21:09:01,569.76001
Ferguson,5,in_play,Forehand,Topspin,67.46418,27,0,0,no_mans_land,ad,far,3.386486,20.057438,out,ad,near,-3.317354,-1.303942,1.01238,inside out,In,false,21:09:03,571.820007
Aadarsh,6,in_play,Backhand,Flat,36.070793,27,0,0,no_mans_land,ad,near,-2.127331,3.432828,out,ad_alley,far,4.826723,25.487268,1.013132,down the line,In,false,21:09:05,573.179993
Ferguson,7,in_play,Forehand,Flat,74.610657,27,0,0,no_mans_land,deuce,far,-3.505786,19.82967,out,ad,near,-3.211592,-1.092879,1.161168,inside in,In,false,21:09:07,575.590027
Aadarsh,8,in_play,Forehand,Slice,38.174778,27,0,0,out,deuce,near,2.423054,-1.767636,out,deuce,far,-3.425704,27.398802,0.941239,cross court,Out,false,21:09:08,576.72998
Ferguson,1,serve,Serve,Slice,98.875557,28,0,0,no_mans_land,ad,far,2.111558,19.126493,out,ad,near,-1.35091,-0.552081,2.68285,down the T,Out,false,21:09:41,609.22998
Aadarsh,2,return,Backhand,Topspin,41.226295,28,0,0,service_box,ad_alley,near,-4.535325,6.545523,out,ad,far,3.989094,25.403444,0.931123,down the line,Out,false,21:09:42,610.109985
Ferguson,1,serve,Serve,Slice,74.194168,29,0,0,service_box,deuce,far,-2.284271,16.18856,no_mans_land,deuce,near,0.812213,-0.39215,2.71687,out wide,In,false,21:10:01,629.299988
Aadarsh,2,return,Forehand,Topspin,56.125042,29,0,0,service_box,deuce,near,1.225945,7.442366,no_mans_land,deuce_alley,far,-4.737023,24.795238,1.130724,down the line,In,false,21:10:02,630.119995
Ferguson,3,serve_plus_one,Forehand,Topspin,42.765945,29,0,0,service_box,ad,far,1.822552,17.336857,no_mans_land,deuce,near,2.492582,1.014219,0.806881,down the line,In,false,21:10:03,631.23999
Aadarsh,4,return_plus_one,Backhand,Flat,78.109833,29,0,0,no_mans_land,ad,near,-2.433589,4.17419,no_mans_land,ad,far,1.559536,24.606714,1.217649,cross court,In,false,21:10:04,632.820007
Ferguson,5,in_play,Backhand,Slice,52.464222,29,0,0,no_mans_land,ad,far,2.287747,22.355331,out,ad,near,-3.546852,-0.58377,0.383009,cross court,In,false,21:10:05,633.799988
Aadarsh,6,in_play,Backhand,Topspin,47.672047,29,0,0,no_mans_land,ad,near,-3.225642,3.524742,out,ad,far,2.693137,25.445314,1.098009,cross court,In,false,21:10:07,635.23999
Ferguson,7,in_play,Backhand,Slice,56.382996,29,0,0,no_mans_land,ad,far,1.172459,18.997047,out,ad_alley,near,-4.364182,-2.217259,0.930571,down the line,In,false,21:10:08,636.840027
Aadarsh,8,in_play,Backhand,Slice,46.48856,29,0,0,no_mans_land,deuce,near,0.745386,1.703549,no_mans_land,ad,far,1.861783,23.762514,1.034463,down the line,In,false,21:10:10,638.119995
Ferguson,9,in_play,Forehand,Topspin,59.493176,29,0,0,no_mans_land,deuce,far,-0.403878,18.842459,out,deuce,near,0.559779,-1.786209,0.910653,cross court,In,false,21:10:11,639.460022
Aadarsh,10,in_play,Forehand,Topspin,58.104778,29,0,0,no_mans_land,ad,near,-2.860388,1.170832,out,deuce,far,-0.860276,25.087978,1.114616,down the line,In,false,21:10:12,640.76001
Ferguson,11,in_play,Backhand,Slice,44.616455,29,0,0,no_mans_land,ad,far,0.450226,20.654911,out,ad,near,-3.463837,-2.40655,0.965334,cross court,In,false,21:10:13,641.960022
Aadarsh,12,in_play,Forehand,Slice,26.544001,29,0,0,service_box,ad,near,-2.542106,7.910843,no_mans_land,deuce,far,-0.438038,19.726173,2.594825,down the line,In,false,21:10:15,643.969971
Ferguson,1,serve,Serve,Slice,78.889984,30,0,0,service_box,ad,far,3.203918,17.779734,out,ad,near,-1.196075,-1.081965,2.74267,out wide,In,false,21:10:49,677.969971
Aadarsh,2,return,Backhand,Topspin,41.444519,30,0,0,no_mans_land,ad,near,-2.343351,4.515997,out,ad_alley,far,4.608183,25.510939,1.145321,down the line,In,false,21:10:50,678.869995
Ferguson,3,serve_plus_one,Backhand,Topspin,56.243912,30,0,0,no_mans_land,ad,far,2.289972,21.393322,out,ad,near,-3.756164,-0.624453,1.093939,cross court,In,false,21:10:52,680.710022
Aadarsh,4,return_plus_one,Backhand,Topspin,47.741314,30,0,0,service_box,deuce,near,2.003382,6.34755,out,ad,far,2.743494,25.099405,0.917992,down the line,In,false,21:10:53,681.830017
Ferguson,5,in_play,Forehand,Topspin,61.789116,30,0,0,no_mans_land,deuce,far,-1.52061,18.3929,out,deuce,near,1.09512,-0.760093,0.515516,cross court,In,false,21:10:55,683.48999
Aadarsh,6,in_play,Forehand,Topspin,55.903625,30,0,0,no_mans_land,deuce,near,1.951923,3.481477,out,deuce,far,-1.638335,26.217962,0.775787,cross court,In,false,21:10:56,684.630005
Ferguson,7,in_play,Forehand,Topspin,63.253201,30,0,0,service_box,deuce,far,-1.329273,16.573547,out,deuce,near,3.198296,-1.634079,0.929489,cross court,In,false,21:10:57,685.969971
Aadarsh,8,in_play,Forehand,Topspin,44.60815,30,0,0,no_mans_land,ad,near,-0.752005,3.601393,out,deuce,far,-2.609952,25.311079,0.79798,down the line,In,false,21:10:59,687.190002
Ferguson,9,in_play,Backhand,Topspin,64.141876,30,0,0,no_mans_land,ad,far,0.591435,19.485592,out,ad,near,-0.704974,-1.716177,1.1001,cross court,In,false,21:11:00,688.929993
Aadarsh,10,in_play,Backhand,Topspin,51.956345,30,0,0,service_box,ad,near,-0.3951,6.58599,out,ad,far,1.04993,26.137211,0.928534,cross court,In,false,21:11:02,690.22998
Ferguson,11,in_play,Forehand,Topspin,52.487232,30,0,0,no_mans_land,ad,far,1.957492,20.469002,no_mans_land,ad,near,-0.892527,-0.081457,0.828004,inside out,In,false,21:11:03,691.72998
Aadarsh,12,in_play,Backhand,Topspin,48.336472,30,0,0,no_mans_land,ad,near,-0.337999,3.525651,out,ad,far,1.952268,26.474062,1.245862,cross court,In,false,21:11:04,692.950012
Ferguson,13,in_play,Forehand,Topspin,47.432663,30,0,0,service_box,ad,far,1.444648,15.842966,out,ad,near,-0.866862,-1.898749,1.004995,inside out,In,false,21:11:06,694.380005
Aadarsh,14,in_play,Backhand,Topspin,43.36459,30,0,0,no_mans_land,ad,near,-3.355738,3.138502,no_mans_land,ad,far,2.186169,24.213013,0.71543,cross court,In,false,21:11:07,695.919983
Ferguson,15,in_play,Backhand,Topspin,51.371487,30,0,0,no_mans_land,ad,far,0.516349,20.386974,out,ad_alley,near,-4.33639,-1.510209,1.012113,down the line,In,false,21:11:09,697.52002
Aadarsh,16,in_play,Forehand,Flat,63.845898,30,0,0,no_mans_land,deuce,near,2.876003,2.901726,out,ad,far,0.937807,25.372057,0.918368,inside in,In,false,21:11:10,698.940002
Ferguson,17,in_play,Forehand,Slice,39.281876,30,0,0,service_box,ad,far,0.0181,16.085876,out,deuce,near,3.888619,-0.939321,0.844137,down the line,In,false,21:11:12,700.059998
Aadarsh,18,in_play,FH Volley,Flat,21.650688,30,0,0,service_box,ad,near,-2.716367,6.667466,service_box,ad,far,0.0181,17.294664,2.242076,cross court,In,false,21:11:13,701.119995
Ferguson,1,serve,Serve,Slice,81.901108,31,0,0,service_box,ad,far,2.499501,16.094069,out,ad,near,-1.375715,-0.676379,2.657337,out wide,In,false,21:11:55,743.599976
Aadarsh,2,return,Backhand,Topspin,40.272591,31,0,0,no_mans_land,deuce,near,3.325346,5.414141,out,ad_alley,far,4.350652,25.523439,0.887234,down the line,In,false,21:11:56,744.349976
Ferguson,3,serve_plus_one,Forehand,Flat,65.591064,31,0,0,no_mans_land,deuce,far,-1.480054,19.623352,no_mans_land,deuce,near,3.512268,-0.342858,0.636576,cross court,In,false,21:11:58,746.169983
Aadarsh,4,return_plus_one,Forehand,Topspin,49.245995,31,0,0,no_mans_land,ad,near,-2.08625,1.903237,out,deuce,far,-2.299097,25.338932,0.853588,down the line,In,false,21:11:59,747.22998
Ferguson,5,in_play,Backhand,Flat,48.348907,31,0,0,no_mans_land,ad,far,2.587794,19.396582,out,ad,near,-1.618294,-1.592212,0.977137,cross court,In,false,21:12:00,748.72998
Aadarsh,6,in_play,Backhand,Topspin,47.290459,31,0,0,no_mans_land,ad,near,-0.605567,3.059353,out,ad,far,3.124945,25.269926,1.164189,cross court,In,false,21:12:02,750.030029
Ferguson,7,in_play,Forehand,Topspin,67.64286,31,0,0,service_box,deuce,near,1.690268,10.829025,out,ad,near,-2.422113,-2.199208,1.031281,inside in,Net,false,21:12:03,751.549988
Aadarsh,1,serve,Serve,Slice,90.45681,32,0,0,service_box,deuce,far,-3.364362,18.154297,no_mans_land,deuce,near,1.243735,-0.337794,2.645787,out wide,In,false,21:14:30,898.02002
Ferguson,2,return,Forehand,Slice,45.817867,32,0,0,service_box,deuce,near,0.863671,6.351774,out,deuce_alley,far,-5.456899,25.200666,0.904705,down the line,In,false,21:14:30,898.97998
Aadarsh,3,serve_plus_one,Forehand,Flat,49.987217,32,0,0,no_mans_land,deuce,far,-3.311554,22.179234,no_mans_land,deuce,near,1.443656,3.031893,0.902037,cross court,In,false,21:14:32,900.419983
Ferguson,4,return_plus_one,Forehand,Flat,49.477428,32,0,0,no_mans_land,ad_alley,near,-5.40183,1.82284,no_mans_land,deuce,far,-3.542777,24.851179,0.627308,down the line,Out,false,21:14:34,902.099976
Aadarsh,1,serve,Serve,Slice,79.062706,33,0,0,service_box,deuce,near,1.986994,10.598751,no_mans_land,ad,near,-0.668894,-0.128668,2.685513,out wide,Net,false,21:14:50,918.669983
Aadarsh,1,serve,Serve,Slice,52.838116,34,0,0,service_box,ad,far,1.624132,14.532286,no_mans_land,ad,near,-0.890984,0.048422,2.646794,down the T,In,false,21:14:59,927.950012
Ferguson,2,return,Forehand,Topspin,55.997528,34,0,0,no_mans_land,ad,near,-2.990824,2.682052,out,ad,far,2.815007,25.537939,1.0722,inside out,In,false,21:15:01,929.070007
Aadarsh,3,serve_plus_one,Backhand,Flat,48.044666,34,0,0,service_box,deuce,far,-2.26697,16.209574,out,ad,near,-3.790145,-1.020211,0.718351,down the line,In,false,21:15:02,930.190002
Ferguson,4,return_plus_one,Forehand,Topspin,58.473278,34,0,0,no_mans_land,deuce,near,1.57386,3.360283,no_mans_land,deuce,far,-1.25083,22.229067,0.674283,cross court,In,false,21:15:03,931.659973
Aadarsh,5,in_play,Forehand,Flat,37.3274,34,0,0,out,deuce,far,-1.945052,23.919136,out,deuce,near,2.948033,-0.572228,1.04806,cross court,Out,false,21:15:04,933
Aadarsh,1,serve,Serve,Slice,73.923759,36,0,0,service_box,deuce,far,-1.218037,16.774624,no_mans_land,deuce,near,1.127182,0.132546,2.658563,down the T,In,false,21:15:27,955.25
Ferguson,2,return,Backhand,Topspin,64.222198,36,0,0,no_mans_land,ad,near,-1.075582,4.330128,out,deuce,far,-2.372087,25.341211,1.463578,inside in,In,false,21:15:28,956.150024
Aadarsh,3,serve_plus_one,Backhand,Topspin,51.363937,36,0,0,no_mans_land,ad,far,1.932117,19.783405,out,ad,near,-1.263515,-0.671606,0.820786,cross court,In,false,21:15:29,957.190002
Ferguson,4,return_plus_one,Backhand,Flat,57.109196,36,0,0,no_mans_land,ad,near,-1.841638,4.994749,out,ad,far,2.266261,26.756645,1.36457,cross court,In,false,21:15:30,958.530029
Aadarsh,5,in_play,Backhand,Slice,38.695053,36,0,0,no_mans_land,ad,far,1.746125,20.410973,out,ad,near,-3.026636,-0.848803,0.455732,cross court,In,false,21:15:31,959.75
Ferguson,6,in_play,Forehand,Flat,56.471172,36,0,0,no_mans_land,deuce,near,2.87206,1.91007,no_mans_land,ad,far,2.199776,23.749876,1.017621,inside in,In,false,21:15:33,961.72998
Aadarsh,7,in_play,Forehand,Topspin,53.292343,36,0,0,no_mans_land,deuce,far,-0.649171,19.23378,out,deuce,near,2.884661,-2.492742,1.123828,cross court,In,false,21:15:34,962.849976
Ferguson,8,in_play,Forehand,Topspin,59.194351,36,0,0,out,ad,near,-2.294338,-0.198043,no_mans_land,deuce,far,-1.06284,24.230955,1.097773,down the line,Out,false,21:15:36,964.150024
Aadarsh,9,in_play,Backhand,Slice,40.361603,36,0,0,no_mans_land,ad,far,0.522584,18.846998,out,ad,near,-2.511727,-1.77188,0.820523,cross court,In,false,21:15:37,965.280029
Ferguson,0,none,FH Volley,Flat,21.650688,37,0,0,service_box,deuce,near,1.331236,6.434602,service_box,ad,far,1.831568,12.216211,0.867111,down the line,In,false,21:15:51,979.599976
Aadarsh,1,serve,Serve,Flat,79.945778,38,0,0,service_box,ad,far,1.98963,16.59021,no_mans_land,ad,near,-0.677414,0.020121,2.697266,down the T,In,false,21:16:04,992.22998
Ferguson,2,return,Backhand,Topspin,59.156136,38,0,0,no_mans_land,deuce,near,1.46261,3.057993,no_mans_land,ad,far,3.497671,24.356815,1.101625,down the line,In,false,21:16:05,993.210022
Aadarsh,3,serve_plus_one,Forehand,Topspin,47.538254,38,0,0,no_mans_land,deuce,far,-1.870523,21.668852,no_mans_land,deuce,near,1.141711,-0.232532,0.794627,cross court,In,false,21:16:06,994.330017
Ferguson,4,return_plus_one,Forehand,Topspin,72.077408,38,0,0,no_mans_land,deuce,near,2.776748,2.161048,no_mans_land,deuce,far,-0.973206,24.211241,1.045619,cross court,In,false,21:16:08,996.01001
Aadarsh,5,in_play,Backhand,Topspin,51.885906,38,0,0,service_box,ad,far,3.267094,16.846693,out,deuce,near,3.687496,-3.110996,0.752258,inside in,In,false,21:16:09,997.049988
Ferguson,6,in_play,Backhand,Topspin,28.726049,38,0,0,no_mans_land,ad,near,-2.496223,3.31753,service_box,ad,far,3.267094,18.055481,0.521425,cross court,In,false,21:16:09,997.929993
Aadarsh,7,in_play,Backhand,Topspin,62.174992,38,0,0,no_mans_land,ad,far,2.80984,18.318331,no_mans_land,ad,near,-3.488694,2.107553,1.212225,cross court,In,false,21:16:12,1000.080017
Ferguson,1,serve,Serve,Flat,85.009308,40,0,0,service_box,deuce,near,2.529342,6.714047,no_mans_land,deuce,far,-0.798368,24.485529,2.626377,out wide,In,false,21:17:04,1052.27002
Aadarsh,2,return,Forehand,Topspin,50.34478,40,0,0,out,deuce,far,-0.675708,23.972443,out,deuce_alley,near,4.92458,-1.342541,0.846452,down the line,Out,false,21:17:05,1053.25
Ferguson,3,serve_plus_one,Forehand,Topspin,54.005367,40,0,0,no_mans_land,ad,near,-3.796527,5.251778,out,deuce,far,-1.463635,25.595669,1.597298,down the line,In,false,21:17:06,1054.849976
Aadarsh,4,return_plus_one,Backhand,Slice,44.648396,40,0,0,service_box,ad,far,1.734046,17.589512,out,ad_alley,near,-4.601821,-1.300849,0.555283,down the line,In,false,21:17:08,1056.290039
Ferguson,5,in_play,Backhand,Slice,35.708019,40,0,0,service_box,deuce,near,3.368395,6.082367,no_mans_land,ad,far,2.740761,22.067167,0.734789,down the line,In,false,21:17:09,1057.890015
Aadarsh,6,in_play,Forehand,Topspin,32.030972,40,0,0,service_box,ad,far,1.536799,17.986692,no_mans_land,deuce,near,3.590834,2.309028,0.412612,down the line,In,false,21:17:11,1059.569946
Ferguson,7,in_play,Overhead,Flat,76.21479,40,0,0,service_box,ad,near,-1.649979,5.4908,service_box,ad,far,1.536799,19.19548,2.945616,---,In,false,21:17:13,1061.650024
Aadarsh,8,in_play,Backhand,Slice,36.528343,40,0,0,no_mans_land,ad,far,2.418082,23.744068,out,ad,near,-4.101785,-1.518343,1.194887,cross court,In,false,21:17:14,1062.51001
Ferguson,9,in_play,Forehand,Flat,65.47168,40,0,0,no_mans_land,deuce,near,1.768066,2.109131,service_box,ad,far,2.818913,17.263443,1.717876,inside in,In,false,21:17:18,1066.680054
Aadarsh,10,in_play,Forehand,Topspin,52.679173,40,0,0,service_box,deuce,far,-1.472048,17.056042,out,deuce,near,2.252861,-2.993194,0.80824,cross court,In,false,21:17:19,1067.5
Ferguson,11,in_play,Forehand,Slice,31.994072,40,0,0,service_box,deuce,near,4.051593,6.138795,no_mans_land,deuce,far,-2.183735,21.561758,0.998835,cross court,In,false,21:17:20,1068.839966
Ferguson,1,serve,Serve,Flat,99.073555,42,0,0,service_box,ad,near,-2.002871,6.13175,no_mans_land,ad,far,1.165078,23.037092,2.235242,down the T,In,false,21:17:56,1104.619995
Aadarsh,2,return,Forehand,Topspin,48.413326,42,0,0,service_box,deuce,far,-0.97601,15.753628,out,ad,near,-3.267172,-0.773726,1.084506,inside in,In,false,21:17:57,1105.26001
Ferguson,3,serve_plus_one,Forehand,Topspin,55.110474,42,0,0,no_mans_land,deuce,near,2.018923,3.290681,no_mans_land,deuce,far,-0.195799,23.00993,0.595324,cross court,In,false,21:17:58,1106.560059
Aadarsh,4,return_plus_one,Forehand,Flat,68.353691,42,0,0,out,deuce,far,-3.858301,24.682161,out,deuce,near,2.893605,-1.828427,0.886417,cross court,Out,false,21:17:59,1107.900024
Ferguson,1,serve,Serve,Flat,95.106461,43,0,0,service_box,deuce,near,0.942785,6.69211,no_mans_land,deuce,far,-0.816101,24.295485,2.531318,down the T,In,false,21:18:28,1136.02002
Aadarsh,2,return,Backhand,Topspin,43.621555,43,0,0,service_box,ad,far,2.698349,16.925999,out,deuce,near,1.504948,-2.138999,0.772365,inside in,In,false,21:18:28,1136.880005
Ferguson,3,serve_plus_one,Backhand,Topspin,47.660831,43,0,0,no_mans_land,ad,near,-1.101332,3.345284,no_mans_land,ad_alley,far,4.561636,24.448187,0.733803,down the line,In,false,21:18:30,1138.579956
Aadarsh,4,return_plus_one,Backhand,Topspin,56.026379,43,0,0,no_mans_land,deuce,far,-2.661845,18.941971,out,ad,near,-2.226972,-0.913247,0.785862,down the line,In,false,21:18:32,1140.099976
Ferguson,5,in_play,Forehand,Topspin,57.135479,43,0,0,no_mans_land,deuce,near,1.354746,1.616739,out,deuce,far,-1.691204,25.973074,1.01579,cross court,In,false,21:18:33,1141.380005
Aadarsh,6,in_play,Forehand,Flat,47.666084,43,0,0,no_mans_land,deuce,far,-0.617802,20.655666,out,deuce,near,1.619861,-1.060904,0.973421,cross court,In,false,21:18:34,1142.640015
Ferguson,7,in_play,Forehand,Topspin,51.61644,43,0,0,service_box,deuce,near,1.972347,5.954106,out,deuce,far,-1.122927,25.190187,0.994729,cross court,In,false,21:18:36,1144.73999
Aadarsh,8,in_play,Forehand,Slice,40.941265,43,0,0,out,ad,far,1.516963,24.473694,no_mans_land,deuce,near,3.398986,-0.375379,0.527699,down the line,Out,false,21:18:38,1146.180054
Ferguson,9,in_play,Forehand,Topspin,54.843872,43,0,0,service_box,ad,near,-1.9015,6.984095,out,ad,far,2.377083,26.284876,0.758845,inside out,In,false,21:18:40,1148.73999
Aadarsh,10,in_play,Backhand,Slice,28.103731,43,0,0,service_box,ad,near,-3.067668,11.839402,no_mans_land,ad,near,-3.706878,0.17228,0.7985,cross court,Net,false,21:18:42,1150.099976
Ferguson,1,serve,Serve,Flat,100.376266,45,0,0,service_box,deuce,far,-1.587737,15.323325,no_mans_land,ad,far,0.449172,23.147434,2.39786,out wide,Net,false,21:19:23,1191.25
Aadarsh,0,none,Backhand,Flat,46.882313,46,0,0,service_box,ad,far,1.246687,15.702252,no_mans_land,ad,near,-3.216866,1.799342,1.331665,cross court,In,false,21:19:34,1202.030029
Ferguson,1,none,Backhand,Topspin,62.582256,46,0,0,no_mans_land,ad,near,-0.812899,4.57248,no_mans_land,ad,far,3.229493,22.955572,0.771231,cross court,In,false,21:19:35,1203.400024
Aadarsh,2,none,Backhand,Slice,43.736267,46,0,0,service_box,ad,near,-1.747431,11.195077,no_mans_land,ad,near,-2.13912,-0.475814,0.442866,cross court,Net,false,21:19:36,1204.540039
