pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
0-0,4-3,1-1,,6327000,,,131,,4,Ad,Player2,Far,,,,,,,,,,-85.30844269461909,-513.8927821519654,Crosscourt,Backhand,,,,,,,,,,90.13464566924478,203.1361493874716,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-3,1-1,,6328000,,,131,,5,Ad,Player2,Far,,,,,,,,,,120.29156277334118,503.09384295687045,Crosscourt,Backhand,,,,,,,,,,-78.19778543303046,-283.8974245405358,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-3,1-1,,6329000,,,131,,6,Ad,Player2,Far,,,,,,,,,,-146.68774059484986,-523.3826662289509,Down the Line,Backhand,,,,,,,,,,-91.26104549426606,287.9856189849781,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-3,1-1,,6331000,1,6331000,131,,7,Deuce,Player2,Far,,,,,,,,,,-76.6046806648773,512.6731025806625,Down the Line,Forehand,,,,,,,,,,-39.250256999104835,0.6537620297459433,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-15,4-3,1-1,1,6361000,,,132,,1,Ad,Player2,Far,0.0,Wide,-166.58782808390345,-244.95337926496532,1.0,Wide,-135.03435586169752,-180.4316983813591,,27.61712051617121,510.1909503496927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-3,1-1,,6373000,,,132,,2,Ad,Player2,Far,,,,,,,,,,-181.1784339456632,-441.26782042846844,Crosscourt,Backhand,,,,,,,,,,91.98546587921757,254.36184929995613,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-3,1-1,,6375000,1,6375000,132,,3,Ad,Player2,Far,,,,,,,,,,156.36142825888686,520.6373250216034,Down the Line,Backhand,,,,,,,,,,123.8273895449929,-331.5197779963292,1.0,,,,,,,,,,,,,,,,,,,,,1,
15-15,4-3,1-1,1,6406000,1,6416000,133,,1,Deuce,Player2,Far,0.0,Wide,166.4663768590566,-348.6855479000824,0.0,Body,63.42303149603023,188.958125546709,,-47.09566929131425,450.6635061240017,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-30,4-3,1-1,1,6446000,,,134,,1,Ad,Player2,Far,1.0,T,-48.61428805771767,-244.5979822833382,,,,,,12.562871828514945,497.73272637769566,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,4-3,1-1,,6447000,,,134,,2,Ad,Player2,Far,,,,,,,,,,-66.71231955377131,-499.84884076964556,Down the Line,Forehand,,,,,,,,,,-46.25722331581163,275.43116797886034,,,,,,,,,,,,,,,,,,,,,1,,
15-30,4-3,1-1,,6449000,,,134,,3,Deuce,Player2,Far,,,,,,,,,,-48.61765638667654,525.0523622044532,Down the Line,Forehand,,,,,,,,,,-135.59916338575673,-403.19326334187394,,,,,,,,,,,,,,,,,,,,,1,,
15-30,4-3,1-1,,6450000,,,134,,4,Ad,Player2,Far,,,,,,,,,,-144.09925634288268,-561.371751968214,Crosscourt,Backhand,,,,,,,,,,45.91476377950384,153.0154527558265,,,,,,,,,,,,,,,,,,,,,,1,
15-30,4-3,1-1,,6451000,,,134,,5,Ad,Player2,Far,,,,,,,,,,70.14296259838896,446.6534722219915,Down the Line,Forehand,,,,,,,,,,142.2462543743797,-229.3229166665482,,,,,,,,,,,,,,,,,,,,,,1,
15-30,4-3,1-1,,6453000,,,134,,6,Deuce,Player2,Far,,,,,,,,,,157.30207239711908,-455.7570702097383,Crosscourt,Forehand,,,,,,,,,,-18.53262248467984,183.72393372693918,,,,,,,,,,,,,,,,,,,,,1,,
15-30,4-3,1-1,,6454000,1,6454000,134,,7,Deuce,Player2,Far,,,,,,,,,,-18.53262248467984,229.99202755893631,Down the Line,Forehand,,1,,,,,,,,-137.60951990369094,-217.99400153094598,1.0,,,,,,,,,,,,,,,,,,,,,1,
30-30,4-3,1-1,1,6486000,,,135,,1,Deuce,Player2,Far,0.0,Wide,153.921035651714,-266.1077482500813,1.0,T,24.977805118097333,-209.92869094477342,,-41.55273950129087,510.0836996935248,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,4-3,1-1,,6501000,,,135,,2,Deuce,Player2,Far,,,,,,,,,,36.51662839018236,-402.646407480107,Down the Line,Backhand,,,,,,,,,,18.826356080480213,326.52079505669917,,,,,,,,,,,,,,,,,,,,,,1,
30-30,4-3,1-1,,6502000,,,135,,3,Ad,Player2,Far,,,,,,,,,,24.391868985114257,517.694400699645,Crosscourt,Backhand,,,,,,,,,,-48.546921478540106,-311.4552165352722,,,,,,,,,,,,,,,,,,,,,,1,
30-30,4-3,1-1,,6503000,,,135,,4,Ad,Player2,Far,,,,,,,,,,-62.59537948378218,-502.07553587025683,Down the Line,Backhand,,,,,,,,,,-17.896888670156983,361.43490266822965,,,,,,,,,,,,,,,,,,,,,1,,
30-30,4-3,1-1,,6505000,,,135,,5,Deuce,Player2,Far,,,,,,,,,,-17.864659886254987,533.8507819332325,Crosscourt,Forehand,,,,,,,,,,136.75894028864326,-302.82639982486546,,,,,,,,,,,,,,,,,,,,,1,,
30-30,4-3,1-1,,6506000,,,135,,6,Deuce,Player2,Far,,,,,,,,,,158.02565069983086,-494.09562007848496,Crosscourt,Forehand,,,,,,,,,,-120.79834317579062,352.7312554678843,,,,,,,,,,,,,,,,,,,,,,1,
30-30,4-3,1-1,,6507000,,,135,,7,Deuce,Player2,Far,,,,,,,,,,-130.4039752842721,507.8046423881891,Crosscourt,Forehand,,,,,,,,,,93.37394466311888,-252.88606189838205,,,,,,,,,,,,,,,,,,,,,,1,
30-30,4-3,1-1,,6509000,,,135,,8,Deuce,Player2,Far,,,,,,,,,,127.43448709529726,-480.64691601025044,Crosscourt,Forehand,,,,,,,,,,-129.32588035863836,304.7784995623972,,,,,,,,,,,,,,,,,,,,,1,,
30-30,4-3,1-1,,6510000,1,6510000,135,,9,Deuce,Player2,Far,,,,,,,,,,-175.80958552046908,548.100191382044,Down the Line,Forehand,,,,,,,,,,-185.0968339894057,-282.38764763764937,,1.0,,,,,,,,,,,,,,,,,,,1,,
40-30,4-3,1-1,1,6543000,,,136,,1,Ad,Player2,Far,0.0,Body,-101.96926946626402,-338.4303258965881,1.0,Wide,-136.80364720027927,-119.25304571297424,,13.178969816266157,449.98624234447453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-30,4-3,1-1,,6560000,,,136,,2,Ad,Player2,Far,,,,,,,,,,-199.78573381441998,-417.4174103234939,Down the Line,Backhand,,,,,,,,,,-101.63584317580052,340.26158683272007,,,,,,,,,,,,,,,,,,,,,1,,
40-30,4-3,1-1,,6561000,,,136,,3,Deuce,Player2,Far,,,,,,,,,,-80.06682524055357,494.84687226571117,Crosscourt,Forehand,,,,,,,,,,96.33849518805172,-365.0817311896627,,,,,,,,,,,,,,,,,,,,,1,,
40-30,4-3,1-1,,6562000,,,136,,4,Deuce,Player2,Far,,,,,,,,,,96.81147747151606,-439.4598698597905,Down the Line,Forehand,,,,,,,,,,42.87572725282124,171.07566710402367,,,,,,,,,,,,,,,,,,,,,,1,
40-30,4-3,1-1,,6564000,,,136,,5,Ad,Player2,Far,,,,,,,,,,20.077116141721913,418.2694061677629,Crosscourt,Backhand,,,,,,,,,,-85.97173556426004,-319.41182195959,,,,,,,,,,,,,,,,,,,,,,1,
40-30,4-3,1-1,,6565000,1,6565000,136,,6,Ad,Player2,Far,,,,,,,,,,-135.46638232713912,-501.89663167078186,Crosscourt,Backhand,,,,,,,,,,187.0017005685823,-441.41564413800467,,1.0,,1.0,,,,,,,,,,,,,,,,,1,,
0-0,4-4,1-1,1,6596000,,,137,,1,Deuce,Player1,Near,1.0,Wide,-116.7100721784174,241.47458442682193,,,,,,35.61605971126769,-469.67917760255705,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,4-4,1-1,,6597000,,,137,,2,Deuce,Player1,Near,,,,,,,,,,-212.83318569542809,533.2998687661286,Crosscourt,Forehand,,,,,,,,,,65.46737751527677,-328.8071248904688,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-4,1-1,,6599000,1,6599000,137,,3,Deuce,Player1,Near,,,,,,,,,,62.53842410320479,-441.67749343809203,Down the Line,Forehand,,,,,,,,,,152.35862860884518,425.66575896740915,1.0,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-4,1-1,1,6621000,,,138,,1,Ad,Player1,Near,0.0,Wide,174.70060148722385,248.17805664904066,1.0,Body,65.14619969375462,171.8761811022734,,-44.88508858265398,-453.825027340098,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,4-4,1-1,,6643000,,,138,,2,Ad,Player1,Near,,,,,,,,,,126.2465004373801,493.69773622021734,Crosscourt,Backhand,,,,,,,,,,-21.65360892387333,-317.2483213034232,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-4,1-1,,6644000,,,138,,3,Ad,Player1,Near,,,,,,,,,,-31.89302274714013,-474.42783245819766,Crosscourt,Backhand,,,,,,,,,,68.4819936570075,318.9320647417425,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-4,1-1,,6646000,1,6646000,138,,4,Ad,Player1,Near,,,,,,,,,,80.8928313647876,506.9286472000881,Down the Line,Backhand,,,,,,,,,,179.89938757646001,-68.8804516622566,,,1.0,,,,,,,,,,,,,,,,,,,1,
15-15,4-4,1-1,1,6667000,,,139,,1,Deuce,Player1,Near,0.0,Body,-94.48790463687158,246.15598753268117,1.0,Body,-53.044827209071464,156.00331364821335,,25.275328083976447,-475.05441819747983,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,4-4,1-1,,6679000,,,139,,2,Deuce,Player1,Near,,,,,,,,,,-82.09467410319469,490.80537510910784,Down the Line,Backhand,,,,,,,,,,-128.5952591862853,-279.06892497798356,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-4,1-1,,6680000,,,139,,3,Ad,Player1,Near,,,,,,,,,,-131.1792268153303,-520.506649168585,Crosscourt,Backhand,,,,,,,,,,118.26317804018389,334.6594433506583,,,,,,,,,,,,,,,,,,,,,,1,
15-15,4-4,1-1,,6684000,,,139,,4,Deuce,Player1,Near,,,,,,,,,,142.65764982494818,-549.374797681256,Crosscourt,Backhand,,,,,,,,,,-96.40517279085134,356.44204396307043,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-4,1-1,,6685000,,,139,,5,Deuce,Player1,Near,,,,,,,,,,-97.16859689408804,452.52087160956506,Crosscourt,Forehand,,,,,,,,,,109.30434164473793,-362.1044346017377,,,,,,,,,,,,,,,,,,,,,,1,
15-15,4-4,1-1,,6686000,,,139,,6,Deuce,Player1,Near,,,,,,,,,,124.25972222215803,-482.71089785626856,Down the Line,Forehand,,,,,,,,,,94.57597878385315,309.38484251952514,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-4,1-1,,6688000,,,139,,7,Ad,Player1,Near,,,,,,,,,,69.02314632542367,512.9316218282564,Crosscourt,Backhand,,,,,,,,,,-104.25755139977117,-309.64665354314707,,,,,,,,,,,,,,,,,,,,,,1,
15-15,4-4,1-1,,6689000,,,139,,8,Ad,Player1,Near,,,,,,,,,,-125.20465332451975,-453.0862915570713,Down the Line,Backhand,,,,,,,,,,-120.0345363078995,246.18890529296124,,,,,,,,,,,,,,,,,,,,,,1,
15-15,4-4,1-1,,6691000,,,139,,9,Deuce,Player1,Near,,,,,,,,,,-121.72049978121447,563.9426673225433,Crosscourt,Forehand,,,,,,,,,,107.07408683284058,-198.85316601039597,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-4,1-1,,6692000,,,139,,10,Deuce,Player1,Near,,,,,,,,,,107.07408683284058,-218.9577646543051,Down the Line,Forehand,,,,,,,,,,75.074808617634,373.94989063847703,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-4,1-1,,6693000,,,139,,11,Ad,Player1,Near,,,,,,,,,,68.45964020118947,479.3103401134881,Down the Line,Backhand,,,,,,,,,,129.0538877952089,-418.2283355203438,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-4,1-1,,6695000,1,6695000,139,,12,Deuce,Player1,Near,,,,,,,,,,138.54086286082082,-578.0814960626935,Crosscourt,Forehand,,,,,,,,,,-59.39642388448375,-11.967328302705958,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-30,4-4,1-1,1,6733000,,,140,,1,Ad,Player1,Near,1.0,Wide,157.11960848635803,136.7512849955549,1.0,T,28.162292213458766,233.52448600162916,,-36.3614555992813,-475.06306867866977,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,4-4,1-1,,6743000,,,140,,2,Ad,Player1,Near,,,,,,,,,,37.89645669289381,498.4389271650968,Crosscourt,Forehand,,,,,,,,,,-136.0828248030793,-297.01078849503466,,,,,,,,,,,,,,,,,,,,,1,,
15-30,4-4,1-1,,6744000,1,6744000,140,,3,Ad,Player1,Near,,,,,,,,,,-137.89843066484565,-499.88531824121156,Down the Line,Backhand,,,,,,,,,,-112.64541776022178,-14.759405074358085,,,,1.0,,,,,,,,,,,,,,,,,1,,
15-40,4-4,1-1,1,6777000,,,141,1,1,Deuce,Player1,Near,0.0,T,14.957868547673812,256.74631999111847,1.0,Body,-71.32333223968318,190.15170056858074,,28.008650481175383,-462.7329560365063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-40,4-4,1-1,,6787000,1,6787000,141,1,2,Deuce,Player1,Near,,,,,,,,,,-123.46847112854515,463.27510389302404,Crosscourt,Forehand,,,,,,,,,,161.94098862633805,-458.2827810583809,,,1.0,,1.0,,,,,,,,,,,,,,,,,1,
0-0,4-5,1-1,1,6928000,,,142,,1,Deuce,Player2,Near,1.0,T,-5.288008530180996,216.4707130357587,,,,,,43.775645231823404,-462.5544346016858,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,4-5,1-1,,6929000,,,142,,2,Deuce,Player2,Near,,,,,,,,,,-48.970833333308036,516.7117290023577,Crosscourt,Backhand,,,,,,,,,,8.215583989497068,-383.6979111984019,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-5,1-1,,6931000,,,142,,3,Deuce,Player2,Near,,,,,,,,,,8.215583989497068,-403.80250984231105,Crosscourt,Forehand,,,,,,,,,,-47.1766622921891,350.007693569373,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-5,1-1,,6932000,,,142,,4,Deuce,Player2,Near,,,,,,,,,,-64.72515857389482,541.2222550303417,Down the Line,Forehand,,,,,,,,,,-42.654718941360294,-123.52707239713654,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-5,1-1,,6933000,,,142,,5,Ad,Player2,Near,,,,,,,,,,-42.654718941360294,-143.6316327645802,Down the Line,Backhand,,1,,,,,,,,-99.27644356950252,381.4639435693567,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-5,1-1,,6934000,1,6934000,142,,6,Deuce,Player2,Near,,,,,,,,,,-82.83608923880236,531.0066491685797,Down the Line,Forehand,,,,,,,,,,-23.129243219585604,-415.7929571301439,1.0,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-5,1-1,1,6961000,,,143,,1,Ad,Player2,Near,1.0,T,30.92945100610826,167.67131999116447,,,,,,-22.195412292202008,-449.1546478562859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-5,1-1,,6962000,,,143,,2,Ad,Player2,Near,,,,,,,,,,49.6310258092482,534.11783683262,Crosscourt,Forehand,,,,,,,,,,-91.68985673661055,-447.0531933506002,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-5,1-1,,6963000,,,143,,3,Ad,Player2,Near,,,,,,,,,,-89.69079177598167,-514.9113954503026,Crosscourt,Backhand,,,,,,,,,,80.78925524930209,328.4463692036798,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-5,1-1,,6964000,,,143,,4,Ad,Player2,Near,,,,,,,,,,129.64610126852443,486.00650153080755,Crosscourt,Backhand,,,,,,,,,,-78.63272090984564,-282.0091699473609,,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-5,1-1,,6966000,,,143,,5,Ad,Player2,Near,,,,,,,,,,-113.711685258034,-480.17489063842214,Crosscourt,Backhand,,,,,,,,,,126.63508311454525,343.64151356062735,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-5,1-1,,6967000,,,143,,6,Ad,Player2,Near,,,,,,,,,,162.67367672782495,497.2825185911692,Down the Line,Backhand,,,,,,,,,,133.37560695531167,-277.6984361328399,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-5,1-1,,6968000,,,143,,7,Deuce,Player2,Near,,,,,,,,,,119.70983705155672,-507.0380030618553,Crosscourt,Forehand,,,,,,,,,,-58.79800962376665,305.21201880999104,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-5,1-1,,6970000,,,143,,8,Deuce,Player2,Near,,,,,,,,,,-86.32292213468857,488.12732392800683,Down the Line,Forehand,,,,,,,,,,-156.4387467190793,-326.0128663602865,,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-5,1-1,,6971000,,,143,,9,Ad,Player2,Near,,,,,,,,,,-163.438861548472,-534.4363353015611,Crosscourt,Backhand,,,,,,,,,,112.579505686731,281.4321139543603,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-5,1-1,,6972000,1,6972000,143,,10,Ad,Player2,Near,,,,,,,,,,112.579505686731,327.70024606282277,Down the Line,Backhand,,1,,,,,,,,175.83534558171144,496.83292322808984,,,1.0,1.0,,,,,,,,,,,,,,,,,,1,
15-15,4-5,1-1,1,7010000,,,144,,1,Deuce,Player2,Near,1.0,Body,-85.00931211719143,192.5253007435576,,,,,,32.01007217846115,-479.9035487749052,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,4-5,1-1,,7011000,,,144,,2,Deuce,Player2,Near,,,,,,,,,,-179.14794400690656,532.0550415570304,Down the Line,Forehand,,,,,,,,,,-49.92766841642216,-188.08768044609707,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-5,1-1,,7013000,,,144,,3,Ad,Player2,Near,,,,,,,,,,-23.196150481177867,-386.98643372683415,Crosscourt,Forehand,,,,,,,,,,130.8918853892587,327.7292979000932,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-5,1-1,,7014000,,,144,,4,Ad,Player2,Near,,,,,,,,,,171.7411800086602,551.0630960189628,Crosscourt,Backhand,,,,,,,,,,-27.259197287824936,-134.79030511804058,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-5,1-1,,7016000,,,144,,5,Ad,Player2,Near,,,,,,,,,,-27.259197287824936,-154.89490376194973,Crosscourt,Forehand,,,1,,,,,,,76.66680336828937,321.87686461050737,,,,,,,,,,,,,,,,,,,,,,1,
15-15,4-5,1-1,,7017000,,,144,,6,Ad,Player2,Near,,,,,,,,,,106.03028762024269,578.2349464126497,Down the Line,Backhand,,,,,,,,,,33.462281277323044,-98.22204177597729,,,,,,,,,,,,,,,,,,,,,1,,
15-15,4-5,1-1,,7018000,,,144,,7,Deuce,Player2,Near,,,,,,,,,,33.462281277323044,-118.32660214342094,Crosscourt,Forehand,,1,,,,,,,,-92.79218066486895,150.47270888006227,,,,,,,,,,,,,,,,,,,,,,1,
15-15,4-5,1-1,,7020000,1,7020000,144,,8,Deuce,Player2,Near,,,,,,,,,,-130.42736220465704,333.8706036743682,Down the Line,Forehand,,,,,,,,,,-106.77748250213207,31.1926782589515,,,,1.0,,,,,,,,,,,,,,,,,1,,
30-15,4-5,1-1,1,7054000,,,145,,1,Ad,Player2,Near,0.0,Body,101.18464020117257,246.69740813635553,,,,,,-32.78972550304518,-431.80411745384515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
30-15,4-5,1-1,,7055000,,,145,,2,Ad,Player2,Near,,,,,,,,,,147.1278816709651,520.810487751262,Down the Line,Backhand,,,,,,,,,,89.6933945756317,-307.4247430007161,,,,,,,,,,,,,,,,,,,,,1,,
30-15,4-5,1-1,,7056000,,,145,,3,Deuce,Player2,Near,,,,,,,,,,63.08818897634536,-477.24440616773245,Crosscourt,Forehand,,,,,,,,,,-26.250267935244533,194.5478674539678,,,,,,,,,,,,,,,,,,,,,1,,
30-15,4-5,1-1,,7057000,,,145,,4,Deuce,Player2,Near,,,,,,,,,,-82.3618821084439,521.1119149166162,Crosscourt,Forehand,,,,,,,,,,61.0777941819457,-340.0026082675409,,,,,,,,,,,,,,,,,,,,,1,,
30-15,4-5,1-1,,7059000,,,145,,5,Deuce,Player2,Near,,,,,,,,,,59.51772200346881,-492.863730314706,Crosscourt,Forehand,,,,,,,,,,-25.94084098861302,255.4413987312766,,,,,,,,,,,,,,,,,,,,,1,,
30-15,4-5,1-1,,7060000,1,7060000,145,,6,Deuce,Player2,Near,,,,,,,,,,-76.73275371824558,490.5752569988716,Down the Line,Forehand,,,,,,,,,,-174.84524825012838,-388.0650262465187,,1.0,,,,,,,,,,,,,,,,,,,1,,
40-15,4-5,1-1,1,7092000,,,146,,1,Deuce,Player2,Near,1.0,Body,-96.1502132545435,186.01631124224855,,,,,,41.24009733156225,-460.20238407675265,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,4-5,1-1,,7093000,,,146,,2,Deuce,Player2,Near,,,,,,,,,,-194.2850229657789,535.8385936130214,Down the Line,Forehand,,,,,,,,,,-40.010197943986334,-338.9397856516184,,,,,,,,,,,,,,,,,,,,,,1,
40-15,4-5,1-1,,7094000,,,146,,3,Ad,Player2,Near,,,,,,,,,,-31.934590988609923,-516.7419291335913,Crosscourt,Backhand,,,,,,,,,,57.82349081361842,462.2883366139344,,,,,1.0,,,,,,,,,,,,,,,,,1,
40-15,4-5,1-1,,7095000,1,7095000,146,,4,Ad,Player2,Near,,,,,,,,,,56.37874562551769,544.8990540242154,Down the Line,Backhand,,,,,,,,,,6.253953412070261,-192.4178969815279,1.0,,,,,,,,,,,,,,,,,,,,1,,
40-30,4-5,1-1,1,7122000,,,147,,1,Ad,Player2,Near,1.0,Body,81.23663057738585,192.5734142606179,,,,,,-41.12966972876266,-400.98184055097397,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,4-5,1-1,,7123000,,,147,,2,Ad,Player2,Near,,,,,,,,,,120.47375874884416,451.66573709512977,Crosscourt,Backhand,,,,,,,,,,-42.13270450566502,-203.54172681529292,,,,,,,,,,,,,,,,,,,,,1,,
40-30,4-5,1-1,,7124000,,,147,,3,Ad,Player2,Near,,,,,,,,,,-56.20183180224568,-373.44563648274675,Crosscourt,Forehand,,,,,,,,,,95.84970472435992,285.3117399386103,,,,,,,,,,,,,,,,,,,,,1,,
40-30,4-5,1-1,,7125000,,,147,,4,Ad,Player2,Near,,,,,,,,,,142.42186679782668,347.67439851250623,Down the Line,Backhand,,,,,,,,,,44.59139326331905,-204.0792049430267,,,,,,,,,,,,,,,,,,,,,1,,
40-30,4-5,1-1,,7126000,,,147,,5,Deuce,Player2,Near,,,,,,,,,,44.59139326331905,-224.18380358693582,Crosscourt,Forehand,,1,,,,,,,,-111.54699803143845,369.34710739263517,,,,,,,,,,,,,,,,,,,,,,1,
40-30,4-5,1-1,,7127000,1,7127000,147,,6,Deuce,Player2,Near,,,,,,,,,,-146.43699146974063,573.1128280836933,Crosscourt,Forehand,,,,,,,,,,70.3082786526321,172.74337270332288,,,,1.0,,,,,,,,,,,,,,,,,,1,
