pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
15 - 0,5 - 4,1 - 0,0,5055000,0,,103.0,,3,Deuce,Player2,,,,,,,,,,0,-119.48465660536259,506.3919728781286,Crosscourt,Forehand,,,,,,,,,,12.296084864385598,-223.62232611537004,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,52.831718,108,19,2,short,deuce,near,0.321244,6.044907,out,deuce,far,-3.121622,25.117052,1.303956,cross court,In,False,04:03:59,,Matka KomacForehand
15 - 0,5 - 4,1 - 0,0,5056000,0,,103.0,,4,Deuce,Player1,,,,,,,,,,0,56.28871937879857,-442.4455489936472,Down the Line,Forehand,,,,,,,,,,95.33412073485889,284.43524715645844,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Forehand,Topspin,52.902958,108,19,2,deep,ad,far,2.490672,19.318274,deep,deuce,near,1.470583,0.327994,0.982191,down the line,In,False,04:04:00,,Elise WagleForehand
15 - 0,5 - 4,1 - 0,0,5058000,0,,103.0,,5,Ad,Player2,,,,,,,,,,0,97.59691054238178,560.4534230093343,Crosscourt,Backhand,,,,,,,,,,-73.66642607170297,-233.18275371816475,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Backhand,Topspin,62.655045,108,19,2,short,ad,near,-1.924588,5.795134,out,ad,far,2.549789,26.529446,0.920718,cross court,In,False,04:04:02,,Matka KomacBackhand
15 - 0,5 - 4,1 - 0,0,5059000,0,,103.0,,6,Ad,Player1,,,,,,,,,,0,-115.4322123796429,-478.60065616773176,Down the Line,Backhand,,,,,,,,,,-57.24716207346124,271.8104057303933,,,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Backhand,Flat,61.675507,108,19,2,deep,deuce,far,-1.495623,18.988441,out,ad,near,-3.015749,-0.616584,0.841789,down the line,In,False,04:04:03,,Elise WagleBackhand
15 - 0,5 - 4,1 - 0,0,5060000,0,,103.0,,7,Deuce,Player2,,,,,,,,,,0,-40.4360618984918,547.6241852578098,Down the Line,Forehand,,,,,,,,,,-75.7516896325068,-326.38388013981387,,,,,,,,,,,,,,,,,,,,Matka Komac,7,in_play,Forehand,Topspin,59.958645,108,19,2,deep,ad,near,-1.979067,3.360188,out,deuce,far,-1.056421,26.194273,0.811836,down the line,In,False,04:04:04,,Matka KomacForehand
15 - 0,5 - 4,1 - 0,0,5061000,0,,103.0,,8,Ad,Player1,,,,,,,,,,0,-85.85797790896702,-506.4486603234479,Crosscourt,Backhand,,,,,,,,,,42.99924540680193,-37.17329943130186,,,1,,,,,,,,,,,,,,,,,Elise Wagle,8,in_play,Backhand,Flat,40.281788,108,19,2,short,deuce,near,1.123386,10.916021,out,ad,near,-2.243101,-1.344133,0.869303,down the line,Net,False,04:04:05,,Elise WagleBackhand
15 - 0,5 - 4,1 - 0,0,5075000,1,5075000,103.0,,0,Ad,Player1,,,,,,,,,,0,-8.053100393696628,-293.1955435256578,Crosscourt,,,,,,,,,,,33.39173775151381,165.15644138224192,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,19.918634,109,19,2,short,ad,far,0.872383,16.20203,deep,ad,near,-0.210393,4.227257,2.735577,---,In,False,04:04:19,,Elise WagleFeed
30 - 0,5 - 4,1 - 0,1,5089000,0,,104.0,,1,Ad,Player2,Far,1,Wide,-134.1990485563611,-185.7558781713826,,,,,0,33.60164588799664,487.8031988186456,Crosscourt,,,,,,,,,,,-134.1990485563611,-185.7558781713826,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Flat,42.697914,109,19,2,short,ad,near,-3.506046,7.034195,deep,ad,far,0.877867,24.631407,2.658796,out wide,In,False,04:04:33,,Matka KomacServe
30 - 0,5 - 4,1 - 0,0,5090000,0,,104.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-189.6327865265862,-514.3482338142575,Down the Line,Backhand,,,,,,,,,,-2.215824584425802,205.26470363069015,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Backhand,Flat,56.115864,109,19,2,short,deuce,far,-0.05789,17.249887,out,ad_alley,near,-4.954292,-1.550515,0.792252,down the line,In,False,04:04:34,,Elise WagleBackhand
30 - 0,5 - 4,1 - 0,0,5092000,0,,104.0,,3,Ad,Player2,,,,,,,,,,0,66.52235345578366,519.8809055115426,Crosscourt,Backhand,,,,,,,,,,-25.432529527545917,-318.4850721783132,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Backhand,Flat,65.072151,109,19,2,deep,ad,near,-0.664443,3.56655,out,ad,far,1.737944,25.46946,0.851722,cross court,In,False,04:04:36,,Matka KomacBackhand
30 - 0,5 - 4,1 - 0,0,5093000,0,,104.0,,4,Ad,Player1,,,,,,,,,,0,-41.998430664895196,-535.1125273400561,Down the Line,Backhand,,,,,,,,,,-22.62521872264798,281.15816929119336,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Backhand,Topspin,59.028343,109,19,2,deep,deuce,far,-0.5911,19.232658,out,ad,near,-1.097239,-2.092997,1.141701,down the line,In,False,04:04:37,,Elise WagleBackhand
30 - 0,5 - 4,1 - 0,0,5094000,0,,104.0,,5,Deuce,Player2,,,,,,,,,,0,-9.059809711281408,526.1850776462724,Down the Line,Forehand,,,,,,,,,,-70.8425032808033,-243.0648184600669,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Forehand,Topspin,68.265572,109,19,2,short,ad,near,-1.850811,5.536958,out,deuce,far,-0.236694,25.634161,1.072065,down the line,In,False,04:04:38,,Matka KomacForehand
30 - 0,5 - 4,1 - 0,0,5096000,0,,104.0,,6,Ad,Player1,,,,,,,,,,0,-78.34327427817476,-511.3348042429554,Down the Line,Backhand,,,,,,,,,,-0.4818241469813784,448.25633748883234,,,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Backhand,Flat,48.667892,109,19,2,deep,deuce,far,-0.012588,23.598217,out,ad,near,-2.046774,-1.471787,0.637546,down the line,In,False,04:04:40,,Elise WagleBackhand
30 - 0,5 - 4,1 - 0,0,5097000,0,,104.0,,7,Ad,Player2,,,,,,,,,,0,36.94762139105703,566.3195592735482,Crosscourt,Forehand,,,,,,,,,,-31.041180008732873,-363.0747812771528,,,,,,,,,,,,,,,,,,,,Matka Komac,7,in_play,Forehand,Topspin,53.828381,109,19,2,deep,ad,near,-0.810973,2.401612,out,ad,far,0.965283,26.682703,1.498272,inside out,In,False,04:04:41,,Matka KomacForehand
30 - 0,5 - 4,1 - 0,0,5099000,0,,104.0,,8,Ad,Player1,,,,,,,,,,0,-61.61087051615365,-562.196112204434,Crosscourt,Forehand,,,,,,,,,,111.49949693782516,292.69044728768785,,,,,,,,,,,,,,,,,,,,Elise Wagle,8,in_play,Forehand,Topspin,42.468418,109,19,2,deep,ad,far,2.913004,19.533947,out,ad,near,-1.609628,-2.800575,1.118301,inside out,In,False,04:04:43,,Elise WagleForehand
30 - 0,5 - 4,1 - 0,0,5101000,0,,104.0,,9,Ad,Player2,,,,,,,,,,0,141.8845417759547,545.6255413383009,Crosscourt,Backhand,,,,,,,,,,-21.543564085728153,-352.4598370514365,,,,,,,,,,,,,,,,,,,,Matka Komac,9,in_play,Backhand,Topspin,52.913528,109,19,2,deep,ad,near,-0.562841,2.678935,out,ad,far,3.706835,26.142057,1.052711,cross court,In,False,04:04:45,,Matka KomacBackhand
30 - 0,5 - 4,1 - 0,0,5103000,0,,104.0,,10,Ad,Player1,,,,,,,,,,0,-30.929910323693555,-513.5835083111957,Crosscourt,Forehand,,,,,,,,,,104.00974956250094,327.26634405057456,,,,,,,,,,,,,,,,,,,,Elise Wagle,10,in_play,Forehand,Flat,57.178921,109,19,2,deep,ad,far,2.717329,20.437267,out,ad,near,-0.808066,-1.530536,1.112246,inside out,In,False,04:04:47,,Elise WagleForehand
30 - 0,5 - 4,1 - 0,0,5104000,0,,104.0,,11,Ad,Player2,,,,,,,,,,0,143.93753827639108,541.7153324581628,Crosscourt,Backhand,,,,,,,,,,-84.28091097983398,-242.15353237082854,,,,,,,,,,,,,,,,,,,,Matka Komac,11,in_play,Backhand,Topspin,57.996845,109,19,2,short,ad,near,-2.201899,5.560766,out,ad,far,3.760471,26.0399,1.411466,cross court,In,False,04:04:48,,Matka KomacBackhand
30 - 0,5 - 4,1 - 0,0,5105000,0,,104.0,,12,Ad,Player1,,,,,,,,,,0,-129.3719652230303,-524.0302657477607,Crosscourt,Backhand,,,,,,,,,,50.86570975500434,319.3560148729759,,,,,,,,,,,,,,,,,,,,Elise Wagle,12,in_play,Backhand,Flat,70.381966,109,19,2,deep,ad,far,1.328903,20.230604,out,ad,near,-3.379935,-1.803465,0.774952,cross court,In,False,04:04:49,,Elise WagleBackhand
30 - 0,5 - 4,1 - 0,0,5107000,0,,104.0,,13,Ad,Player2,,,,,,,,,,0,99.13068678910014,516.5820866139063,Down the Line,Backhand,,,,,,,,,,77.77123250214706,-273.713549868625,,,,,,,,,,,,,,,,,,,,Matka Komac,13,in_play,Backhand,Flat,60.975361,109,19,2,deep,deuce,near,2.031829,4.736238,out,ad,far,2.58986,25.383276,1.207166,down the line,In,False,04:04:51,,Matka KomacBackhand
30 - 0,5 - 4,1 - 0,0,5108000,0,,104.0,,14,Deuce,Player1,,,,,,,,,,0,93.46638232716082,-507.4031605421701,Crosscourt,Forehand,,,,,,,,,,-61.783459098830726,361.94463035851817,,,,,,,,,,,,,,,,,,,,Elise Wagle,14,in_play,Forehand,Topspin,53.859699,109,19,2,deep,deuce,far,-1.614137,21.343262,out,deuce,near,2.441876,-1.36907,0.723559,cross court,In,False,04:04:52,,Elise WagleForehand
30 - 0,5 - 4,1 - 0,0,5109000,0,,104.0,,15,Deuce,Player2,,,,,,,,,,0,-107.28590879259549,528.8921041117128,Down the Line,Forehand,,,,,,,,,,-35.17098097111044,-375.25948162710273,,,,,,,,,,,,,,,,,,,,Matka Komac,15,in_play,Forehand,Topspin,59.736336,109,19,2,deep,ad,near,-0.918867,2.083278,out,deuce,far,-2.802921,25.704884,1.465327,down the line,In,False,04:04:53,,Matka KomacForehand
30 - 0,5 - 4,1 - 0,0,5111000,0,,104.0,,16,Ad,Player1,,,,,,,,,,0,-32.748004155713616,-511.3535979874873,Down the Line,Backhand,,,,,,,,,,-5.895570866138686,449.04919619399374,,,,,,,,,,,,,,,,,,,,Elise Wagle,16,in_play,Backhand,Topspin,53.434483,109,19,2,deep,deuce,far,-0.154026,23.618931,out,ad,near,-0.855565,-1.472278,1.036418,down the line,In,False,04:04:55,,Elise WagleBackhand
30 - 0,5 - 4,1 - 0,0,5112000,0,,104.0,,17,Ad,Player2,,,,,,,,,,0,2.381025809272611,540.3908519244802,Crosscourt,Forehand,,,,,,,,,,-36.38733048991996,-311.70791776011896,,,,,,,,,,,,,,,,,,,,Matka Komac,17,in_play,Forehand,Topspin,58.337059,109,19,2,deep,ad,near,-0.950645,3.743608,out,ad,far,0.062206,26.005297,1.377431,inside out,In,False,04:04:56,,Matka KomacForehand
30 - 0,5 - 4,1 - 0,0,5114000,1,5114000,104.0,,18,Ad,Player1,,,,,,,,,,0,-32.365162948364734,-476.84315398050603,Crosscourt,Backhand,,,,,,,,,,156.84045822389098,595.6552165351253,,,,1,,,,,,,,,,,,,,,,Elise Wagle,18,in_play,Backhand,Flat,70.084099,109,19,2,out,ad,far,4.097569,27.449118,out,ad,near,-0.845563,-0.570668,0.929996,cross court,Out,False,04:04:58,,Elise WagleBackhand
30 - 15,5 - 4,1 - 0,1,5141000,0,,105.0,,1,Deuce,Player2,Far,1,T,51.68356299209929,-212.18497375317125,,,,,0,-88.19609580047937,505.06136810997526,Crosscourt,,1,,,,,,,,,51.68356299209929,-212.18497375317125,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,68.008232,110,19,2,short,deuce,near,1.35027,6.343716,out,deuce,far,-2.304186,25.082289,2.848818,down the T,In,False,04:05:25,,Matka KomacServe
30 - 15,5 - 4,1 - 0,0,5142000,0,,105.0,,2,Deuce,Player1,,,,,,,,,,0,106.55559383196595,-513.3945374013095,Down the Line,Backhand,,,,,,,,,,30.547337051602767,389.1394849079355,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Backhand,Topspin,62.867176,110,19,2,deep,ad,far,0.798071,22.053747,out,deuce,near,2.783841,-1.525599,1.144335,inside in,In,False,04:05:26,,Elise WagleBackhand
30 - 15,5 - 4,1 - 0,0,5143000,1,5143000,105.0,,3,Ad,Player2,,,,,,,,,,0,32.81066272964184,526.2642716532715,Down the Line,Backhand,,,,,,,,,,33.92427821520557,242.63570100599884,,,1,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Backhand,Topspin,39.450363,110,19,2,short,ad,far,0.886296,18.226231,out,ad,far,0.857202,25.63623,1.120704,cross court,Net,False,04:05:27,,Matka KomacBackhand
30 - 30,5 - 4,1 - 0,1,5168000,0,,106.0,,1,Ad,Player2,Far,1,Wide,-132.5436297024687,-170.44192366570374,,,,,0,25.795926290450367,444.3698217408028,Crosscourt,,1,,,,,,,,,-132.5436297024687,-170.44192366570374,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,48.894989,111,19,2,short,ad,near,-3.462797,7.434283,deep,ad,far,0.673937,23.496679,2.763706,out wide,In,False,04:05:52,,Matka KomacServe
30 - 30,5 - 4,1 - 0,0,5169000,0,,106.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-168.9507491250221,-503.2263178037646,Crosscourt,Backhand,,,,,,,,,,35.75297462815301,328.7117399385878,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Backhand,Flat,53.919758,111,19,2,deep,ad,far,0.934072,20.475029,out,ad_alley,near,-4.413959,-1.259947,0.812789,down the line,In,False,04:05:53,,Elise WagleBackhand
30 - 30,5 - 4,1 - 0,0,5171000,0,,106.0,,3,Ad,Player2,,,,,,,,,,0,111.48793744526174,528.8433016182745,Down the Line,Backhand,,,,,,,,,,50.17198709533716,-431.52714894990834,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Backhand,Topspin,53.998219,111,19,2,deep,deuce,near,1.310779,0.613245,out,ad,far,2.912702,25.703609,1.274701,down the line,In,False,04:05:55,,Matka KomacBackhand
30 - 30,5 - 4,1 - 0,0,5172000,0,,106.0,,4,Deuce,Player1,,,,,,,,,,0,72.96772747152836,-550.6280457127514,Down the Line,Forehand,,,,,,,,,,62.961532152198444,329.88150699895476,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Forehand,Topspin,35.166073,111,19,2,deep,ad,far,1.644915,20.50559,out,deuce,near,1.906334,-2.498351,1.180409,down the line,In,False,04:05:56,,Elise WagleForehand
30 - 30,5 - 4,1 - 0,0,5175000,0,,106.0,,5,Ad,Player2,,,,,,,,,,0,88.12589676285911,448.0917104109671,Crosscourt,Forehand,,,,,,,,,,-45.11597222219892,-313.75042650902424,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Forehand,Topspin,49.177288,111,19,2,deep,ad,near,-1.178687,3.690246,deep,ad,far,2.302352,23.593916,2.235217,inside out,In,False,04:05:59,,Matka KomacForehand
30 - 30,5 - 4,1 - 0,0,5177000,0,,106.0,,6,Ad,Player1,,,,,,,,,,0,-79.40766622918032,-543.7851706033936,Crosscourt,Backhand,,,,,,,,,,36.640299650024815,190.27054899377742,,,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Backhand,Topspin,58.317677,111,19,2,short,ad,far,0.957254,16.858154,out,ad,near,-2.074582,-2.319576,1.107512,cross court,In,False,04:06:01,,Elise WagleBackhand
30 - 30,5 - 4,1 - 0,0,5178000,0,,106.0,,7,Ad,Player2,,,,,,,,,,0,74.77353455814159,521.1597604984184,Crosscourt,Forehand,,,,,,,,,,-106.96009951875489,-297.790901137204,,,,,,,,,,,,,,,,,,,,Matka Komac,7,in_play,Forehand,Topspin,70.7313,111,19,2,deep,ad,near,-2.794409,4.1072,out,ad,far,1.953512,25.502871,0.768599,inside out,In,False,04:06:02,,Matka KomacForehand
30 - 30,5 - 4,1 - 0,0,5179000,0,,106.0,,8,Ad,Player1,,,,,,,,,,0,-124.76056977246398,-496.55583989475656,Down the Line,Backhand,,,,,,,,,,-103.66078302706806,308.49709645653354,,,,,,,,,,,,,,,,,,,,Elise Wagle,8,in_play,Backhand,Flat,58.337769,111,19,2,deep,deuce,far,-2.708212,19.946907,out,ad,near,-3.259459,-1.085676,0.844127,down the line,In,False,04:06:03,,Elise WagleBackhand
30 - 30,5 - 4,1 - 0,0,5181000,0,,106.0,,9,Deuce,Player2,,,,,,,,,,0,-102.45805992995582,541.8868110233421,Crosscourt,Forehand,1,,,,,,,,,89.4837926508724,-357.36504265073404,,,,,,,,,,,,,,,,,,,,Matka Komac,9,in_play,Forehand,Slice,36.984257,111,19,2,deep,deuce,near,2.337828,2.550783,out,deuce,far,-2.67679,26.04438,0.811734,cross court,In,False,04:06:05,,Matka KomacForehand
30 - 30,5 - 4,1 - 0,0,5183000,0,,106.0,,10,Deuce,Player1,,,,,,,,,,0,102.03009076985106,-496.6723917320269,Crosscourt,Forehand,,,,,,,,,,-116.12264326328209,313.5985072176858,,,,,,,,,,,,,,,,,,,,Elise Wagle,10,in_play,Forehand,Topspin,58.382065,111,19,2,deep,deuce,far,-3.033787,20.080185,out,deuce,near,2.665609,-1.088721,1.06494,cross court,In,False,04:06:07,,Elise WagleForehand
30 - 30,5 - 4,1 - 0,0,5185000,0,,106.0,,11,Deuce_Alley,Player2,,,,,,,,,,0,-187.95926290453983,563.2550306208814,Down the Line,Forehand,,,,,,,,,,-71.61266404195776,-205.3715332457382,,,,,,,,,,,,,,,,,,,,Matka Komac,11,in_play,Forehand,Flat,51.536793,111,19,2,short,ad,near,-1.870932,6.521722,out,deuce_alley,far,-4.91057,26.60264,0.954499,down the line,In,False,04:06:09,,Matka KomacForehand
30 - 30,5 - 4,1 - 0,0,5186000,1,5186000,106.0,,12,Ad,Player1,,,,,,,,,,0,-39.934027777757144,-486.12856517910143,Crosscourt,Forehand,,,,,,,,,,169.9388178039367,454.2431594485842,,1,,,,,,,,,,,,,,,,,,Elise Wagle,12,in_play,Forehand,Topspin,58.414429,111,19,2,deep,ad_alley,far,4.439773,23.754627,out,ad,near,-1.043305,-0.813256,0.914572,inside in,Out,False,04:06:10,,Elise WagleForehand
30 - 40,5 - 4,1 - 0,1,5220000,0,,107.0,1,1,Deuce,Player2,Far,0,T,14.953734689406097,212.7799431319986,,,,,0,-70.74175962376049,467.1145778650255,Crosscourt,,1,,,,,,,,,14.953734689406097,212.7799431319986,,,1,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,44.40773,112,19,2,short,ad,far,0.390677,17.446228,deep,deuce,far,-1.848179,24.090902,2.658682,down the T,Net,False,04:06:44,,Matka KomacServe
30 - 40,5 - 4,1 - 0,0,5236000,0,,107.0,,1,Deuce,Player2,Far,0,Body,97.87617563424514,-165.01202427812999,1,Body,97.87617563424514,-165.01202427812999,0,-70.31486220468808,441.4961395448288,Crosscourt,,1,,,,,,,,,97.87617563424514,-165.01202427812999,,,,,,,,,,,,,,,,,,,,Matka Komac,1,second_serve,Serve,Slice,58.660423,112,19,2,short,deuce,near,2.557085,7.576143,deep,deuce,far,-1.837026,23.421602,2.865848,out wide,In,False,04:07:00,,Matka KomacServe
30 - 40,5 - 4,1 - 0,0,5237000,1,5237000,107.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,160.09372812765133,-476.39214238820534,Down the Line,Forehand,,,,,,,,,,151.42066382319388,409.9504374451076,1,,,,,,,,,,,,,,,,,,,Elise Wagle,2,second_return,Forehand,Topspin,57.418209,112,19,2,deep,ad,far,3.955973,22.597448,out,deuce_alley,near,4.182563,-0.558885,1.237436,down the line,In,False,04:07:01,,Elise WagleForehand
40 - 40,5 - 4,1 - 0,1,5262000,0,,108.0,1,1,Ad,Player2,Far,1,Body,-87.35638670161717,-197.8533464565907,,,,,0,59.03907480311911,496.0933070863579,Crosscourt,,1,,,,,,,,,-87.35638670161717,-197.8533464565907,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,62.692253,113,19,2,short,ad,near,-2.282248,6.71814,deep,ad,far,1.542438,24.847992,2.610221,out wide,In,False,04:07:26,,Matka KomacServe
40 - 40,5 - 4,1 - 0,0,5263000,0,,108.0,,2,Ad,Player1,,,,,,,,,,0,-153.46596675407645,-530.3253280837156,Down the Line,Backhand,,,,,,,,,,-63.73314741903969,353.0035159665718,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Backhand,Flat,61.727261,113,19,2,deep,deuce,far,-1.665074,21.109669,out,ad,near,-4.009408,-1.967928,0.935522,down the line,In,False,04:07:27,,Elise WagleBackhand
40 - 40,5 - 4,1 - 0,0,5265000,0,,108.0,,3,Deuce,Player2,,,,,,,,,,0,-42.62995406821944,544.4154691598237,Down the Line,Forehand,,,,,,,,,,-72.08216316706687,-283.2368492999412,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,56.731319,113,19,2,deep,ad,near,-1.883198,4.487435,out,deuce,far,-1.113738,26.110443,1.173504,down the line,In,False,04:07:29,,Matka KomacForehand
40 - 40,5 - 4,1 - 0,0,5266000,0,,108.0,,4,Ad,Player1,,,,,,,,,,0,-87.74745734903604,-531.6018099297341,Down the Line,Backhand,,,,,,,,,,-74.58360673661939,372.27024278195995,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Backhand,Topspin,54.956001,113,19,2,deep,deuce,far,-1.94855,21.613026,out,ad,near,-2.292465,-2.001277,1.071108,down the line,In,False,04:07:30,,Elise WagleBackhand
40 - 40,5 - 4,1 - 0,0,5268000,0,,108.0,,5,Deuce,Player2,,,,,,,,,,0,-58.87000765526268,492.54132764628974,Crosscourt,Forehand,,,,,,,,,,21.603964348195316,-307.3742946192638,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Forehand,Topspin,46.659046,113,19,2,deep,deuce,near,0.564419,3.856827,deep,deuce,far,-1.538021,24.755194,1.573796,cross court,In,False,04:07:32,,Matka KomacForehand
40 - 40,5 - 4,1 - 0,0,5270000,0,,108.0,,6,Deuce,Player1,,,,,,,,,,0,43.16222659665312,-520.3812937442631,Crosscourt,Forehand,,,,,,,,,,-69.76861876636815,395.8597604984832,,,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Forehand,Flat,52.786049,113,19,2,deep,deuce,far,-1.822755,22.229319,out,deuce,near,1.127644,-1.708133,1.31538,cross court,In,False,04:07:34,,Elise WagleForehand
40 - 40,5 - 4,1 - 0,0,5271000,0,,108.0,,7,Deuce,Player2,,,,,,,,,,0,-96.36368110231243,560.8068296147584,Down the Line,Forehand,,,,,,,,,,-74.70498140853533,-153.28216316702492,,,,,,,,,,,,,,,,,,,,Matka Komac,7,in_play,Forehand,Flat,55.071938,113,19,2,short,ad,near,-1.951721,7.882594,out,deuce,far,-2.51757,26.538679,1.751671,down the line,In,False,04:07:35,,Matka KomacForehand
40 - 40,5 - 4,1 - 0,0,5273000,0,,108.0,,8,Ad,Player1,,,,,,,,,,0,-76.56039479436116,-444.42256671018157,Crosscourt,Backhand,,,,,,,,,,102.22583661412042,399.238692038289,,,,,,,,,,,,,,,,,,,,Elise Wagle,8,in_play,Backhand,Flat,70.453598,113,19,2,deep,ad,far,2.670723,22.317596,deep,ad,near,-2.000195,0.276343,0.496034,cross court,In,False,04:07:37,,Elise WagleBackhand
40 - 40,5 - 4,1 - 0,0,5274000,0,,108.0,,9,Ad,Player2,,,,,,,,,,0,127.09145341200784,514.4764216970221,Down the Line,Backhand,,,,,,,,,,19.015173884504613,-240.3296970689922,,,,,,,,,,,,,,,,,,,,Matka Komac,9,in_play,Backhand,Topspin,54.321232,113,19,2,short,deuce,near,0.496785,5.608415,out,ad,far,3.320355,25.328264,1.15305,down the line,In,False,04:07:38,,Matka KomacBackhand
40 - 40,5 - 4,1 - 0,0,5275000,0,,108.0,,10,Ad,Player1,,,,,,,,,,0,-17.85409558179305,-480.41484580027674,Down the Line,Forehand,,,,,,,,,,-89.07308617668188,-22.13478237094218,,,1,,,,,,,,,,,,,,,,,Elise Wagle,10,in_play,Forehand,Topspin,33.921585,113,19,2,short,ad,near,-2.327098,11.308913,out,ad,near,-0.466451,-0.663981,0.859716,inside out,Net,False,04:07:39,,Elise WagleForehand
40 - 40,5 - 4,1 - 0,0,5278000,1,5278000,108.0,,0,Deuce,Player2,,,,,,,,,,0,-83.94170494308874,379.7005468064531,Down the Line,,,,,,,,,,,-27.230681321070797,-68.00150918631658,1,,,,,,,,,,,,,,,,,,,Matka Komac,0,none,Feed,Topspin,21.979246,114,20,2,short,ad,near,-0.711421,10.110612,deep,deuce,far,-2.193037,21.807148,2.580119,---,In,False,04:07:42,,Matka KomacFeed
0 - 0,0 - 0,2 - 0,1,5322000,0,,109.0,1,1,Deuce,Player1,Near,0,Wide,-118.83770778646529,366.62530621153405,,,,,0,34.04075349954497,-478.2487806209253,Crosscourt,,1,,,,,,,,,-118.83770778646529,366.62530621153405,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Slice,90.092232,114,20,2,deep,deuce,far,-3.10472,21.465548,out,deuce,near,0.889339,-0.607391,2.713142,out wide,Out,False,04:08:26,,Elise WagleServe
0 - 0,0 - 0,2 - 0,0,5323000,0,,109.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,-166.54939851259988,502.51977252817437,Down the Line,Forehand,1,,,,,,,,,-132.62182852136633,20.037002405938917,,,1,,,,,,,,,,,,,,,,,Matka Komac,2,none,Forehand,Slice,42.875961,114,20,2,short,deuce,far,-3.46484,12.410681,out,deuce_alley,far,-4.351222,25.015888,0.864077,down the line,Net,False,04:08:27,,Matka KomacForehand
0 - 0,0 - 0,2 - 0,0,5337000,0,,109.0,,1,Deuce,Player1,Near,0,T,-50.050727252817545,276.0351706035319,0,T,-50.050727252817545,276.0351706035319,0,24.536668853880588,-427.5951224844685,Crosscourt,,,,,,,,,,,-50.050727252817545,276.0351706035319,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,second_serve,Serve,Kick,70.457413,114,20,2,deep,deuce,far,-1.307611,19.098816,deep,deuce,near,0.641038,0.715972,2.729397,down the T,Out,False,04:08:41,,Elise WagleServe
0 - 0,0 - 0,2 - 0,0,5338000,0,,109.0,,2,Deuce,Player2,,,,,,,,,,0,-86.73083442690184,473.65759514411224,Crosscourt,Forehand,,,,,,,,,,11.805954724403351,-369.51005030602084,,,,,,,,,,,,,,,,,,,,Matka Komac,2,second_return,Forehand,Topspin,55.98246,114,20,2,deep,deuce,near,0.308439,2.233486,deep,deuce,far,-2.265905,24.261843,1.465935,cross court,In,False,04:08:42,,Matka KomacForehand
