pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
15 - 15,0 - 3,0 - 1,1,161498994,0,,52.0,,1,Ad,Player1,Far,0,Body,-59.928313648263,213.65655074354666,,,,,0,53.329910323681986,421.5389435693361,Crosscourt,,,,,,,,,,,-59.928313648263,213.65655074354666,,,1,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,44.2542,93,0,0,service_box,deuce,far,-1.56567,17.46913,no_mans_land,ad,far,1.393282,22.900206,2.132,out wide,Net,False,21:44:23,2691.649902,AadarshServe
15 - 15,0 - 3,0 - 1,0,161911201,0,,52.0,,1,Ad,Player1,Far,0,Wide,-108.51764545051262,-170.19955708652626,1,Wide,-108.51764545051262,-170.19955708652626,0,48.39370078737658,511.56982174076813,Crosscourt,,,,,,,,,,,-108.51764545051262,-170.19955708652626,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,60.607506,94,0,0,service_box,ad,near,-2.835101,7.440615,out,ad,far,1.26432,25.252327,2.581493,out wide,In,False,21:44:30,2698.52002,AadarshServe
15 - 15,0 - 3,0 - 1,0,161993994,0,,52.0,,2,Ad_Alley,Player2,,,,,,,,,,0,-202.05843722649232,-449.5368766401877,Crosscourt,Backhand,1,,,,,,,,,54.190250437417326,338.6124453191602,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Slice,49.7388,94,0,0,no_mans_land,ad,far,1.415759,20.733692,no_mans_land,ad_alley,near,-5.278921,0.142728,0.821013,down the line,In,False,21:44:31,2699.899902,FergusonBackhand
15 - 15,0 - 3,0 - 1,0,162080405,0,,52.0,,3,Ad,Player1,,,,,,,,,,0,37.98487532806437,369.8448162727748,Crosscourt,Forehand,,,,,,,,,,-17.618618766395098,-189.87603346446883,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,78.755051,94,0,0,service_box,ad,near,-0.460299,6.926553,no_mans_land,ad,far,0.992382,21.54966,1.124565,inside out,In,False,21:44:33,2701.340088,AadarshForehand
15 - 15,0 - 3,0 - 1,0,162141606,0,,52.0,,4,Ad,Player2,,,,,,,,,,0,-51.343438320183445,-488.5324037617774,Down the Line,Forehand,,,,,,,,,,-73.39010826767863,329.819843613128,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Forehand,Topspin,52.072178,94,0,0,no_mans_land,deuce,far,-1.917369,20.503979,out,ad,near,-1.341384,-0.876058,0.601735,inside in,In,False,21:44:34,2702.360107,FergusonForehand
15 - 15,0 - 3,0 - 1,0,162214804,0,,52.0,,5,Deuce,Player1,,,,,,,,,,0,-70.267896981591,522.1012467188904,Down the Line,Forehand,,,,,,,,,,-1.7627460629912153,-316.02829724393126,,,,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,Forehand,Topspin,60.698727,94,0,0,no_mans_land,ad,near,-0.046053,3.630735,out,deuce,far,-1.835799,25.527468,1.14759,down the line,In,False,21:44:35,2703.580078,AadarshForehand
15 - 15,0 - 3,0 - 1,0,162285600,0,,52.0,,6,Deuce,Player2,,,,,,,,,,0,9.98763123359064,-491.63448162704265,Down the Line,Forehand,,,,,,,,,,78.09849628167444,181.52085520550554,,,,,,,,,,,,,,,,,,,,Ferguson,6,in_play,Forehand,Topspin,59.731033,94,0,0,service_box,ad,far,2.040379,16.629562,out,deuce,near,0.260934,-0.957102,0.915517,down the line,In,False,21:44:36,2704.76001,FergusonForehand
15 - 15,0 - 3,0 - 1,0,162353994,0,,52.0,,7,Ad,Player1,,,,,,,,,,0,100.2558617672273,503.9040409008771,Crosscourt,Backhand,,,,,,,,,,-21.77012248467817,-269.7544236656524,,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Backhand,Topspin,59.517178,94,0,0,no_mans_land,ad,near,-0.56876,4.839673,out,ad,far,2.619256,25.052053,0.726625,cross court,In,False,21:44:37,2705.899902,AadarshBackhand
15 - 15,0 - 3,0 - 1,0,162429594,0,,52.0,,8,Ad,Player2,,,,,,,,,,0,-45.28752734030906,-482.3368219595058,Crosscourt,Forehand,,,,,,,,,,81.99951881010637,342.2673884512668,,,,,,,,,,,,,,,,,,,,Ferguson,8,in_play,Forehand,Topspin,57.338909,94,0,0,no_mans_land,ad,far,2.142296,20.82918,out,ad,near,-1.183169,-0.714194,0.767746,inside out,In,False,21:44:39,2707.159912,FergusonForehand
15 - 15,0 - 3,0 - 1,0,162502792,0,,52.0,,9,Ad,Player1,,,,,,,,,,0,122.19730971122297,542.7676290460889,Down the Line,Backhand,,,,,,,,,,172.6843503936116,-458.9825131231225,,1,,1,,,,,,,,,,,,,,,,Aadarsh,9,in_play,Backhand,Topspin,72.193878,94,0,0,out,deuce_alley,near,4.511502,-0.104046,out,ad,far,3.192492,26.067392,1.179533,down the line,Out,False,21:44:40,2708.379883,AadarshBackhand
15 - 15,0 - 3,0 - 1,0,163319399,1,163319399,52.0,,0,Deuce,Player2,,,,,,,,,,0,25.029172134720227,-94.17644903757162,Crosscourt,,,1,,,,,,,,-21.108781714774747,175.90190835511467,1,,,,,,,,,,,,,,,,,,,Ferguson,0,none,BH Volley,Flat,22.256962,95,0,0,service_box,deuce,far,-0.551482,16.482763,service_box,deuce,near,0.653905,9.426773,1.706818,cross court,In,False,21:44:53,2721.98999,FergusonBH Volley
30 - 15,0 - 3,0 - 1,1,164063994,0,,53.0,,1,Deuce,Player1,Far,0,Wide,205.74201115474935,227.35221456681165,,,,,0,-32.18687117233683,491.52945100587027,Crosscourt,,,,,,,,,,,205.74201115474935,227.35221456681165,,,1,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,90.093208,96,0,0,service_box,ad_alley,far,5.375157,17.826939,no_mans_land,deuce,far,-0.840905,24.728758,2.623631,out wide,Net,False,21:45:06,2734.399902,AadarshServe
30 - 15,0 - 3,0 - 1,0,164471997,0,,53.0,,1,Deuce,Player1,Far,0,Body,79.09636373574216,-158.43543853885078,1,Body,79.09636373574216,-158.43543853885078,0,-44.17536636043212,477.8572889323865,Crosscourt,,1,,,,,,,,,79.09636373574216,-158.43543853885078,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,46.706505,97,0,0,service_box,deuce,near,2.066449,7.747961,no_mans_land,deuce,far,-1.154113,24.371563,2.65072,down the T,In,False,21:45:13,2741.199951,AadarshServe
30 - 15,0 - 3,0 - 1,0,164566801,0,,53.0,,2,Deuce,Player2,,,,,,,,,,0,132.03784448812078,-524.059394137962,Crosscourt,Forehand,,,,,,,,,,-115.23815069985298,330.8208880138273,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Topspin,58.48777,97,0,0,no_mans_land,deuce,far,-3.010679,20.530132,out,deuce,near,3.449583,-1.804226,0.746567,cross court,In,False,21:45:14,2742.780029,FergusonForehand
30 - 15,0 - 3,0 - 1,0,164638798,1,164638798,53.0,,3,Deuce,Player1,,,,,,,,,,0,-142.6643482064005,516.2320866139065,Down the Line,Forehand,1,,,,,,,,,-34.282584208206266,239.23736329821418,,,1,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Slice,30.883089,97,0,0,service_box,deuce,far,-0.895657,18.137447,out,deuce,far,-3.727208,25.374132,1.071303,cross court,Net,False,21:45:15,2743.97998,AadarshForehand
30 - 30,0 - 3,0 - 1,1,166129204,0,,54.0,,1,Ad,Player1,Far,1,T,-35.73291776026151,-210.19482720899026,,,,,0,0.8883202099732943,451.431485126626,Crosscourt,,,,,,,,,,,-35.73291776026151,-210.19482720899026,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,126.093613,99,0,0,service_box,ad,near,-0.933548,6.39571,service_box,ad,far,0.023208,23.68117,2.366341,down the T,In,False,21:45:40,2768.820068,AadarshServe
30 - 30,0 - 3,0 - 1,0,166171201,0,,54.0,,2,Ad,Player2,,,,,,,,,,0,-58.491759623766804,-478.5234525369356,Down the Line,Forehand,,,,,,,,,,-3.789140419945549,248.59419838132388,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Topspin,50.277756,99,0,0,no_mans_land,deuce,far,-0.098994,18.381901,out,ad,near,-1.528139,-0.614567,1.221448,inside in,In,False,21:45:41,2769.52002,FergusonForehand
30 - 30,0 - 3,0 - 1,0,166253994,0,,54.0,,3,Ad,Player1,,,,,,,,,,0,16.3435914260633,479.41854768129207,Crosscourt,Forehand,,,,,,,,,,-132.06770013116537,-300.43465660526914,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,63.295715,99,0,0,no_mans_land,ad,near,-3.450363,4.03813,no_mans_land,ad,far,0.426988,24.412352,1.354778,inside out,In,False,21:45:42,2770.899902,AadarshForehand
30 - 30,0 - 3,0 - 1,0,166330795,0,,54.0,,4,Ad_Alley,Player2,,,,,,,,,,0,-197.65281605414114,-516.2046423881848,Down the Line,Backhand,1,,,,,,,,,-167.2015912072627,-459.75332458418944,,,1,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Backhand,Slice,38.392944,99,0,0,out,ad_alley,near,-4.368261,-0.124184,out,ad_alley,near,-5.163821,-1.599015,0.865621,cross court,Net,False,21:45:44,2772.179932,FergusonBackhand
30 - 30,0 - 3,0 - 1,0,166873798,1,166873798,54.0,,0,Ad,Player2,,,,,,,,,,0,-14.585438538925098,-366.76225940488484,Crosscourt,Forehand,,,,,,,,,,12.203264435689235,-456.75903324560835,,,1,,,,,,,,,,,,,,,,,Ferguson,0,none,Forehand,Topspin,44.453377,100,0,0,out,deuce,near,0.318819,-0.045956,no_mans_land,ad,near,-0.381055,2.305274,1.864988,inside in,Net,False,21:45:53,2781.22998,FergusonForehand
30 - 40,0 - 3,0 - 1,1,168346801,0,,55.0,1,1,Deuce,Player2,Near,0,Body,-79.19274387572462,247.76578083976707,,,,,0,46.72121062989713,-478.7616087049145,Crosscourt,,1,,,,,,,,,-79.19274387572462,247.76578083976707,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,68.771957,102,0,0,no_mans_land,deuce,far,-2.068967,18.360258,out,deuce,near,1.220625,-0.620789,2.700623,down the T,Out,False,21:46:17,2805.780029,FergusonServe
30 - 40,0 - 3,0 - 1,0,168400795,0,,55.0,,2,Deuce,Player1,,,,,,,,,,0,-139.36307961497613,520.2425032805711,Down the Line,Forehand,1,,,,,,,,,-40.18267169726708,183.64975393691302,,,1,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Slice,62.801876,102,0,0,service_box,deuce,far,-1.049801,16.685181,out,deuce,far,-3.64096,25.478907,1.487786,cross court,Net,False,21:46:18,2806.679932,AadarshForehand
30 - 40,0 - 3,0 - 1,0,169470600,0,,55.0,,1,Deuce,Player2,Near,0,Body,-103.80022419067254,243.0400153104606,1,Body,-103.80022419067254,243.0400153104606,0,24.80043197724003,-459.915731627059,Crosscourt,,1,,,,,,,,,-103.80022419067254,243.0400153104606,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,59.407566,103,0,0,service_box,deuce,far,-2.711855,18.236794,no_mans_land,deuce,near,0.647929,-0.128427,2.718719,out wide,In,False,21:46:36,2824.51001,FergusonServe
30 - 40,0 - 3,0 - 1,0,169528198,0,,55.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,-167.40537510927487,545.9697233155534,Crosscourt,Forehand,,,,,,,,,,89.44658792646298,-299.8582130357156,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,59.521866,103,0,0,no_mans_land,deuce,near,2.336856,4.05319,out,deuce_alley,far,-4.373585,26.151049,1.251197,down the line,In,False,21:46:37,2825.469971,AadarshForehand
30 - 40,0 - 3,0 - 1,0,169595405,0,,55.0,,3,Deuce,Player2,,,,,,,,,,0,135.03401137350855,-489.8860509621266,Crosscourt,Forehand,,,,,,,,,,-34.54902668414663,280.777892607029,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Topspin,48.277863,103,0,0,no_mans_land,deuce,far,-0.902618,19.222723,out,deuce,near,3.52786,-0.911423,1.077784,cross court,In,False,21:46:38,2826.590088,FergusonForehand
30 - 40,0 - 3,0 - 1,0,169678198,0,,55.0,,4,Deuce,Player1,,,,,,,,,,0,-56.68155074362777,477.6068077425354,Down the Line,Forehand,,,,,,,,,,-105.8148293962708,-378.26138998230675,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Forehand,Topspin,61.816341,103,0,0,no_mans_land,ad,near,-2.764488,2.004851,no_mans_land,deuce,far,-1.480846,24.365019,1.319559,down the line,In,False,21:46:39,2827.969971,AadarshForehand
30 - 40,0 - 3,0 - 1,0,169745405,0,,55.0,,5,Ad,Player2,,,,,,,,,,0,-126.37135826765125,-548.7390638667331,Crosscourt,Backhand,,,,,,,,,,70.43497375324445,434.91408027099146,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Backhand,Topspin,36.399155,103,0,0,no_mans_land,ad,far,1.840164,23.249641,out,ad,near,-3.301542,-2.449,1.081658,cross court,In,False,21:46:41,2829.090088,FergusonBackhand
30 - 40,0 - 3,0 - 1,0,169946396,0,,55.0,,6,Ad,Player1,,,,,,,,,,0,139.93550415565824,535.209213691762,Down the Line,Backhand,,,,,,,,,,125.13694225715321,-340.38954505669204,,,,,,,,,,,,,,,,,,,,Aadarsh,6,in_play,Backhand,Flat,38.017532,103,0,0,no_mans_land,deuce,near,3.269292,2.99428,out,ad,far,3.655915,25.869923,2.374976,down the line,In,False,21:46:44,2832.439941,AadarshBackhand
30 - 40,0 - 3,0 - 1,0,170072402,0,,55.0,,7,Deuce,Player2,,,,,,,,,,0,146.04144247586507,-485.12116688513873,Crosscourt,Forehand,,,,,,,,,,-74.55635389322482,288.22886592286073,,,,,,,,,,,,,,,,,,,,Ferguson,7,in_play,Forehand,Topspin,65.079552,103,0,0,no_mans_land,deuce,far,-1.947838,19.417385,out,deuce,near,3.815437,-0.786937,0.994836,cross court,In,False,21:46:46,2834.540039,FergusonForehand
30 - 40,0 - 3,0 - 1,0,170139594,0,,55.0,,8,Deuce,Player1,,,,,,,,,,0,-128.00484470684552,516.5044619419904,Down the Line,Forehand,,,,,,,,,,-83.08412073486521,-319.66907808382433,,,,,,,,,,,,,,,,,,,,Aadarsh,8,in_play,Forehand,Topspin,60.429619,103,0,0,no_mans_land,ad,near,-2.170632,3.535617,out,deuce,far,-3.344218,25.381248,1.219444,down the line,In,False,21:46:47,2835.659912,AadarshForehand
30 - 40,0 - 3,0 - 1,0,170216396,0,,55.0,,9,Ad,Player2,,,,,,,,,,0,-57.552799650014016,-500.4271216095403,Crosscourt,Backhand,,,,,,,,,,79.90748031491935,118.08151793519707,,,,,,,,,,,,,,,,,,,,Ferguson,9,in_play,Backhand,Topspin,45.155983,103,0,0,service_box,ad,far,2.08764,14.972164,out,ad,near,-1.503608,-1.186816,0.579993,cross court,In,False,21:46:48,2836.939941,FergusonBackhand
30 - 40,0 - 3,0 - 1,0,170302792,1,170302792,55.0,,10,Ad,Player1,,,,,,,,,,0,110.21291010492995,468.6491196410527,Down the Line,Backhand,1,,,,,,,,,58.734432414667815,-86.40670931754065,1,,,,,,,,,,,,,,,,,,,Aadarsh,10,in_play,Backhand,Slice,27.242268,103,0,0,service_box,deuce,near,1.534479,9.629763,no_mans_land,ad,far,2.879391,24.130993,0.468856,down the line,In,False,21:46:50,2838.379883,AadarshBackhand
40 - 40,0 - 3,0 - 1,1,172246801,0,,56.0,1,1,Ad,Player2,Near,1,Body,76.46087598421246,206.3888834207158,,,,,0,-54.332906824118915,-480.033573928011,Crosscourt,,1,,,,,,,,,76.46087598421246,206.3888834207158,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,86.768517,104,0,0,service_box,ad,far,1.997595,17.279257,out,ad,near,-1.419486,-0.65402,2.689633,down the T,In,False,21:47:22,2870.780029,FergusonServe
40 - 40,0 - 3,0 - 1,0,172396801,0,,56.0,,2,Ad,Player2,,,,,,,,,,0,-55.99525371825629,-442.3308344267182,Crosscourt,Forehand,,,,,,,,,,57.92438757652301,261.403570647284,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Topspin,78.55751,104,0,0,no_mans_land,ad,far,1.513316,18.716555,no_mans_land,ad,near,-1.462916,0.330991,1.193069,inside out,In,False,21:47:25,2873.280029,FergusonForehand
40 - 40,0 - 3,0 - 1,0,172463994,0,,56.0,,3,Ad,Player1,,,,,,,,,,0,104.99755030615748,560.4382272525539,Down the Line,Backhand,1,,,,,,,,,95.27173009618875,-292.8264435694025,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Backhand,Slice,86.539391,104,0,0,no_mans_land,deuce,near,2.489042,4.2369,out,ad,far,2.743136,26.529049,0.651918,down the line,In,False,21:47:26,2874.399902,AadarshBackhand
40 - 40,0 - 3,0 - 1,0,172592402,1,172592402,56.0,,4,Deuce,Player2,,,,,,,,,,0,67.05711395447103,-440.1030675850745,Down the Line,Forehand,,,,,,,,,,136.41785870509136,378.9632655291131,1,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Forehand,Topspin,72.192734,104,0,0,no_mans_land,ad,far,3.564014,21.787886,no_mans_land,deuce,near,1.751915,0.389193,0.92409,down the line,In,False,21:47:28,2876.540039,FergusonForehand
0 - 0,1 - 3,0 - 1,1,174417597,0,,57.0,1,1,Deuce,Player2,Near,0,T,-23.550131233583635,-9.404106517930419,,,,,0,32.828116797883304,-441.4089840330178,Crosscourt,,1,,,,,,,,,-23.550131233583635,-9.404106517930419,,,1,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,96.110481,105,0,0,service_box,ad,near,-0.615264,11.641511,no_mans_land,deuce,near,0.857658,0.355075,2.699594,down the T,Net,False,21:47:58,2906.959961,FergusonServe
0 - 0,1 - 3,0 - 1,0,175248603,0,,57.0,,1,Deuce,Player2,Near,0,Body,-53.768137576525156,197.97479768143748,1,Body,-53.768137576525156,197.97479768143748,0,41.425393700766,-417.9212817145698,Crosscourt,,1,,,,,,,,,-53.768137576525156,197.97479768143748,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,49.33474,106,0,0,service_box,deuce,far,-1.404731,17.059433,no_mans_land,deuce,near,1.082268,0.968708,2.799928,down the T,In,False,21:48:12,2920.810059,FergusonServe
0 - 0,1 - 3,0 - 1,0,175316997,0,,57.0,,2,Deuce,Player1,,,,,,,,,,0,-78.066229221307,451.98683836372095,Crosscourt,Forehand,,,,,,,,,,119.23011811017462,-218.53228346445403,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,41.183887,106,0,0,service_box,deuce,near,3.114972,6.177888,no_mans_land,deuce,far,-2.039536,23.695679,1.747192,cross court,In,False,21:48:13,2921.949951,AadarshForehand
0 - 0,1 - 3,0 - 1,0,175421396,1,175421396,57.0,,3,Deuce,Player2,,,,,,,,,,0,149.1186023621277,-552.3498359577198,Crosscourt,Forehand,,,,,,,,,,-43.19659886261985,-16.248704068233092,,,1,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Flat,56.083408,106,0,0,service_box,ad,near,-1.128542,11.462691,out,deuce,near,3.89583,-2.543334,0.639783,down the line,Net,False,21:48:15,2923.689941,FergusonForehand
0 - 15,1 - 3,0 - 1,1,177007792,0,,58.0,,1,Ad,Player2,Near,0,Wide,106.38545494307716,331.73362860875255,,,,,0,-55.22593503934155,-473.48898731384116,Crosscourt,,,,,,,,,,,106.38545494307716,331.73362860875255,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Kick,90.432159,107,0,0,no_mans_land,ad,far,2.779396,20.553978,no_mans_land,ad,near,-1.442817,-0.483038,2.754769,out wide,Out,False,21:48:42,2950.129883,FergusonServe
0 - 15,1 - 3,0 - 1,0,177060600,0,,58.0,,2,Ad,Player1,,,,,,,,,,0,154.9885662728858,518.7831747591371,Crosscourt,Backhand,,,,,,,,,,-11.52994313210253,-214.28252405938184,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Backhand,Topspin,44.371853,107,0,0,service_box,ad,near,-0.301228,6.288916,out,ad,far,4.049187,25.440781,1.229047,cross court,In,False,21:48:43,2951.01001,AadarshBackhand
0 - 15,1 - 3,0 - 1,0,177683393,0,,58.0,,1,Ad,Player2,Near,0,Body,66.67894247590606,152.39112532800527,1,Body,66.67894247590606,152.39112532800527,0,-61.245521653511666,-482.590250437196,Crosscourt,,,,,,,,,,,66.67894247590606,152.39112532800527,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Kick,64.601501,108,0,0,service_box,ad,far,1.742035,15.868527,out,ad,near,-1.600083,-0.720815,2.78926,down the T,In,False,21:48:53,2961.389893,FergusonServe
0 - 15,1 - 3,0 - 1,0,177751801,0,,58.0,,2,Ad,Player1,,,,,,,,,,0,113.93116251087727,374.01120953611473,Crosscourt,Forehand,,,,,,,,,,-54.86690179349747,-278.3494039806086,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,77.942482,108,0,0,no_mans_land,ad,near,-1.433437,4.615123,no_mans_land,ad,far,2.976533,21.65851,1.88116,inside out,In,False,21:48:54,2962.530029,AadarshForehand
0 - 15,1 - 3,0 - 1,0,177823798,0,,58.0,,3,Ad,Player2,,,,,,,,,,0,-101.81095800519675,-472.27623578278315,Down the Line,Backhand,1,,,,,,,,,-93.81967410318862,243.1225776464186,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Backhand,Slice,39.706722,108,0,0,service_box,deuce,far,-2.451106,18.238951,no_mans_land,ad,near,-2.659884,-0.451354,0.696944,down the line,In,False,21:48:55,2963.72998,FergusonBackhand
0 - 15,1 - 3,0 - 1,0,177930000,0,,58.0,,4,Deuce,Player1,,,,,,,,,,0,-100.03470034990458,452.488030402216,Down the Line,Forehand,1,,,,,,,,,-38.76322725282337,-293.10433070851,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Forehand,Slice,39.301056,108,0,0,no_mans_land,ad,near,-1.012717,4.22964,no_mans_land,deuce,far,-2.613478,23.708773,0.701598,down the line,In,False,21:48:57,2965.5,AadarshForehand
0 - 15,1 - 3,0 - 1,0,178030795,0,,58.0,,5,Ad,Player2,,,,,,,,,,0,-36.49649496935997,-444.73842410300733,Crosscourt,Forehand,,,,,,,,,,98.16313429566233,287.4163713909276,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Forehand,Topspin,52.526814,108,0,0,no_mans_land,ad,far,2.564582,19.396158,no_mans_land,ad,near,-0.953497,0.268091,0.755291,inside out,In,False,21:48:59,2967.179932,FergusonForehand
0 - 15,1 - 3,0 - 1,0,178107597,0,,58.0,,6,Ad,Player1,,,,,,,,,,0,117.7594597549698,536.6527723094341,Crosscourt,Backhand,,,,,,,,,,-37.041896325440185,-345.5750874888854,,,,,,,,,,,,,,,,,,,,Aadarsh,6,in_play,Backhand,Topspin,50.794872,108,0,0,no_mans_land,ad,near,-0.967746,2.858804,out,ad,far,3.07655,25.907637,0.929212,cross court,In,False,21:49:00,2968.459961,AadarshBackhand
0 - 15,1 - 3,0 - 1,0,178203603,0,,58.0,,7,Ad,Player2,,,,,,,,,,0,-87.92245734903594,-513.3197069113709,Down the Line,Forehand,,,,,,,,,,-68.992333770743,241.39638560792432,,,,,,,,,,,,,,,,,,,,Ferguson,7,in_play,Forehand,Topspin,64.55777,108,0,0,service_box,deuce,far,-1.802474,18.193853,out,ad,near,-2.297037,-1.523644,1.242119,inside in,In,False,21:49:02,2970.060059,FergusonForehand
0 - 15,1 - 3,0 - 1,0,178280405,0,,58.0,,8,Deuce,Player1,,,,,,,,,,0,-43.92542104109717,481.2868985124373,Down the Line,Forehand,,,,,,,,,,-86.03956146102291,-217.75921369192602,,,,,,,,,,,,,,,,,,,,Aadarsh,8,in_play,Forehand,Topspin,50.877575,108,0,0,service_box,ad,near,-2.247845,6.198085,no_mans_land,deuce,far,-1.147583,24.461164,0.746773,down the line,In,False,21:49:03,2971.340088,AadarshForehand
0 - 15,1 - 3,0 - 1,0,178361997,0,,58.0,,9,Ad,Player2,,,,,,,,,,0,-88.78593613293752,-427.37943460170396,Crosscourt,Backhand,,,,,,,,,,34.43239829394547,324.6633912946704,,,,,,,,,,,,,,,,,,,,Ferguson,9,in_play,Backhand,Topspin,53.837097,108,0,0,no_mans_land,ad,far,0.899571,20.369263,no_mans_land,ad,near,-2.319596,0.721607,0.446755,cross court,In,False,21:49:04,2972.699951,FergusonBackhand
0 - 15,1 - 3,0 - 1,0,178432792,1,178432792,58.0,,10,Ad,Player1,,,,,,,,,,0,62.959426946599145,525.5056703846803,Down the Line,Forehand,,,,,,,,,,32.070242782135665,0.6503171478561758,,,1,,,,,,,,,,,,,,,,,Aadarsh,10,in_play,Forehand,Topspin,70.402153,108,0,0,service_box,ad,far,0.837858,11.90419,out,ad,far,1.64486,25.616411,0.955198,inside out,Net,False,21:49:05,2973.879883,AadarshForehand
0 - 30,1 - 3,0 - 1,1,180584399,0,,59.0,,1,Deuce,Player2,Near,1,Wide,-113.52501093607434,209.05786307950706,,,,,0,27.88693132107046,-463.75842082215763,Crosscourt,,1,,,,,,,,,-113.52501093607434,209.05786307950706,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,68.459618,109,0,0,service_box,deuce,far,-2.965922,17.348986,no_mans_land,deuce,near,0.728566,-0.22882,2.783226,out wide,In,False,21:49:41,3009.73999,FergusonServe
0 - 30,1 - 3,0 - 1,0,180641997,0,,59.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,-182.15903871381664,524.2413604546722,Crosscourt,Forehand,,,,,,,,,,7.919324146977536,-256.98742344693636,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Flat,69.660538,109,0,0,no_mans_land,deuce,near,0.206898,5.17322,out,deuce_alley,far,-4.759035,25.58338,1.153865,down the line,In,False,21:49:42,3010.699951,AadarshForehand
0 - 30,1 - 3,0 - 1,0,181218603,0,,59.0,,1,Deuce,Player2,Near,0,T,-48.37169181974754,124.05854111979593,1,T,-48.37169181974754,124.05854111979593,0,23.162199256330993,-459.84966644770645,Crosscourt,,1,,,,,,,,,-48.37169181974754,124.05854111979593,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,58.834278,110,0,0,service_box,deuce,far,-1.263745,15.128318,no_mans_land,deuce,near,0.605129,-0.126701,2.779417,down the T,In,False,21:49:52,3020.310059,FergusonServe
