pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
40-0,4-1,1-0,,3630000,1,3630000,87,,8,Deuce,Player1,Far,,,,,,,,,,121.92390091857219,-500.07826990350367,Down the Line,Forehand,1,,,,,,,,,73.97971894134412,240.9741961941012,1.0,,,,,,,,,,,,,,,,,,,,,,
40-15,4-1,1-0,1,3653000,,,88,,1,Ad,Player1,Far,1.0,T,-41.60647965877116,-216.51955380566244,,,,,,9.756096894133192,505.20716316684315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-15,4-1,1-0,,3654000,,,88,,2,Ad,Player1,Far,,,,,,,,,,-56.614911417293584,-504.19478893237294,Down the Line,Forehand,,,,,,,,,,-58.41011592297945,438.3443022744893,,,,,,,,,,,,,,,,,,,,,1,,
40-15,4-1,1-0,,3655000,,,88,,3,Deuce,Player1,Far,,,,,,,,,,-67.93961614169719,493.7056211720984,Down the Line,Forehand,,,,,,,,,,-164.66202427813016,-175.45269575668976,,,,,,,,,,,,,,,,,,,,,1,,
40-15,4-1,1-0,,3657000,1,3657000,88,,4,Ad,Player1,Far,,,,,,,,,,-188.2700295274618,-449.84641841621556,Down the Line,Backhand,,,,,,,,,,-106.27108486433706,343.83147965861497,1.0,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-2,1-0,1,3676000,,,89,,1,Deuce,Player1,Far,1.0,Body,75.87103565175434,-205.84665901126723,,,,,,-44.965583989478084,472.8765638667723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-2,1-0,,3677000,1,3677000,89,,2,Deuce,Player1,Far,,,,,,,,,,145.74571850386172,-504.61280621146284,Down the Line,Forehand,,,,,,,,,,150.25112642161966,-52.160258092711466,,,,1.0,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,1,3699000,,,90,,1,Ad,Player1,Far,1.0,Wide,-135.59323053361322,-235.63485892376278,,,,,,-2.070795056866822,414.32589676269066,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,4-2,1-0,,3700000,,,90,,2,Ad,Player1,Far,,,,,,,,,,-198.01311242334478,-507.0890255902892,Crosscourt,Backhand,,,,,,,,,,69.26899606295633,313.35832239703853,,,,,,,,,,,,,,,,,,,,,,1,
15-0,4-2,1-0,,3701000,,,90,,3,Ad,Player1,Far,,,,,,,,,,111.55733267710774,484.06730096212965,Crosscourt,Backhand,,,,,,,,,,-99.33780074360573,-392.93635717390026,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3703000,,,90,,4,Ad,Player1,Far,,,,,,,,,,-80.09151356076353,-493.9072615920458,Crosscourt,Forehand,,,,,,,,,,71.21301946627992,288.3810914259227,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3704000,,,90,,5,Ad,Player1,Far,,,,,,,,,,128.58771872259325,511.0252624669276,Down the Line,Backhand,,,,,,,,,,105.990288713856,-331.26175634278604,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3705000,,,90,,6,Deuce,Player1,Far,,,,,,,,,,79.88026574799024,-515.2573381449656,Down the Line,Forehand,,,,,,,,,,89.39927821517692,435.4123632981127,,,,,,,,,,,,,,,,,,,,,,1,
15-0,4-2,1-0,,3707000,,,90,,7,Ad,Player1,Far,,,,,,,,,,83.60655621168034,516.8019849078695,Crosscourt,Backhand,,,,,,,,,,-61.94242125981052,-206.94182524048801,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3708000,,,90,,8,Ad,Player1,Far,,,,,,,,,,-92.41718613293563,-470.58166010474383,Down the Line,Forehand,,,,,,,,,,-129.1473589238178,453.3482556865549,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3709000,,,90,,9,Deuce,Player1,Far,,,,,,,,,,-139.84138232713684,551.6538549865917,Crosscourt,Forehand,,,,,,,,,,33.52513123357848,-246.01979986863932,,,,,,,,,,,,,,,,,,,,,,1,
15-0,4-2,1-0,,3711000,,,90,,10,Deuce,Player1,Far,,,,,,,,,,31.060586176711862,-381.8994149166881,Crosscourt,Forehand,,,,,,,,,,-72.6687882764279,258.5169510059907,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3712000,1,3712000,90,,11,Deuce,Player1,Far,,,,,,,,,,-114.74530293082437,558.3791447941122,Down the Line,Forehand,,,,,,,,,,-129.66673228339758,-268.36736111097247,1.0,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-2,1-0,1,3741000,,,91,,1,Deuce,Player1,Far,1.0,Wide,106.13811242339223,-147.46264763771913,,,,,,-48.52341972875883,489.40453302686876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-2,1-0,,3742000,,,91,,2,Deuce,Player1,Far,,,,,,,,,,189.89042541547497,-492.6616305771733,Down the Line,Forehand,,,,,,,,,,69.28231627293009,453.47778324561,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-2,1-0,,3743000,,,91,,3,Ad,Player1,Far,,,,,,,,,,55.7650590550893,507.7408355202976,Crosscourt,Backhand,,,,,,,,,,-41.98572287836851,-439.86755249321106,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-2,1-0,,3745000,,,91,,4,Ad,Player1,Far,,,,,,,,,,-47.570106080465365,-540.3348151790734,Crosscourt,Backhand,,,,,,,,,,56.04149168850998,363.69290791757237,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-2,1-0,,3746000,,,91,,5,Ad,Player1,Far,,,,,,,,,,68.60895669287795,523.8323764214267,Crosscourt,Forehand,,,,,,,,,,-94.08496828516574,-331.9252023182887,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-2,1-0,,3747000,1,3747000,91,,6,Ad,Player1,Far,,,,,,,,,,-136.64039807517,-535.5010334642903,Crosscourt,Backhand,,,,,,,,,,131.90265201218034,547.0434164476613,,,,,1.0,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,1,3774000,,,92,,1,Ad,Player1,Far,1.0,T,-51.911996937855946,-203.2682797461767,,,,,,4.977280183724464,454.8716207346731,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-0,4-2,1-0,,3775000,,,92,,2,Ad,Player1,Far,,,,,,,,,,-66.9669728783556,-498.59436789125596,Crosscourt,Forehand,,,,,,,,,,5.518585958002398,327.12116141715387,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3776000,,,92,,3,Ad,Player1,Far,,,,,,,,,,-0.9478401137352934,553.2901356077632,Crosscourt,Forehand,,,,,,,,,,101.99005358699893,-338.94457020979866,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3777000,,,92,,4,Deuce,Player1,Far,,,,,,,,,,103.00977690283392,-485.5071084861884,Crosscourt,Forehand,,,,,,,,,,-69.15447287835448,371.87944006979916,,,,,,,,,,,,,,,,,,,,,,1,
40-0,4-2,1-0,,3778000,,,92,,5,Deuce,Player1,Far,,,,,,,,,,-94.96609251963598,488.5492454065718,Down the Line,Forehand,,,,,,,,,,-82.33064851264338,-257.7486275151774,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3780000,,,92,,6,Ad,Player1,Far,,,,,,,,,,-74.51379046365355,-524.8817639979791,Crosscourt,Backhand,,,,,,,,,,98.3313210848136,351.36348425178693,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3781000,,,92,,7,Ad,Player1,Far,,,,,,,,,,123.6327154417559,534.6233923881753,Down the Line,Backhand,,,,,,,,,,59.95304024493841,-338.7018591424322,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3782000,,,92,,8,Deuce,Player1,Far,,,,,,,,,,22.030517279078733,-468.5394192910965,Crosscourt,Forehand,,,,,,,,,,-119.11498250212568,248.26456146093912,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3783000,,,92,,9,Deuce,Player1,Far,,,,,,,,,,-179.17603893254088,554.7441437005008,Down the Line,Forehand,,,,,,,,,,-100.99999453188134,-234.7010279963792,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3785000,1,3785000,92,,10,Ad,Player1,Far,,,,,,,,,,-88.24899387571995,-402.7551891948925,Crosscourt,Backhand,,,,,,,,,,133.61759076983472,280.53273184587437,1.0,,,,,,,,,,,,,,,,,,,,1,,
0-0,5-2,1-0,1,3790000,,,93,,1,Deuce,Player2,Near,0.0,Wide,201.0098534557142,-47.73301071738567,,,,,,-30.571106736642122,472.54049650019334,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,
0-0,5-2,1-0,,3899000,,,93,,2,Deuce,Player2,Far,,,,,,,,,,88.82604986872052,-488.4519466314187,Down the Line,Backhand,,,,,,,,,,24.975431977239943,362.2422681537936,,,,,,,,,,,,,,,,,,,,,1,,
0-0,5-2,1-0,,3900000,,,93,,3,Ad,Player2,Far,,,,,,,,,,12.003537839013923,541.809951880735,Crosscourt,Forehand,,,,,,,,,,-125.0081036744761,-255.91231408560708,,,,,,,,,,,,,,,,,,,,,,1,
0-0,5-2,1-0,,3902000,,,93,,4,Ad,Player2,Far,,,,,,,,,,-177.44096675406408,-555.755828958593,Down the Line,Backhand,,,,,,,,,,-115.22084973747329,272.6612532806991,,,,,,,,,,,,,,,,,,,,,1,,
0-0,5-2,1-0,,3903000,1,3903000,93,,5,Deuce,Player2,Far,,,,,,,,,,-115.22084973747329,318.92938538916155,Crosscourt,Forehand,,1,,,,,,,,147.74095581794643,-315.8470199035989,1.0,,,,,,,,,,,,,,,,,,,,,1,
15-0,5-2,1-0,1,3925000,,,94,,1,Ad,Player2,Far,1.0,Wide,-136.64943132101428,-164.69379374444688,,,,,,19.331643700777413,507.50444006972907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,5-2,1-0,,3926000,,,94,,2,Ad,Player2,Far,,,,,,,,,,-204.11480205588757,-479.67859798750374,Crosscourt,Backhand,,,,,,,,,,39.496298118964724,272.0956036744002,,,,,,,,,,,,,,,,,,,,,1,,
15-0,5-2,1-0,,3927000,1,3927000,94,,3,Ad,Player2,Far,,,,,,,,,,112.51179461936445,482.45165135583125,Down the Line,Forehand,,,,,,,,,,83.46500984247656,243.0400153104606,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-15,5-2,1-0,1,3945000,,,95,,1,Deuce,Player2,Far,1.0,Body,95.18878499557637,-227.32144028859648,,,,,,-45.35730533680947,489.67407589651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-15,5-2,1-0,,3946000,,,95,,2,Deuce,Player2,Far,,,,,,,,,,132.37077318453353,-470.3138396760475,Down the Line,Backhand,,,,,,,,,,135.20587270334224,286.18930446179445,,,,,,,,,,,,,,,,,,,,,,1,
15-15,5-2,1-0,,3947000,1,3947000,95,,3,Ad,Player2,Far,,,,,,,,,,150.67706692905602,545.8491141729464,Down the Line,Backhand,,,,,,,,,,26.659443350817376,33.47012795273859,,,,1.0,,,,,,,,,,,,,,,,,1,,
15-30,5-2,1-0,1,3971000,,,96,,1,Ad,Player2,Far,1.0,Body,-102.07097003494289,-178.31432086604963,,,,,,31.229921259826384,511.17258858241314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-30,5-2,1-0,,3972000,,,96,,2,Ad,Player2,Far,,,,,,,,,,-193.2682086613175,-519.3776082674482,Down the Line,Backhand,,,,,,,,,,-22.11633311459925,318.7288167102465,,,,,,,,,,,,,,,,,,,,,1,,
15-30,5-2,1-0,,3973000,1,3973000,96,,3,Deuce,Player2,Far,,,,,,,,,,-22.11633311459925,364.99694881870914,Crosscourt,Forehand,,,,,,,,,,24.121790244956916,0.751902887138702,,,,1.0,,,,,,,,,,,,,,,,,1,,
15-40,5-2,1-0,1,3987000,1,3996000,97,1,1,Deuce,Player2,Far,0.0,T,48.01078302709681,-432.2805063427338,0.0,Body,76.61402012244511,224.19574584415366,,-36.38227799648165,476.60090223072496,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,
