pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
0-0,0-0,0-0,1,12000,,,,,1,Deuce,Player1,Far,1,T,14.37931977,-198.3923939,,,,,,-60.75711395,418.3972496,,,,,,,,,,,,,,,,,,,,,,,,,,,Rudy Quan,Youcef Rihane,,,,,,,1,
0-0,0-0,0-0,,13000,,,,,2,Deuce,Player1,Far,,,,,,,,,,51.25984252,-515.9853182,Crosscourt,Backhand,,,,,,,,,,-36.29523731,273.5943952,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,14000,,,,,3,Deuce,Player1,Far,,,,,,,,,,-59.90875437,470.9614392,Down the Line,Forehand,,,,,,,,,,-66.11891951,-420.3168143,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,15000,,,,,4,Ad,Player1,Far,,,,,,,,,,-73.87855424,-516.0581201,Crosscourt,Backhand,,,,,,,,,,107.4965825,480.4070374,,,,,1,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,16000,,,,,5,Ad,Player1,Far,,,,,,,,,,107.4965825,469.2093723,Crosscourt,Backhand,,,,,,,,,,-78.07545385,-274.5729713,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,18000,,,,,6,Ad,Player1,Far,,,,,,,,,,-115.4360783,-503.7868766,Crosscourt,Backhand,,,,,,,,,,81.65610236,313.5024333,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,19000,,,,,7,Ad,Player1,Far,,,,,,,,,,124.5998469,510.4739283,Crosscourt,Backhand,,,,,,,,,,-151.278505,-344.3289972,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,21000,,,,,8,Ad,Player1,Far,,,,,,,,,,-188.9605752,-527.726892,Crosscourt,Backhand,,,,,,,,,,52.81612533,269.6392881,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,22000,,,,,9,Ad,Player1,Far,,,,,,,,,,112.4673939,496.6674923,Down the Line,Backhand,,,,,,,,,,28.5466262,-349.4056813,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,23000,,,,,10,Deuce,Player1,Far,,,,,,,,,,10.40300744,-496.9409394,Crosscourt,Forehand,,,,,,,,,,-17.95629374,25.83355206,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,25000,,,,,11,Deuce,Player1,Far,,,,,,,,,,-87.52449694,510.1944335,Crosscourt,Forehand,,,,,,,,,,73.90339567,-375.1528434,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,0-0,,26000,,,,,12,Deuce,Player1,Far,,,,,,,,,,72.61803368,-473.2868876,Crosscourt,Forehand,,,,,,,,,,-58.18972003,246.4416831,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,27000,,,,,13,Deuce,Player1,Far,,,,,,,,,,-111.8256507,479.8952811,Crosscourt,Forehand,,,,,,,,,,33.78120079,-362.2183454,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,28000,,,,,14,Deuce,Player1,Far,,,,,,,,,,29.8184766,-475.1798885,Crosscourt,Forehand,,,,,,,,,,-103.5402504,278.4663003,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,0-0,,29000,1,17000,,,15,Deuce,Player1,Far,,,,,,,,,,-164.6239009,542.4868712,Down the Line,Forehand,,,,,,,,,,-117.0260061,19.41944991,,,,1,,,,,,,,,,,,,,,,,,1,
0-15,0-0,0-0,1,56000,,,,,1,Ad,Player1,Far,1,Body,-91.1540245,-230.8234307,,,,,,11.03070319,435.6057743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-15,0-0,0-0,,57000,,,,,2,Ad,Player1,Far,,,,,,,,,,-165.8885553,-531.2888233,Down the Line,Backhand,,,,,,,,,,-38.65494313,262.8775591,,,,,,,,,,,,,,,,,,,,,,1,
0-15,0-0,0-0,,58000,,,,,3,Deuce,Player1,Far,,,,,,,,,,-32.63397857,512.4946577,Crosscourt,Forehand,,,,,,,,,,118.1994094,-329.4640256,,,,,,,,,,,,,,,,,,,,,1,,
0-15,0-0,0-0,,59000,,,,,4,Deuce,Player1,Far,,,,,,,,,,147.0925142,-529.3924541,Crosscourt,Forehand,,,,,,,,,,-135.6783191,383.6803423,,,,,,,,,,,,,,,,,,,,,,1,
0-15,0-0,0-0,,61000,,,,,5,Deuce,Player1,Far,,,,,,,,,,-153.3459318,540.0847933,Down the Line,Forehand,,,,,,,,,,-95.2901028,-232.0585739,,,,,,,,,,,,,,,,,,,,,1,,
0-15,0-0,0-0,,62000,1,50000,,,6,Ad,Player1,Far,,,,,,,,,,-81.67960411,-418.2891568,Down the Line,Backhand,,,,,,,,,,-146.3812609,289.7020505,1,,,,,,,,,,,,,,,,,,,,1,,
0-30,0-0,0-0,1,84000,,,,,1,Deuce,Player1,Far,1,Wide,154.4773075,-228.133131,,,,,,-46.1960958,493.085351,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,0-0,0-0,,85000,,,,,2,Deuce,Player1,Far,,,,,,,,,,194.9746118,-478.3091043,Crosscourt,Forehand,,,,,,,,,,-15.78655402,430.110269,,,,,,,,,,,,,,,,,,,,,1,,
0-30,0-0,0-0,,86000,,,,,3,Deuce,Player1,Far,,,,,,,,,,-40.5424322,513.9569718,Crosscourt,Forehand,,,,,,,,,,81.90562664,-211.2213255,,,,,,,,,,,,,,,,,,,,,1,,
0-30,0-0,0-0,,88000,,,,,4,Deuce,Player1,Far,,,,,,,,,,89.6783902,-381.5063539,Down the Line,Forehand,,,,,,,,,,137.8637905,367.3432962,,,,,,,,,,,,,,,,,,,,,1,,
0-30,0-0,0-0,,89000,1,77000,,,5,Ad,Player1,Far,,,,,,,,,,140.2797244,526.5752297,Down the Line,Backhand,,,,,,,,,,46.03805227,216.1719652,,,,1,,,,,,,,,,,,,,,,,1,,
0-40,0-0,0-0,1,113000,,,,1,1,Ad,Player1,Far,1,Body,-97.85263561,-171.1208333,,,,,,7.50907699,449.27097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-40,0-0,0-0,,115000,,,,1,2,Ad,Player1,Far,,,,,,,,,,-160.1956966,-495.5079068,Crosscourt,Backhand,,,,,,,,,,52.93420822,307.9741634,,,,,,,,,,,,,,,,,,,,,1,,
0-40,0-0,0-0,,116000,,,,1,3,Ad,Player1,Far,,,,,,,,,,89.36081037,505.1394904,Crosscourt,Backhand,,,,,,,,,,-123.1393701,-225.217383,,,,,,,,,,,,,,,,,,,,,,1,
0-40,0-0,0-0,,117000,1,105000,,1,4,Ad,Player1,Far,,,,,,,,,,-173.6718449,-474.1466153,Down the Line,Backhand,,,,,,,,,,-66.97428368,-36.0181157,,,,1,,,,,,,,,,,,,,,,,,1,
15-40,0-0,0-0,1,138000,,,,1,1,Deuce,Player1,Far,1,T,24.95870516,-209.6828412,,,,,,-61.63104221,461.8852854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-40,0-0,0-0,,140000,,,,1,2,Deuce,Player1,Far,,,,,,,,,,69.02770122,-529.8071413,Crosscourt,Backhand,,,,,,,,,,-21.12259952,281.8072999,,,,,,,,,,,,,,,,,,,,,1,,
15-40,0-0,0-0,,141000,,,,1,3,Deuce,Player1,Far,,,,,,,,,,-59.31730643,510.3791557,Down the Line,Forehand,,,,,,,,,,-98.04455381,-338.4663058,,,,,,,,,,,,,,,,,,,,,1,,
15-40,0-0,0-0,,142000,1,130000,,1,4,Ad,Player1,Far,,,,,,,,,,-103.3682743,-549.3656879,Crosscourt,Backhand,,,,,,,,,,91.59393591,445.5584591,1,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-1,0-0,1,196000,,,,,1,Deuce,Player2,Far,0,Wide,130.625864,-255.0690453,,,,,,-36.39770341,491.1857283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-1,0-0,,196000,,,,,2,Deuce,Player2,Far,,,,,,,,,,168.8434985,-513.6193351,Down the Line,Forehand,,,,,,,,,,8.88006343,340.932535,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-1,0-0,,198000,,,,,3,Deuce,Player2,Far,,,,,,,,,,-21.8501203,531.3717684,Crosscourt,Forehand,,,,,,,,,,71.76665026,-222.7738134,,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-1,0-0,,199000,1,187000,,,4,Deuce,Player2,Far,,,,,,,,,,109.4043963,-432.7890475,Down the Line,Forehand,,,,,,,,,,177.9302931,395.5623141,,1,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,1,215000,,,,,1,Ad,Player2,Far,1,Body,-90.94365704,-190.4781223,,,,,,34.76567148,492.8969926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,0-1,0-0,,216000,,,,,2,Ad,Player2,Far,,,,,,,,,,-176.2273731,-520.0105862,Down the Line,Backhand,,,,,,,,,,-51.5970199,254.6837544,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,218000,,,,,3,Deuce,Player2,Far,,,,,,,,,,-37.08235455,537.3489447,Crosscourt,Forehand,,,,,,,,,,114.0339348,-343.8955927,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,219000,,,,,4,Deuce,Player2,Far,,,,,,,,,,141.3647857,-509.3312609,Crosscourt,Forehand,,,,,,,,,,-42.29671916,422.0626039,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,220000,,,,,5,Deuce,Player2,Far,,,,,,,,,,-74.5363353,550.9478073,Down the Line,Forehand,,,,,,,,,,-106.295467,-256.266869,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,222000,,,,,6,Ad,Player2,Far,,,,,,,,,,-121.5934985,-448.4416339,Crosscourt,Backhand,,,,,,,,,,103.6009569,280.713435,,,,,,,,,,,,,,,,,,,,,1,,
15-0,0-1,0-0,,223000,1,211000,,,7,Ad,Player2,Far,,,,,,,,,,143.5,491.2234689,Down the Line,Backhand,,,,,,,,,,33.23821085,17.70018591,,,,1,,,,,,,,,,,,,,,,,,1,
15-15,0-1,0-0,1,254000,,,,,1,Deuce,Player2,Far,1,T,27.49038714,-164.1918362,,,,,,-38.84567476,460.841869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-15,0-1,0-0,,255000,,,,,2,Deuce,Player2,Far,,,,,,,,,,54.09708552,-483.0543143,Crosscourt,Backhand,,,,,,,,,,-35.6679626,267.4746391,,,,,,,,,,,,,,,,,,,,,,1,
15-15,0-1,0-0,,257000,,,,,3,Deuce,Player2,Far,,,,,,,,,,-61.35518373,468.8614775,Crosscourt,Forehand,,,,,,,,,,134.3166721,-301.5999836,,,,,,,,,,,,,,,,,,,,,,1,
15-15,0-1,0-0,,258000,,,,,4,Deuce,Player2,Far,,,,,,,,,,164.9479878,-504.9633804,Down the Line,Forehand,,,,,,,,,,2.495472441,385.6224902,,,,,,,,,,,,,,,,,,,,,1,,
15-15,0-1,0-0,,259000,,,,,5,Deuce,Player2,Far,,,,,,,,,,-20.60758968,509.5441929,Down the Line,Forehand,,,,,,,,,,-97.56307415,-338.1889162,,,,,,,,,,,,,,,,,,,,,1,,
15-15,0-1,0-0,,260000,,,,,6,Ad,Player2,Far,,,,,,,,,,-119.568061,-543.5945155,Down the Line,Backhand,1,,,,,,,,,-19.82368766,302.7417706,,,,,,,,,,,,,,,,,,,,,,,
15-15,0-1,0-0,,263000,1,251000,,,7,Deuce,Player2,Far,,,,,,,,,,-7.749146982,403.8427384,Down the Line,Forehand,,,,,,,,,,-59.41376312,25.01344051,,,,1,,,,,,,,,,,,,,,,,,1,
15-30,0-1,0-0,1,289000,,,,,1,Ad,Player2,Far,0,Body,-55.49356409,1.242798556,1,Wide,-111.8560039,-151.8534175,,13.70814195,437.2465715,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,
15-30,0-1,0-0,,303000,,,,,2,Ad,Player2,Far,,,,,,,,,,-197.3417432,-469.5579178,Crosscourt,Backhand,,,,,,,,,,45.83082349,371.6110455,,,,,,,,,,,,,,,,,,,,,,1,
15-30,0-1,0-0,,304000,,,,,3,Ad,Player2,Far,,,,,,,,,,63.17637795,529.4992837,Down the Line,Forehand,,,,,,,,,,93.81305227,-339.3716207,,,,,,,,,,,,,,,,,,,,,1,,
15-30,0-1,0-0,,306000,,,,,4,Deuce,Player2,Far,,,,,,,,,,86.37019357,-532.6383366,Crosscourt,Forehand,,,,,,,,,,-49.29645122,277.5255796,,,,,,,,,,,,,,,,,,,,,1,,
15-30,0-1,0-0,,307000,,,,,5,Deuce,Player2,Far,,,,,,,,,,-96.66579724,524.9203084,Down the Line,Forehand,,,,,,,,,,-131.3855752,-398.1015365,,,,,,,,,,,,,,,,,,,,,1,,
15-30,0-1,0-0,,308000,,,,,6,Ad,Player2,Far,,,,,,,,,,-137.1910816,-534.3830162,Crosscourt,Backhand,,,,,,,,,,62.97814414,358.3940289,,,,,,,,,,,,,,,,,,,,,1,,
15-30,0-1,0-0,,310000,1,298000,,,7,Ad,Player2,Far,,,,,,,,,,57.68588692,514.9617673,Down the Line,Forehand,,,,,,,,,,135.9324366,-511.7114447,,,,,1,,,,,,,,,,,,,,,,1,,
15-40,0-1,0-0,1,336000,,,,1,1,Deuce,Player2,Far,1,Body,55.02502187,-169.4920549,,,,,,-18.86225941,450.2132601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-40,0-1,0-0,,337000,1,325000,,1,2,Deuce,Player2,Far,,,,,,,,,,77.81651356,-490.4838145,Down the Line,Backhand,,,,,,,,,,32.36114392,-20.40855206,,,,1,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,1,356000,,,,1,1,Ad,Player2,Far,0,Wide,-165.1060696,-216.7471839,1,Body,-88.72346894,-181.3916339,,31.60713583,440.6875109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,,367000,,,,1,2,Ad,Player2,Far,,,,,,,,,,-130.8841153,-419.4788659,Crosscourt,Backhand,,,,,,,,,,68.73381452,260.5927603,,,,,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,,368000,,,,1,3,Ad,Player2,Far,,,,,,,,,,122.9525809,500.4194663,Crosscourt,Backhand,,,,,,,,,,-125.573294,-300.8249234,,,,,,,,,,,,,,,,,,,,,1,,
30-40,0-1,0-0,,369000,,,,1,4,Ad,Player2,Far,,,,,,,,,,-176.1939961,-536.8840004,Crosscourt,Backhand,,,,,,,,,,105.6680774,408.572944,,,,,,,,,,,,,,,,,,,,,1,,
30-40,0-1,0-0,,370000,,,,1,5,Ad,Player2,Far,,,,,,,,,,121.9256999,501.3405129,Crosscourt,Backhand,,,,,,,,,,-54.82219488,-268.1709646,,,,,,,,,,,,,,,,,,,,,1,,
30-40,0-1,0-0,,372000,,,,1,6,Ad,Player2,Far,,,,,,,,,,-103.9170822,-492.1587161,Crosscourt,Backhand,,,,,,,,,,150.5600558,325.2250984,,,,,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,,373000,,,,1,7,Ad,Player2,Far,,,,,,,,,,176.4777778,523.7592301,Down the Line,Backhand,,,,,,,,,,0.9388451444,-242.9953084,,,,,,,,,,,,,,,,,,,,,,1,
30-40,0-1,0-0,,374000,,,,1,8,Ad,Player2,Far,,,,,,,,,,-31.8766787,-454.7442367,Down the Line,Forehand,,,,,,,,,,-128.7235236,361.477313,,,,,,,,,,,,,,,,,,,,,1,,
30-40,0-1,0-0,,376000,1,364000,,1,9,Deuce,Player2,Far,,,,,,,,,,-164.5627734,578.9564195,Down the Line,Forehand,,,,,,,,,,-112.1598425,24.05117017,,,,1,,,,,,,,,,,,,,,,,,1,
0-0,1-1,0-0,1,414000,,,,,1,Deuce,Player1,Near,0,T,-46.56523403,297.8676455,1,T,-19.79547791,179.6361986,,41.8968832,-461.5864228,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,1-1,0-0,,428000,1,416000,,,2,Deuce,Player1,Near,,,,,,,,,,-64.95156387,554.064392,Down the Line,Backhand,,,,,,,,,,-62.6246227,17.28090551,,,,1,,,,,,,,,,,,,,,,,1,,
15-0,1-1,0-0,1,447000,,,,,1,Ad,Player1,Near,1,Body,87.04278762,229.6965715,,,,,,-30.81335849,-464.5753554,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,1-1,0-0,,448000,,,,,2,Ad,Player1,Near,,,,,,,,,,157.4028543,518.6103565,Crosscourt,Backhand,,,,,,,,,,-66.68529637,-379.9807688,,,,,,,,,,,,,,,,,,,,,,1,
15-0,1-1,0-0,,450000,,,,,3,Ad,Player1,Near,,,,,,,,,,-80.44802056,-505.4638451,Crosscourt,Backhand,,,,,,,,,,73.47764654,320.2435696,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,0-0,,451000,,,,,4,Ad,Player1,Near,,,,,,,,,,89.13233815,545.4303314,Crosscourt,Forehand,,,,,,,,,,-102.8108541,-326.3240157,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,0-0,,452000,,,,,5,Ad,Player1,Near,,,,,,,,,,-150.9523895,-536.2670604,Down the Line,Backhand,,,,,,,,,,-76.97630687,289.255479,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,0-0,,453000,1,441000,,,6,Deuce,Player1,Near,,,,,,,,,,-73.48725394,502.7987314,Down the Line,Forehand,,,,,,,,,,-57.61626203,197.773808,,,,1,,,,,,,,,,,,,,,,,1,,
30-0,1-1,0-0,1,475000,,,,,1,Deuce,Player1,Near,1,T,-11.58031496,219.2470965,,,,,,38.81214458,-484.6641842,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,1-1,0-0,,476000,,,,,2,Deuce,Player1,Near,,,,,,,,,,-52.82152231,541.3235728,Down the Line,Backhand,,,,,,,,,,-79.14979768,-218.397091,,,,,,,,,,,,,,,,,,,,,,1,
30-0,1-1,0-0,,478000,,,,,3,Ad,Player1,Near,,,,,,,,,,-69.59266185,-388.6243985,Crosscourt,Backhand,,,,,,,,,,76.98174213,270.2679407,,,,,,,,,,,,,,,,,,,,,,1,
30-0,1-1,0-0,,479000,,,,,4,Ad,Player1,Near,,,,,,,,,,131.9286035,505.9313156,Down the Line,Backhand,,,,,,,,,,41.81818679,-85.59589895,,,,,,,,,,,,,,,,,,,,,1,,
30-0,1-1,0-0,,479000,1,467000,,,5,Deuce,Player1,Near,,,,,,,,,,41.81818679,-105.7004976,Crosscourt,Forehand,,1,,,,,,,,-143.3319663,315.0037511,1,,,,,,,,,,,,,,,,,,,,,1,
40-0,1-1,0-0,1,505000,,,,,1,Ad,Player1,Near,0,Wide,117.8913605,290.2663222,1,Body,90.88413714,182.6729768,,-23.32116142,-466.0431813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-0,1-1,0-0,,515000,1,503000,,,2,Ad,Player1,Near,,,,,,,,,,150.5254921,505.2869313,Down the Line,Backhand,,,,,,,,,,181.0756616,-364.7346402,,,1,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,1,607000,,,,,1,Deuce,Player2,Near,1,T,-37.38026028,167.6413112,,,,,,12.36031277,-488.4141295,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,607000,,,,,2,Deuce,Player2,Near,,,,,,,,,,-59.08144685,553.4961778,Down the Line,Backhand,,,,,,,,,,-33.19752297,-325.5045932,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,,609000,,,,,3,Ad,Player2,Near,,,,,,,,,,-24.93508858,-469.8459864,Crosscourt,Forehand,,,,,,,,,,77.99384843,274.3383366,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,,610000,,,,,4,Ad,Player2,Near,,,,,,,,,,105.5101487,542.1567367,Down the Line,Backhand,,,,,,,,,,27.94208771,-404.9201061,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,,611000,,,,,5,Deuce,Player2,Near,,,,,,,,,,14.01864064,-519.6445866,Down the Line,Forehand,,,,,,,,,,135.8876914,282.3283957,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,0-0,,613000,1,601000,,,6,Ad,Player2,Near,,,,,,,,,,166.3900153,526.5937555,Crosscourt,Backhand,,,,,,,,,,-79.04411636,-488.6139326,,,,,1,,,,,,,,,,,,,,,,1,,
15-0,2-1,0-0,1,629000,,,,,1,Ad,Player2,Near,1,Body,104.4013944,204.3800197,,,,,,-38.87874563,-476.9905566,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,630000,1,618000,,,2,Ad,Player2,Near,,,,,,,,,,173.6174541,525.3108815,Down the Line,Backhand,,,,,,,,,,22.46380687,7.611581365,,,,1,,,,,,,,,,,,,,,,,1,,
30-0,2-1,0-0,1,651000,,,,,1,Deuce,Player2,Near,1,Wide,-105.7420658,207.3607229,,,,,,16.36326553,-480.4184821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-1,0-0,,651000,,,,,2,Deuce,Player2,Near,,,,,,,,,,-191.3337161,548.4357229,Down the Line,Forehand,,,,,,,,,,-47.11584099,-418.3375383,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-1,0-0,,653000,,,,,3,Ad,Player2,Near,,,,,,,,,,-41.58810696,-505.9734963,Crosscourt,Backhand,,,,,,,,,,6.183448163,195.5013342,,,,,,,,,,,,,,,,,,,,,1,,
30-0,2-1,0-0,,654000,,,,,4,Ad,Player2,Near,,,,,,,,,,31.63063758,512.5892006,Down the Line,Forehand,,,,,,,,,,59.93217957,-299.7968176,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-1,0-0,,657000,,,,,5,Deuce,Player2,Near,,,,,,,,,,35.97987752,-415.5699967,Crosscourt,Forehand,,,,,,,,,,-119.5440234,285.0726651,,,,,,,,,,,,,,,,,,,,,1,,
30-0,2-1,0-0,,658000,1,646000,,,6,Deuce,Player2,Near,,,,,,,,,,-191.7172846,572.0264654,Crosscourt,Forehand,,,,,,,,,,99.87627406,-219.6236986,1,,,,,,,,,,,,,,,,,,,,,1,
30-15,2-1,0-0,1,682000,,,,,1,Ad,Player2,Near,1,Wide,150.1198381,183.8584755,,,,,,-23.42615376,-446.1451608,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,2-1,0-0,,683000,1,671000,,,2,Ad,Player2,Near,,,,,,,,,,202.8208661,500.8921807,Down the Line,Backhand,,,,,,,,,,128.9715168,201.8520122,,,,1,,,,,,,,,,,,,,,,,1,,
40-15,2-1,0-0,1,702000,,,,,1,Deuce,Player2,Near,1,T,-41.19431868,222.0546369,,,,,,13.63602909,-475.7857283,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,2-1,0-0,,702000,,,,,2,Deuce,Player2,Near,,,,,,,,,,-61.21742673,520.5328303,Down the Line,Backhand,,,,,,,,,,-30.04384843,-283.4717137,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,0-0,,704000,,,,,3,Ad,Player2,Near,,,,,,,,,,-22.8701881,-431.1939906,Crosscourt,Forehand,,,,,,,,,,85.50679134,270.0169619,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,0-0,,705000,1,693000,,,4,Ad,Player2,Near,,,,,,,,,,122.2239119,511.7052439,Down the Line,Backhand,,,,,,,,,,113.3765365,-516.1932743,,,,,1,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,1,737000,,,,,1,Deuce,Player1,Far,1,Body,76.93856627,-205.369007,,,,,,-62.56659558,511.2077647,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-2,0-0,,738000,,,,,2,Deuce,Player1,Far,,,,,,,,,,147.1906934,-490.3864392,Crosscourt,Forehand,,,,,,,,,,-2.389446632,344.4566874,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,739000,,,,,3,Deuce,Player1,Far,,,,,,,,,,-30.92462817,562.8750984,Crosscourt,Forehand,,,,,,,,,,103.5274661,-303.8713473,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,741000,,,,,4,Deuce,Player1,Far,,,,,,,,,,115.2196249,-504.4735182,Crosscourt,Forehand,,,,,,,,,,-86.44364611,224.5492673,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,742000,,,,,5,Deuce,Player1,Far,,,,,,,,,,-156.4417323,556.0982119,Down the Line,Forehand,,,,,,,,,,-80.38796479,-264.5800197,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,743000,,,,,6,Ad,Player1,Far,,,,,,,,,,-57.16387248,-522.6411363,Crosscourt,Backhand,,,,,,,,,,108.1393591,227.1655402,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,745000,,,,,7,Ad,Player1,Far,,,,,,,,,,154.0938922,495.6132819,Crosscourt,Backhand,,,,,,,,,,-87.10946522,-322.2624617,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,746000,,,,,8,Ad,Player1,Far,,,,,,,,,,-127.8948764,-517.6491196,Crosscourt,Backhand,,,,,,,,,,84.67113955,173.9124891,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,748000,,,,,9,Ad,Player1,Far,,,,,,,,,,154.7407644,493.8028817,Down the Line,Backhand,,,,,,,,,,118.3022966,-299.4951608,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,749000,,,,,10,Deuce,Player1,Far,,,,,,,,,,95.85774278,-526.3074475,Crosscourt,Forehand,1,,,,,,,,,-62.9269685,350.2471511,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-2,0-0,,751000,,,,,11,Deuce,Player1,Far,,,,,,,,,,-83.2809766,472.5333388,Crosscourt,Forehand,,,,,,,,,,92.43908027,-244.6564304,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,752000,,,,,12,Deuce,Player1,Far,,,,,,,,,,141.3208825,-492.3545385,Down the Line,Forehand,,,,,,,,,,77.95874891,436.0441546,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,753000,,,,,13,Ad,Player1,Far,,,,,,,,,,69.55767717,516.5578576,Crosscourt,Backhand,,,,,,,,,,-87.70696085,-388.2685805,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,755000,,,,,14,Ad,Player1,Far,,,,,,,,,,-110.3757382,-538.1914862,Down the Line,Backhand,,,,,,,,,,-103.5603839,316.258224,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,756000,,,,,15,Deuce,Player1,Far,,,,,,,,,,-88.94688867,556.1826881,Down the Line,Forehand,,,,,,,,,,-62.06988189,-366.7929571,,,,,,,,,,,,,,,,,,,,,1,,
